,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Sweet Orange Chicken I,24000,"Chicken pieces baked with a mixture of orange soda, mayonnaise, chutney and light seasoning. This is quick and easy! This recipe may be used as a marinade for a barbeque. Baste chicken on barbeque whilst cooking. ",0,4,640.1,4,3.2,16.5,0.8,12.2,43.7,9.4,0.1509,0.0404,0.0026,0.047299999999999995,0.5008,0.29569999999999996,"1 (2 to 3 pound) whole chicken, cut into pieces #½ cup chutney #½ cup mayonnaise #¼ cup orange soda #¾ cup water #1 teaspoon poultry seasoning # salt to taste "
1,Carol's Chicken Chili,24001,"Chicken breast, onion, chile peppers and beans make for great white chili sustenance! Here is a good recipe for those cold nights. Serve with some crusty French bread and a salad. Season to your own taste (some might like it spicier.) ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F281669.jpg,6,443.3,82,4.5,42.8,9.4,2.7,10.9,4.2,0.0845,0.2646,0.006900000000000001,0.1276,1.1445,0.36839999999999995,"1 tablespoon olive oil #6 skinless, boneless chicken breast halves - chopped #1 cup chopped onion #1 ½ cups chicken broth #1 (4 ounce) can chopped green chile peppers #1 teaspoon garlic powder #1 teaspoon ground cumin #½ teaspoon dried oregano #½ teaspoon dried cilantro #⅛ teaspoon crushed red pepper #2 (19 ounce) cans cannellini beans, drained and rinsed #2 green onions, chopped #¾ cup shredded Monterey Jack cheese "
2,Famous Butter Chicken,24002,"Chicken breasts are dipped in beaten eggs and cracker crumbs, then baked with butter. These chicken breast are really tender and moist. Excellent flavor! I never have leftovers. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9379216.jpg,4,447.5,2488,4.5,9.3,0.4,1.1,31.2,16.6,0.22240000000000001,0.0445,0.002,0.0373,0.3455,0.6392,"2 eggs, beaten #1 cup crushed buttery round cracker crumbs #½ teaspoon garlic salt # ground black pepper to taste #4 skinless, boneless chicken breast halves #½ cup butter, cut into pieces "
3,Orange Braised Bourbon Chicken,24003,"This easy and delicious chicken is a favorite with my friends, and people always ask for the recipe! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4105130.jpg,4,326.7,14,3.3,24.8,0.8,9.2,10.3,5.9,0.09129999999999999,0.0327,0.0014,0.0405,0.4075,0.4322,"4 skinless, boneless chicken breast halves #½ teaspoon salt #⅛ teaspoon ground black pepper #¼ cup all-purpose flour #3 tablespoons butter #2 tablespoons brown sugar #2 tablespoons cornstarch #⅛ teaspoon ground allspice #1 cup hot water #¼ cup orange juice #2 tablespoons bourbon whiskey #¼ cup chopped raisins #4 slices orange "
4,Autumn Chicken,24004,"Chicken breasts browned and simmered in a very berry sauce. Here is a great substitute for a full course holiday dinner. It can also be a comforting dish to serve on a cold winter night. Easy to make, low in fat and just plain scrumptious!! Serve with wild and basmati rice and seasonal steamed vegetables. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4460619.jpg,4,227.6,15,3.4,9.8,2.0,5.7,8.4,1.5,0.0684,0.0173,0.001,0.036899999999999995,0.3537,0.07759999999999999,"1 tablespoon peanut oil #1 tablespoon vegetable oil #4 skinless, boneless chicken breast halves #1 cup fresh or frozen unsweetened cranberries #1 cup fresh or frozen unsweetened blueberries #1 tablespoon lemon juice #¼ cup water #1 teaspoon white sugar #½ teaspoon cornstarch "
5,Homemade Shake and Bake Mixture,24005,"Various seasonings enhance this homemade crumb mixture for coating and baking chicken. Use this like you would use the store-bought stuff. This in just as good, to me and my family! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F707962.jpg,8,299.3,265,4.6,39.9,3.0,3.5,12.2,2.1,0.0,0.1146,0.0033,0.0277,0.146,1.938,4 cups dry bread crumbs #⅓ cup vegetable oil #1 tablespoon salt #1 tablespoon paprika #1 tablespoon celery salt #1 teaspoon ground black pepper #½ teaspoon garlic salt #½ teaspoon minced garlic #¼ teaspoon minced onion #1 pinch dried basil leaves #1 pinch dried parsley #1 pinch dried oregano 
6,Deviled Chicken II,24006,"Chicken pieces browned and coated in cracker crumbs, then braised in a devilish mixture of vinegar, ketchup, and spices. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4062237.jpg,4,414.8,7,2.9,19.7,0.9,1.3,11.1,2.5,0.1438,0.0536,0.0039,0.0584,0.5251,0.43910000000000005,"⅛ cup oil for frying #8 skinless, boneless chicken breast halves #1 ⅓ cups crushed saltine cracker crumbs #⅓ cup vinegar #1 teaspoon garlic powder #1 teaspoon dry mustard #1 ½ teaspoons ground cumin #1 ½ teaspoons Worcestershire sauce #1 tablespoon ketchup "
7,Easy A La King Biscuit Casserole,24007,"An A La King mixture including cubed chicken, peas, mushrooms, bell pepper and broth is poured into a casserole dish and baked with biscuits on top. Classic A La King goes casserole! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2032261.jpg,6,401.2,77,4.1,46.8,4.9,8.0,12.2,5.4,0.0685,0.0351,0.0038,0.0399,0.357,0.9062,"¼ cup butter, melted #⅛ cup all-purpose flour #1 ½ cups chicken broth #2 ½ cups cubed skinless, boneless chicken breast meat #1 ½ cups green peas #1 ½ cups canned mushrooms, drained #1 cup cooked, sliced carrots #½ onion, chopped #¼ cup chopped red bell pepper #1 (16 ounce) can refrigerated buttermilk biscuits "
8,Potato Chicken Stew,24008,"A stew full of not only chicken and potatoes but carrots, onion, mushrooms, mixed veggies and a smattering of herbs and spices. It is fine to substitute chicken broth for chicken stock, simply adjust the salt content. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7832605.jpg,6,307,60,4.4,32.9,5.4,5.3,4.5,1.3,0.08009999999999999,0.0655,0.0024,0.06720000000000001,0.877,1.1133,"4 cups cooked, cubed chicken breast meat #⅔ cup sliced fresh mushrooms #1 cup chopped onion, sauteed in butter #1 ½ cups chopped carrots #6 cups chicken stock #1 teaspoon dried sage #1 teaspoon dried basil leaves #1 teaspoon garlic salt #1 teaspoon dried parsley #1 (10 ounce) package frozen mixed vegetables, thawed #3 cups cooked, diced red potatoes #½ cup chopped celery #⅛ cup all-purpose flour "
9,Creamed Chicken for Biscuits,24009,"Cooked chicken breast meat simmered with cream, chicken broth, almonds and peas in a lightly seasoned mixture perfect for pouring over hot biscuits. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F260173.jpg,8,510.9,181,4.4,14.5,3.9,3.0,40.7,19.8,0.1465,0.1028,0.0022,0.0793,0.375,0.44930000000000003,"⅓ cup butter #⅓ cup all-purpose flour #2 cups chicken broth #2 cups heavy cream #¼ teaspoon garlic powder #1 teaspoon salt #½ teaspoon ground black pepper #3 cups cooked, chopped chicken breast meat #2 cups frozen green peas, thawed and drained #1 cup toasted sliced almonds "
