,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Snicky Snackies,14800,"You've heard of caramel corn, but how about caramel pretzels? This makes a super crunchy, salty and sweet snack! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1082959.jpg,20,350.6,58,4.3,48.2,1.9,24.2,17.0,6.9,0.024399999999999998,0.039299999999999995,0.0016,0.040600000000000004,0.1449,0.4688,15 ounces mini twist pretzels #2 cups mixed nuts #1 cup unsalted butter #2 cups packed dark brown sugar #½ cup light corn syrup #1 pinch salt 
1,Nuts and Bolts Party Mix,14801,"Nuts, pretzels and cereal squares are all baked together with a simple seasoned coating. This is 'Party Mix 101.' ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9512.jpg,16,777.9,14,3.7,55.2,7.6,4.2,58.3,7.9,0.0,0.16369999999999998,0.012,0.15669999999999998,0.546,1.5883,1 pound chopped peanuts #1 pound mixed nuts #1 ½ cups puffed wheat cereal #6 ½ ounces crispy rice cereal squares #10 ½ ounces toasted oat cereal #6 ounces pretzel bits #6 ounces slim pretzels #2 cups vegetable oil #2 tablespoons Worcestershire sauce #1 tablespoon garlic salt #1 tablespoon seasoning salt #1 tablespoon celery salt 
2,Simple Garlic Salsa,14802,This tomato salsa is excellent for crostini or canapes. It needs to sit overnight to get the best flavor. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F875022.jpg,4,262.5,9,3.9,4.1,0.9,2.4,27.0,3.7,0.0,0.0065,0.0009,0.0015,0.017,0.2307,"1 (14.5 ounce) can diced tomatoes, drained #½ cup olive oil #1 tablespoon minced garlic #1 tablespoon chopped fresh parsley #1 pinch salt #1 pinch ground black pepper "
3,Hot Pizza Dip,14803,All your favorite pizza ingredients in a hot dip made in the microwave. Serve with sliced French baguette bread. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8164543.jpg,16,115.4,637,4.7,1.9,0.3,0.7,9.5,5.4,0.029,0.1052,0.0006,0.0053,0.0422,0.2714,"1 (8 ounce) package cream cheese, softened #½ teaspoon dried oregano #½ teaspoon dried parsley #¼ teaspoon dried basil #1 cup shredded mozzarella cheese #1 cup grated Parmesan cheese #1 cup pizza sauce #2 tablespoons chopped green bell pepper #2 ounces pepperoni sausage, chopped #2 tablespoons sliced black olives "
4,Hot Seafood Ramekins,14804,"This is a sure winner. Served in sea shell ramekins, it's elegant, delicious and easy to prepare. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F603547.jpg,6,388.9,19,3.8,16.3,1.4,2.3,30.8,4.7,0.0664,0.0927,0.0023,0.0313,0.2864,0.4943,"1 cup dried bread crumbs #1 cup crab meat #1 cup small shrimp #3 green onions, chopped #1 cup chopped celery #1 cup mayonnaise #1 tablespoon Worcestershire sauce #½ cup chopped parsley "
5,Strawberry Salsa,14805,A sweet salsa that is great with pork and chicken dishes. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F984566.jpg,32,9.7,18,4.0,1.5,0.4,0.8,0.5,0.1,0.0,0.0036,0.0001,0.0026,0.039299999999999995,0.0006,"1 pint fresh strawberries, sliced #4 roma (plum) tomatoes, seeded and chopped #1 jalapeno peppers, seeded and minced #2 cloves garlic, minced #1 lime, juiced #1 tablespoon olive oil "
6,Jalapeno Cocktail Squares,14806,"These are not too spicy, just enough to give them a little zip. This recipe is easily doubled: just use a 9x13 inch pan. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1009328.jpg,24,94.1,9,4.0,0.4,0.0,0.2,7.5,4.4,0.0663,0.1425,0.0004,0.007,0.037700000000000004,0.1345,"2 jalapeno peppers, seeded and minced #4 cups shredded Cheddar cheese #6 eggs, beaten "
7,Quick Wine and Cheese Puff,14807,This may also be served as a luncheon dish with a salad and French bread. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F46846.jpg,16,68,15,4.0,5.1,0.2,0.7,3.2,1.8,0.0312,0.06459999999999999,0.0004,0.0062,0.0422,0.11059999999999999,"2 eggs #⅔ cup all-purpose flour #½ cup white wine #⅔ cup milk #½ teaspoon salt #1 green onion, chopped #¾ cup shredded Swiss cheese #1 tablespoon butter, melted #2 tablespoons grated Parmesan cheese "
8,Brocomole Dip,14808,"For this wonderful dip, fresh broccoli is combined with sour cream, lemon juice and a pinch of chili powder. Great to serve with chips and raw vegetables. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4566765.jpg,6,44.9,14,3.4,3.8,1.2,1.1,3.2,1.0,0.0048,0.0292,0.0003,0.0079,0.1279,0.0282,"2 cups chopped fresh broccoli, cooked and chilled #¼ cup reduced fat sour cream #3 tablespoons chopped onions #1 tablespoon mayonnaise #1 lemon, juiced #¼ teaspoon chili powder "
9,Candied Kielbasa,14809,"Kielbasa, also called kielbasy or Polish sausage, is a spicy sausage usually made with pork (though beef is sometimes added). It comes in chunky links, and is sold precooked. I haven't met anyone yet who didn't like this dish. I even like it and I really don't care for kielbasa that much! Another bonus is that it is easy to make, and is yet another recipe for your slow cooker. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1132791.jpg,8,473.3,419,4.6,34.8,0.3,32.5,31.1,10.5,0.07490000000000001,0.049,0.0012,0.0221,0.4527,1.2242,"1 cup packed brown sugar #½ cup ketchup #¼ cup prepared horseradish #2 pounds kielbasa sausage, sliced thin "
10,Cocktail Meatballs I,14810,"Simple meatballs with an unusual chili sauce/grape jelly coating. Quite a combination of tastes and textures. Note: After cooking, I like to keep the meatballs warm in a slow cooker until ready to serve. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1114968.jpg,8,457.9,265,4.5,52.5,1.1,38.3,22.8,8.1,0.0721,0.041,0.0019,0.0197,0.3537,1.0384,1 pound ground beef #½ cup dried bread crumbs #⅓ cup chopped onion #¼ cup milk #1 egg #1 teaspoon salt #½ teaspoon Worcestershire sauce #⅛ teaspoon ground black pepper #¼ cup shortening #12 fluid ounces tomato-based chili sauce #1 ¼ cups grape jelly 
11,Creamy Dill Cucumber Toasties,14811,"I got this recipe years ago from a friend of a friend. I love it and make it all the time for parties. It looks great on the platter, and it is super easy! Everyone loves it! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8507529.jpg,12,247.4,706,4.8,23.7,1.0,2.2,14.5,5.4,0.024,0.037899999999999996,0.0017,0.0147,0.1018,0.619,"1 (8 ounce) package cream cheese, softened #1 (.7 ounce) package dry Italian-style salad dressing mix #½ cup mayonnaise #1 French baguette, cut into 1/2 inch thick circles #1 cucumber, sliced #2 teaspoons dried dill weed "
12,Ham and Fresh Basil Pinwheels,14812,"Filled tortilla rolls, sliced into mini-sandwiches make wonderful party food. Its an herbal, cheesy, veggie, hammy delight! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F866606.jpg,24,124.4,93,4.4,12.4,1.0,0.9,4.8,2.5,0.018600000000000002,0.0446,0.0012,0.0159,0.18230000000000002,0.3509,"6 (10 inch) flour tortillas #1 (8 ounce) package cream cheese, softened #12 slices ham #4 ounces fresh basil #1 cup sun-dried tomatoes #12 leaves red leaf lettuce - rinsed "
13,Mango Cream Cheese Pizza,14813,"Sweet and savory, this is a delightfully fresh and fruity pizza. Cream cheese, mango and walnuts on a hot baked pizza crust make a tropical, tasty treat! You can also add a layer of fresh fruit. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1427872.jpg,6,441.8,7,4.3,48.0,1.3,10.7,26.5,9.9,0.0599,0.0519,0.0033,0.0154,0.0649,0.5675,"1 ready made pizza crust #1 tablespoon olive oil #1 (13.5 ounce) container fruit-flavored cream cheese #1 (26 ounce) jar mango slices, drained and chopped #½ cup chopped walnuts "
14,Hot Artichoke Spinach Dip,14814,This is a warm delicious dip...but it's very rich! Serve warm with tortilla chips. Garnish with extra sour cream and salsa if you like. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9003636.jpg,16,81.8,492,4.4,3.1,1.1,0.2,6.0,3.6,0.0192,0.1102,0.0004,0.0174,0.0848,0.2027,"1 (14 ounce) can artichoke hearts, drained #⅓ cup grated Romano cheese #¼ cup grated Parmesan cheese #½ teaspoon minced garlic #1 (10 ounce) package frozen chopped spinach, thawed and drained #⅓ cup heavy cream #½ cup sour cream #1 cup shredded mozzarella cheese "
15,Sun-Dried Tomato Cheesecake Squares,14815,"Savory egg, cheese, herb and tomato filling baked with a simple, golden crust. Beware - you might want to eat every single square! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3292744.jpg,20,191.1,24,3.8,8.3,0.5,0.2,15.9,9.1,0.07640000000000001,0.0443,0.001,0.0087,0.1205,0.1198,"1 ¼ cups all-purpose flour #6 tablespoons butter #1 egg #½ cup oil-packed sun-dried tomatoes #1 tablespoon olive oil #6 cloves garlic, chopped #2 teaspoons chopped fresh oregano #3 eggs #16 ounces cream cheese #1 cup sour cream #½ cup chopped green onions "
16,Martha's Hot Almond Spread,14816,"Delicious! Three onions, two cheeses and an almond in a nut tree ...that was cheesy, but so is this spread! Serve with buttered round crackers if desired. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1056393.jpg,20,116.7,61,4.6,1.5,0.2,0.3,10.6,5.0,0.0241,0.104,0.0002,0.0092,0.0367,0.0761,"1 (8 ounce) package cream cheese, softened #⅓ cup mayonnaise #3 green onions, chopped #1 pinch ground black pepper #1 pinch ground nutmeg #8 ounces shredded Swiss cheese #¼ cup sliced almonds "
17,Beer Dip I,14817,"Creamy beer dip, made to go with pretzels. Can be made with any type of beer, including alcohol-free beer. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F135152.jpg,32,80.6,230,4.4,1.0,0.0,0.1,7.2,4.6,0.0228,0.062200000000000005,0.0002,0.003,0.0287,0.1467,"2 (8 ounce) packages cream cheese, softened #1 (1 ounce) package ranch dressing mix #2 cups shredded Cheddar cheese #⅓ cup beer "
18,Best Ever Shrimp Dip,14818,"This creamy shrimp dip is great with chips, crackers or bread. It's always the first thing to go at any party! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F235153.jpg,32,82.9,67,4.3,0.5,0.0,0.2,8.0,2.4,0.0247,0.011800000000000001,0.0003,0.0007,0.032,0.0808,"1 (8 ounce) package cream cheese, softened #1 cup mayonnaise #¼ cup chopped onion #¼ cup chopped celery #½ pound cooked and peeled shrimp "
19,Pretzel Chicken Chunks,14819,"A tangy, spicy and crunchy appetizer made with chicken and pretzels. Delicious! Note: DO NOT use any of the 'sauce' used for dredging the raw chicken as dip. Once you have dipped the raw chicken, discard any unused 'dredging sauce' immediately! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3744080.jpg,16,99.8,26,3.6,7.7,0.1,2.2,0.9,0.2,0.0342,0.008199999999999999,0.0006,0.018,0.15830000000000002,0.4157,"4 skinless, boneless chicken breast halves #¾ cup prepared Dijon-style mustard #2 tablespoons honey #¼ teaspoon cayenne pepper #¼ teaspoon garlic salt #¾ cup crushed pretzels "
20,Spicy Corn Dip,14820,"Serve this spicy dip with tortilla chips, fresh vegetables, or both! This recipe makes enough for a large party. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4531523.jpg,32,99.4,108,4.5,4.6,0.7,1.4,8.4,2.7,0.0104,0.0425,0.0001,0.0036,0.0348,0.2485,"1 (8 ounce) container sour cream #1 cup mayonnaise #2 (11 ounce) cans Mexican-style corn #4 green onions, chopped #3 jalapeno peppers, seeded and minced #1 (7 ounce) can diced green chiles #1 ¼ cups shredded Cheddar cheese "
21,Liver Pate,14821,"A great appetizer for New Year's Day and the Rose Bowl Parade. Serve with thinly sliced brown bread, rye crisp, crackers or chips. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1196607.jpg,16,115.8,29,4.5,1.3,0.2,0.4,10.0,5.9,0.12079999999999999,0.0073,0.0026,0.0066,0.0837,0.135,"3 cups water #1 pound chicken liver #1 onion, thinly sliced #¼ cup chopped onion #3 tablespoons cooking sherry #¾ cup butter, softened #¼ teaspoon salt #¼ teaspoon ground black pepper #⅛ teaspoon ground mace "
22,The Best Cheeseball,14822,"For a slightly spicy cheeseball with lots of zing, try this easy recipe. If you don't care for cilantro, you can roll the ball in shredded Cheddar cheese or fresh chopped parsley. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4582352.jpg,10,205.7,67,4.5,1.9,0.1,0.4,19.5,12.2,0.061700000000000005,0.1161,0.0007,0.0060999999999999995,0.08,0.30160000000000003,"2 (8 ounce) packages cream cheese, softened #¾ cup shredded Cheddar cheese #¼ cup shredded pepperjack cheese #½ green bell pepper, minced #1 jalapeno peppers, seeded and minced #1 teaspoon Worcestershire sauce #½ teaspoon garlic salt "
23,Fruity Cream Cheese Spread,14823,"This spread is easy to make, and is great for parties. Serve with bagels or ginger snaps. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F61766.jpg,16,58.9,11,4.0,3.0,0.2,2.3,4.9,3.1,0.0154,0.014,0.0002,0.0035,0.0417,0.0416,"1 (8 ounce) package cream cheese, softened #1 (8 ounce) can crushed pineapple, drained #½ cup sliced fresh strawberries "
24,Taco Bean Dip,14824,"This is a very simple, yet delicious, dip. Enjoy it with tortilla chips, crackers or veggies. Yet another slow cooker recipe to add to your collection! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1359129.jpg,12,131.8,18,4.3,12.5,2.6,0.6,6.7,3.8,0.0149,0.0574,0.0008,0.004200000000000001,0.0479,0.6391,2 (11.5 ounce) cans condensed bean with bacon soup #1 (1 ounce) package taco seasoning mix #8 ounces sour cream #¼ cup salsa #½ cup shredded Cheddar cheese 
25,Seafood Stuffed Mushrooms,14825,"A crab, shrimp and cream cheese filling nestled in mushrooms caps. They go together like the sea and the land, so hand them out at your next party! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F23804.jpg,24,89.7,30,4.5,4.0,0.6,1.1,6.8,4.1,0.0287,0.0249,0.0006,0.0086,0.15940000000000001,0.30739999999999995,"2 pounds fresh mushrooms, stems removed #2 (8 ounce) packages cream cheese, softened #2 green onions, chopped #¼ pound imitation crabmeat #¼ pound small shrimp - peeled and deveined #2 (1 ounce) packages green onion dip mix #1 dash garlic powder # salt and pepper to taste "
26,Easy Sausage Cheese Balls,14826,These are great for appetizers or for breakfast! Sausage cheese balls may be frozen before or after baking. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F958961.jpg,36,136.7,223,4.1,7.5,0.0,0.5,9.4,4.5,0.0218,0.0945,0.0006,0.004900000000000001,0.0505,0.3545,1 pound sausage #4 cups shredded Cheddar cheese #3 cups baking mix 
27,Pita Chips,14827,These baked pita chips make a lovely accompaniment to any dip or spread. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F22d77893c1b4044afba7c3122960e040%2F1651873421image.jpg,24,125.3,395,4.8,17.7,2.4,0.3,5.3,0.8,0.0,0.0060999999999999995,0.001,0.0224,0.0576,0.2459,12 pita bread pockets #½ cup olive oil #½ teaspoon ground black pepper #1 teaspoon garlic salt #½ teaspoon dried basil #1 teaspoon dried chervil 
28,Marinated Portobello Mushrooms,14828,"Portobello mushrooms marinated in balsamic vinegar and rosemary, then grilled - these are heaven. If you don't have a grill, they're also delicious fried in a skillet. Portobello mushrooms are extremely large, dark brown mushrooms that are simply the fully mature form of the crimini mushroom, a variation of the common white mushroom. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6853882.jpg,4,79.6,14,3.1,10.7,2.2,6.5,4.1,0.7,0.0,0.0579,0.0016,0.0134,0.3323,0.0147,"2 portobello mushrooms, cut into 1/2 inch pieces #10 tablespoons balsamic vinegar #4 tablespoons dried rosemary # salt and pepper to taste #1 tablespoon olive oil "
