,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Caramel Pie,15400,This a quick and easy pie for someone that wants a great dessert but doesn't have a lot of time to stand in the kitchen and make one! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1731471.jpg,10,336.4,64,4.5,42.8,0.3,37.1,17.1,10.6,0.013300000000000001,0.1178,0.0006,0.0146,0.17,0.17809999999999998,"1 (14 ounce) can sweetened condensed milk #1 (9 inch) prepared graham cracker crust #1 (12 ounce) container frozen whipped topping, thawed "
1,Easy Chili I,15401,If you like spicy and hot you will love this. It will make you say 'yum yum'! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9168112.jpg,6,367.7,302,4.7,26.7,7.4,10.2,21.4,8.3,0.06459999999999999,0.0578,0.0044,0.0339,0.8084,1.1057000000000001,"1 pound ground beef #1 cup chopped onion #½ cup chopped green bell pepper #2 ½ tablespoons chili powder #1 clove garlic, minced #1 bay leaf #½ teaspoon ground cumin #4 teaspoons finely chopped jalapeno chile peppers #1 (29 ounce) can diced tomatoes #1 (15 ounce) can tomato sauce #1 (16 ounce) can chili beans, undrained # salt and pepper to taste "
2,Hearty Oatmeal Loaf,15402,"This is a healthy loaf that makes great lunchbox sandwiches. Also great with soups, stews, and baked beans! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F313375.jpg,12,145.1,22,4.7,27.9,1.3,4.2,1.7,0.4,0.0012,0.0273,0.0016,0.013699999999999999,0.09559999999999999,0.2125,½ cup lukewarm apple juice #¾ cup lukewarm milk #2 tablespoons brown sugar #1 tablespoon margarine #1 teaspoon salt #2 ⅔ cups all-purpose flour #½ cup quick cooking oats #2 ¼ teaspoons active dry yeast 
3,Sugarless Pumpkin Pie II,15403,A good pie for the diabetic and doesn't have an aftertaste. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F522915.jpg,8,146.3,51,4.4,13.7,1.1,4.9,8.3,2.5,0.0324,0.09809999999999999,0.001,0.0185,0.18580000000000002,0.2185,1 (9 inch) pie shell #1 egg #6 packets granulated artificial sweetener #1 teaspoon pumpkin pie spice #1 cup pumpkin puree #1 cup evaporated milk 
4,Easy Apple Crisp,15404,Use this easy recipe with leftover apples from the fall or anytime in the year when you want an easy take-along dish or when company arrives at your door unexpectedly!!!! Serve warm with ice cream or whipped topping. You can substitute 2 (21 ounce) cans of apple pie filling for the apples and water. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9207427.jpg,12,355.2,595,4.7,60.9,2.1,48.2,12.4,5.6,0.020300000000000002,0.10590000000000001,0.0008,0.0103,0.15130000000000002,0.3437,"6 apple - peeled, cored and sliced #1 cup water #1 (18.25 ounce) package white cake mix #1 cup packed brown sugar #1 teaspoon ground cinnamon #½ cup butter, melted "
5,Carrot Pineapple Cake III,15405,This is a hearty carrot cake with all the trimmings. Try it frosted with a cream cheese icing. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5341973.jpg,20,279.7,9,3.4,36.5,1.2,23.1,13.9,6.4,0.0523,0.0435,0.0012,0.0175,0.10529999999999999,0.2917,"1 cup butter #1 cup white sugar #1 cup packed light brown sugar #3 eggs #2 ½ cups all-purpose flour #½ teaspoon salt #2 teaspoons ground cinnamon #2 teaspoons baking soda #1 teaspoon baking powder #2 teaspoons vanilla extract #1 cup grated carrots #1 cup crushed pineapple, drained #1 cup chopped walnuts "
6,Honey Baked Chicken I,15406,This recipe is over 27 years old. It is a classic dish and a tasty treat for your guests and you to enjoy. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5076605.jpg,5,594.6,147,4.3,5.7,0.1,5.4,43.5,11.6,0.2112,0.034,0.0022,0.0464,0.44489999999999996,1.1903,"1 (2 to 3 pound) whole chicken, cut into pieces #½ teaspoon garlic powder #2 teaspoons salt #¼ teaspoon ground black pepper #1 egg yolk #1 ½ tablespoons honey #4 tablespoons margarine, melted "
7,Manicotti with Cheese,15407,A delicious and cheesy manicotti recipe! Only use whole milk mozzarella and do not over bake when you heat it up. This recipe is delicious. Enjoy! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F891814.jpg,7,735.6,65,4.6,88.0,12.8,41.2,29.9,13.8,0.0726,0.44589999999999996,0.0047,0.125,1.5842,2.3085,1 (8 ounce) package manicotti pasta #2 cups whole milk ricotta cheese #2 cups shredded mozzarella cheese #¼ cup grated Parmesan cheese #2 tablespoons chopped fresh parsley #½ teaspoon salt #¼ teaspoon ground black pepper #3 ½ (32 ounce) jars spaghetti sauce 
8,Pasta Milan,15408,Delicious Gorgonzola cheese makes this creamy sauce a hit! This recipe comes from the Lombardy countryside of Italy. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F637533.jpg,2,792.5,31,4.1,92.5,7.3,7.8,33.5,19.8,0.1143,0.3747,0.0053,0.0773,0.43589999999999995,0.6447,8 ounces penne pasta #4 ounces frozen green peas #4 ounces asparagus tips #4 ounces Gorgonzola cheese #⅓ cup heavy whipping cream # salt and pepper to taste 
9,Almond-Crusted Halibut Crystal Symphony,15409,When you're done this halibut dish melts in your mouth! The credit goes to my future mother-in-law! If you can find creme fraiche you may substitute it for the heavy cream. Each filet should be between 3/4 and 1 inch thick. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8335077.jpg,6,612.7,353,4.7,8.1,2.0,1.5,45.6,19.7,0.164,0.1477,0.0025,0.19240000000000002,0.935,0.1492,"⅓ cup dry white wine #2 tablespoons cider vinegar #2 tablespoons minced shallots #1 sprig fresh thyme #1 bay leaf #⅓ cup heavy cream #10 tablespoons unsalted butter - chilled, cut into tablespoon-size pieces #3 tablespoons chopped fresh chives #2 teaspoons fresh lemon juice # salt and pepper to taste #6 (6 ounce) fillets halibut #2 tablespoons vegetable oil #1 tablespoon unsalted butter #¼ cup fresh bread crumbs #⅔ cup minced blanched almonds #1 tablespoon unsalted butter, melted #1 egg, lightly beaten "
10,Steak Chili,15410,A hearty version of chili with steak instead of hamburger. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F697130.jpg,6,515.1,72,4.4,26.3,8.3,8.9,28.3,9.8,0.1013,0.062,0.0074,0.0465,0.6375,0.8947999999999999,"2 tablespoons olive oil #2 pounds steak - cut into 1 inch cubes #2 onions, chopped #3 cloves garlic, minced #1 green chile pepper #2 tablespoons chili powder #1 tablespoon ground cumin #1 ½ teaspoons ground cayenne pepper #2 (29 ounce) cans diced tomatoes #1 (15 ounce) can kidney beans, drained "
11,Homemade Irish Cream,15411,"This recipe is a very rich, delicious drink for adults. Everyone loves it at parties! I usually make it for Christmas and Easter, but it is great all year-round! Serve this drink over ice, garnished with a candy cane or whipped cream. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F26344.jpg,24,124.5,31,4.5,12.9,0.1,12.4,3.4,1.3,0.0056,0.0498,0.0001,0.0050999999999999995,0.1205,0.038700000000000005,3 eggs #1 (14 ounce) can sweetened condensed milk #3 tablespoons chocolate-flavored syrup #2 ½ tablespoons instant coffee granules #16 fluid ounces non-dairy creamer #1 teaspoon vanilla extract #1 teaspoon almond extract #1 ¼ cups brandy 
12,Rosemary Sherry Pork Chops,15412,"An unbelievably easy and succulent main dish that can be made in one pan. You can substitute the sherry with port wine, if desired. The sauce can also be served as an aromatic gravy over potatoes. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F408181.jpg,4,328.9,81,4.1,12.3,0.8,1.5,19.2,3.6,0.0594,0.0375,0.0014,0.032600000000000004,0.4715,0.2057,"⅓ cup all-purpose flour #½ teaspoon garlic powder #½ teaspoon onion powder #½ teaspoon dried parsley # salt and pepper to taste #4 tablespoons vegetable oil #4 (3/4 inch) thick pork chops #½ cup chicken broth #2 tablespoons dry sherry #1 teaspoon chopped fresh rosemary #1 onion, thinly sliced "
13,Roasted Red Bell Pepper Soup,15413,"A delicious, creamy textured soup without the cream. The secret is in the beans! This soup is an all time favorite in my family. Serve hot or cold with a dollop of sour cream, or goat cheese. Sprinkle with some chopped watercress. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F922715.jpg,6,216.4,90,4.1,36.0,8.3,4.2,3.2,0.4,0.003,0.11309999999999999,0.0045,0.08070000000000001,0.7935,0.5903999999999999,"3 red bell peppers #1 onion, chopped #1 tablespoon minced garlic #1 tablespoon olive oil #2 (15 ounce) cans cannellini beans, drained and rinsed #2 (14.5 ounce) cans chicken broth # salt and pepper to taste "
14,Amaretto Mousse Cheesecake,15414,"No bake cheesecake that is light, but VERY rich! Serves 12. Given to me by a college professor to share. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2007485.jpg,12,499.6,12,4.2,38.0,0.4,29.5,35.0,21.3,0.1057,0.0912,0.0012,0.0119,0.137,0.3246,"2 cups graham cracker crumbs #½ cup butter, melted #1 (.25 ounce) package unflavored gelatin #½ cup water #3 (8 ounce) packages cream cheese #1 ¼ cups white sugar #1 (5 ounce) can evaporated milk #1 teaspoon lemon juice #⅓ cup amaretto liqueur #1 teaspoon vanilla extract #¾ cup heavy whipping cream "
15,Toasted Coconut Cream Pie,15415,This pie is made especially heavenly by the addition of brandy and apricot glaze. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2149973.jpg,8,471.8,6,4.5,33.1,1.7,21.5,33.1,19.5,0.18480000000000002,0.0685,0.0008,0.018600000000000002,0.1822,0.22669999999999998,"1 prepared 8 inch pastry shell, baked and cooled #⅓ cup cold milk #1 (.25 ounce) package unflavored gelatin #4 egg yolks #5 tablespoons white sugar #2 teaspoons vanilla extract #4 egg whites #⅛ teaspoon salt #⅛ teaspoon cream of tartar #3 tablespoons white sugar #2 cups heavy whipping cream #¼ cup brandy #2 tablespoons apricot jam, melted #1 ¾ cups shredded coconut "
16,Rachel's Cream Cheese Fruit Salad,15416,"This recipe is fat free and great! The pretzels add a crunchiness, and can be replaced but nuts if you like. Enjoy! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F232553.jpg,8,233,60,4.3,55.4,6.0,37.2,0.7,0.2,0.0047,0.0597,0.0009,0.024399999999999998,0.4027,0.2667,"2 pears #2 apples, cored and chopped #2 ripe bananas, sliced #1 pint fresh strawberries, sliced #3 cups seedless grapes #½ lemon, juiced #8 ounces fat-free strawberry cream cheese #½ cup packed light brown sugar #2 teaspoons vanilla extract #½ tablespoon ground cinnamon #1 cup fat-free pretzels, broken "
17,Vegan Crepes,15417,"This is the first recipe for crepes that I have ever been able to make right. I was psyched that I didn't have to use egg replacer because it is such a pain in the neck. So here you vegans go and enjoy but don't eat too many too fast like I did cause now I have a belly ache!!!! For a twist, replace the maple syrup with hazelnut syrup, or any other flavor you like. If you want to throw some semi-sweet chocolate chips on the top and fold the crepe up over them, they melt and get all gushy on the inside. Makes about 16 crepes with a 6-inch diameter. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2243167.jpg,4,268.3,82,4.6,35.6,1.0,10.2,12.1,2.4,0.0,0.0259,0.0018,0.0172,0.1062,0.2954,½ cup soy milk #½ cup water #¼ cup melted soy margarine #1 tablespoon turbinado sugar #2 tablespoons maple syrup #1 cup unbleached all-purpose flour #¼ teaspoon salt 
18,Strawberry Slush,15418,This is a delicious vodka slush served with lemon-flavored soda. This can be served at parties while the rest are drinking beer! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5540993.jpg,6,1059,17,4.4,229.7,2.2,159.2,0.3,0.0,0.0,0.052399999999999995,0.0011,0.0346,0.48219999999999996,0.0839,"9 cups water #2 (10 ounce) cans frozen strawberry daiquiri mixer #2 cups white sugar #2 cups vodka #1 (12 fluid ounce) can frozen orange juice concentrate #2 (10 ounce) packages frozen strawberries, thawed #4 liters lemon-lime flavored carbonated beverage "
19,Rigatoni Florentine,15419,"A pasta recipe with roasted garlic in a tangy, pink sauce. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F866225.jpg,8,777.8,61,4.5,56.9,5.1,10.3,45.0,20.5,0.1704,0.19019999999999998,0.004200000000000001,0.10640000000000001,0.879,0.5881000000000001,"1 (16 ounce) package rigatoni pasta #2 tablespoons olive oil #2 pounds boneless chicken, cubed #3 cloves garlic, chopped #1 pint heavy cream #26 ounces spaghetti sauce #10 ounces fresh spinach, washed and chopped #1 cup shredded mozzarella cheese "
20,Fruit Dip I,15420,"One of the most popular appetizers I know of. Fruit always disappears first, especially when served with this dip! Goes especially well with cantaloupe, pineapple, strawberries and honeydew melon. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F82805.jpg,5,408.8,145,4.8,63.1,0.1,36.8,15.9,9.9,0.0493,0.038200000000000005,0.0007,0.0043,0.0572,0.1953,"1 (8 ounce) package cream cheese, softened #2 (7 ounce) jars marshmallow creme "
21,Alaskan Snow Pie,15421,This raspberry ice cream pie with a meringue top is a favorite dessert in a lodge here in the mountains! ,0,8,670,2,4.0,79.4,3.0,64.1,34.1,17.6,0.14980000000000002,0.1972,0.0014,0.030699999999999998,0.345,0.1875,"1 cup all-purpose flour #½ cup toasted and chopped almonds #¼ cup packed brown sugar #½ teaspoon ground cinnamon #½ cup butter, melted #2 egg whites #¼ cup white sugar #½ gallon raspberry ice cream, softened #¼ cup raspberry syrup "
