,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Chocolate Fruit Bars II,10100,A soft bar cookie for chocolate lovers. ,0,18,175.3,1,4.0,23.7,1.8,5.6,9.1,4.0,0.0014,0.026699999999999998,0.0018,0.024399999999999998,0.137,0.0871,¼ cup instant cocoa powder #1 cup shredded coconut #⅓ cup raisins #½ cup cornflakes cereal #¼ cup chopped walnuts #1 teaspoon sherry #2 cups vanilla wafer crumbs #¼ cup sweetened condensed milk #3 (1 ounce) squares unsweetened chocolate 
1,Chocolate Zucchini Bars,10101,Great for lunches. You can make sour milk by combining 1/2 cup of milk with 1 teaspoon vinegar and allow to set 10 minutes. Frost with chocolate frosting. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4527148.jpg,24,190.5,27,4.5,25.5,0.7,15.0,9.2,3.3,0.0261,0.013699999999999999,0.0008,0.009699999999999999,0.0611,0.1372,½ cup butter #1 ¾ cups white sugar #½ cup vegetable oil #2 eggs #1 teaspoon vanilla extract #2 ½ cups all-purpose flour #½ teaspoon salt #4 tablespoons unsweetened cocoa powder #1 teaspoon baking soda #½ cup sour milk #1 ½ cups grated zucchini 
2,Vanilla Wafers II,10102,I got this recipe years ago. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F836384.jpg,24,183.7,20,4.5,24.7,0.4,12.7,8.5,5.1,0.0436,0.0426,0.0009,0.0046,0.0292,0.1248,1 cup butter #1 ½ cups white sugar #3 eggs #3 cups sifted all-purpose flour #3 teaspoons baking powder #1 tablespoon milk #2 teaspoons vanilla extract 
3,Pecan Clouds,10103,Melt in your mouth pecan cookies. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4235590.jpg,24,90.2,39,4.5,8.0,0.9,7.1,6.5,0.6,0.0,0.012199999999999999,0.0003,0.011800000000000001,0.0508,0.0066,2 egg whites #1 teaspoon vanilla extract #¾ cup packed light brown sugar #2 cups pecan halves 
4,Hamantashen I,10104,A cookie traditionally made for the Jewish holiday Purim. They are often filled with a poppy seed or fruit filling. ,0,15,350.4,2,1.6,57.7,1.3,11.0,9.9,4.7,0.0555,0.10629999999999999,0.0023,0.013,0.0942,0.2331,1 (.25 ounce) package active dry yeast #1 cup milk #¾ cup white sugar #½ cup butter #1 teaspoon salt #5 ¼ cups all-purpose flour #2 eggs #1 (12 ounce) can poppyseed filling #1 teaspoon lemon zest #1 tablespoon lemon juice #1 egg yolk #1 tablespoon cold water 
5,Hamantashen II,10105,Filled cookie dough. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2129779.jpg,17,372.6,27,4.3,55.1,1.4,15.0,14.5,2.1,0.0438,0.0616,0.0023,0.011300000000000001,0.076,0.18719999999999998,4 eggs #1 cup vegetable oil #1 ¼ cups white sugar #2 teaspoons vanilla extract #3 teaspoons baking powder #½ teaspoon salt #5 ½ cups all-purpose flour #1 (21 ounce) can apple pie filling 
6,Hello Dolly Cookies,10106,Easy bar cookie - sweet and delicious! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F103832.jpg,12,327.3,29,4.4,36.5,2.3,30.1,19.7,9.0,0.0213,0.1103,0.0011,0.0453,0.2481,0.13040000000000002,"1 cup graham cracker crumbs #1 cup semisweet chocolate chips #1 cup chopped walnuts #1 cup shredded coconut #¼ cup butter, melted #1 (14 ounce) can sweetened condensed milk "
7,Kathy's Italian Cookies,10107,A delicious frosted Italian cookie passed down to me from my grandmother. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6054024.jpg,18,236.6,39,4.4,36.7,0.6,20.3,8.7,5.2,0.0513,0.055299999999999995,0.0012,0.0062,0.040100000000000004,0.148,¾ cup butter #⅓ cup white sugar #3 eggs #1 teaspoon vanilla extract #2 tablespoons fresh orange juice #3 cups all-purpose flour #1 tablespoon baking powder #2 ½ cups confectioners' sugar 
8,Storybook Gingerbread Men,10108,Soft gingerbread cookies. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4714224.jpg,5,704.4,124,4.2,120.7,2.3,48.9,21.4,5.3,0.0,0.1345,0.0063,0.1395,0.8401000000000001,0.7432000000000001,½ cup shortening #½ cup packed brown sugar #3 ¼ cups sifted all-purpose flour #1 teaspoon salt #1 teaspoon baking soda #½ teaspoon ground cinnamon #½ teaspoon ground ginger #¾ cup molasses #¼ cup water 
9,Arrowroot Bars,10109,"A soft cookie, great for lunches. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F791238.jpg,12,253.1,3,3.0,27.3,0.7,8.3,15.4,9.7,0.0407,0.0143,0.0001,0.0029,0.0549,0.0304,1 cup unsalted butter #½ cup confectioners' sugar #½ teaspoon almond extract #2 cups arrowroot flour #6 egg whites #½ teaspoon cream of tartar #⅓ cup confectioners' sugar for decoration 
