,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Red Pepper-Salmon Pasta,11700,Baked salmon served with a red pepper sauce over angel hair pasta. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3373.jpg,4,423.6,151,4.5,37.0,2.2,2.3,15.9,3.7,0.0719,0.0937,0.0021000000000000003,0.0361,0.605,0.5227999999999999,"4 (4 ounce) fillets salmon #2 tablespoons lemon juice #½ cup roasted red bell peppers #⅓ cup grated Parmesan cheese #1 tablespoon cornstarch #2 teaspoons minced jalapeno peppers #1 clove garlic, minced #¼ cup chopped fresh cilantro #1 cup chicken broth #1 (8 ounce) package angel hair pasta "
1,Chicken and Cold Noodles with Spicy Sauce,11701,"This is a good summertime meal, and can be made ahead. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1030065.jpg,4,542.3,9,4.5,37.2,7.2,0.3,35.6,6.2,0.0464,0.1113,0.0039,0.0421,0.2676,0.7517999999999999,"6 cups water #1 whole bone-in chicken breast, with skin #6 ounces dry Chinese noodles #1 teaspoon sesame oil #¼ cup tahini #3 tablespoons water #1 tablespoon sesame oil #2 teaspoons chili oil (Optional)#3 tablespoons soy sauce #2 tablespoons red wine vinegar #¼ cup peanut oil #2 tablespoons minced garlic "
2,Asian Noodles,11702,This simple dish is a good accompaniment for grilled chicken or tofu. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4657.jpg,4,214,28,3.6,34.9,2.9,2.6,5.0,0.5,0.0,0.0057,0.0022,0.0094,0.206,0.7974,"1 (8 ounce) package capellini pasta #½ cup fresh shiitake mushrooms, stemmed and sliced #1 red bell peppers, sliced #¼ cup rice vinegar #3 tablespoons soy sauce #1 tablespoon vegetable oil #1 teaspoon grated fresh ginger #1 tablespoon chopped fresh parsley "
3,Pasta Salad with Tuna and Broccoli,11703,"This pasta salad is a little different: the dressing is made with olive oil and anchovies. This is a good, light meal for the summer. ",0,6,906.5,3,3.2,66.9,5.8,6.9,49.3,12.7,0.0847,0.6792,0.0044,0.13069999999999998,0.9813,0.6722,"1 head broccoli, separated into florets #1 pound penne pasta #1 pound fresh tuna steaks #¼ cup water #2 tablespoons fresh lemon juice #¼ cup white wine #4 medium tomatoes, quartered #1 pound mozzarella cheese, diced #8 large black olives, sliced #½ cup walnut pieces, toasted #4 cloves garlic, minced #2 tablespoons chopped fresh parsley #4 anchovy fillets, rinsed #¾ cup olive oil "
4,Amatriciana,11704,"This is a classic Italian pasta dish. Use fresh basil when it's in season; at other times, use fresh flat-leaf parsley. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9326004.jpg,4,528.5,370,4.3,97.6,6.3,11.8,7.5,2.3,0.0121,0.12840000000000001,0.0062,0.0844,0.7228,0.7016,"4 slices bacon, diced #½ cup chopped onion #1 teaspoon minced garlic #¼ teaspoon crushed red pepper flakes #2 (14.5 ounce) cans stewed tomatoes #1 pound linguine pasta, uncooked #1 tablespoon chopped fresh basil #2 tablespoons grated Parmesan cheese "
5,Ziti With Olives and Sun-Dried Tomatoes,11705,"I always use ziti to make this, it looks so elegant, but any macaroni will do. Serve with a Greek salad. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1653452.jpg,6,357.7,3,2.4,59.7,3.0,2.7,7.9,1.1,0.0011,0.0348,0.0031,0.0425,0.1936,0.18030000000000002,"1 (16 ounce) package ziti pasta #⅓ cup chopped sun-dried tomatoes #⅓ cup black Greek olives, pitted and sliced #¼ cup chopped parsley #2 tablespoons olive oil #2 anchovy fillets, diced #2 teaspoons minced garlic "
6,Shiitake Angel Hair Pasta,11706,Great with grilled beef dishes. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4030.jpg,4,300.7,106,4.5,28.4,2.3,2.1,16.3,7.8,0.043,0.0562,0.002,0.0072,0.16440000000000002,0.19440000000000002,"6 ounces angel hair pasta #6 ounces fresh sliced shiitake mushrooms #1 clove garlic, minced #½ onion, chopped #¼ cup white wine #1 tablespoon olive oil #¼ cup chicken broth #½ cup heavy whipping cream # salt to taste # ground black pepper to taste #2 tablespoons grated Parmesan cheese #2 tablespoons chopped fresh parsley "
7,Zucchini with Farfalle,11707,"Cream sauce with sauteed vegetables over bow tie noodles. Serves 4 as a main course, 6 to 8 for a first course. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F439636.jpg,7,431.8,48,4.4,53.2,3.6,5.0,20.5,7.4,0.033600000000000005,0.0804,0.0023,0.0503,0.4089,0.0655,"5 tablespoons olive oil #5 small zucchini, julienned #2 onions, minced #1 clove garlic, minced #⅔ cup heavy whipping cream #1 (16 ounce) package farfalle pasta #2 tablespoons grated Parmesan cheese # salt to taste # freshly ground black pepper #2 tablespoons grated Parmesan cheese "
8,Jim's Macaroni Salad,11708,This is my family's favorite. I have made this salad since I was a kid. I think it has just about everything you need in a salad of this kind. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F75707.jpg,9,488.5,115,4.4,43.3,2.8,3.7,29.1,7.2,0.1168,0.1333,0.0029,0.033,0.201,0.7499,"1 (16 ounce) package macaroni #1 tablespoon cider vinegar #1 cup mayonnaise #½ cup chopped white onion #1 (4 ounce) jar sliced pimento peppers, drained #½ cup chopped dill pickles #½ cup chopped green bell pepper #6 slices American processed cheese, cut into 1/2-inch piece #1 (6 ounce) can pitted ripe olives, drained #4 hard-cooked eggs, chopped # salt and ground black pepper to taste "
9,Inside-Out Manicotti,11709,"Here's a quick way to have the wonderful flavor of manicotti without all the work of stuffing the tubes. Use a smaller pasta, and cover it with sauce and cheese. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F384355.jpg,4,644.2,64,3.9,75.4,8.0,8.0,22.5,11.2,0.10790000000000001,0.9652000000000001,0.006900000000000001,0.1151,1.3713,1.3155999999999999,"1 tablespoon vegetable oil #⅓ cup chopped onion #2 cloves garlic, minced #1 (28 ounce) can crushed tomatoes #1 (6 ounce) can tomato paste #1 teaspoon dried basil #½ teaspoon salt #1 pint part-skim ricotta cheese #1 cup shredded low-fat mozzarella cheese #1 egg #1 teaspoon ground black pepper #1 teaspoon ground nutmeg #8 ounces dry ziti pasta "
10,Pasta with Asparagus,11710,This is a great low-fat pasta dish. I serve it to company all the time. Serve with a fruit salad and French bread. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F398979.jpg,4,280.7,215,4.2,39.4,5.7,4.1,8.4,2.3,0.0088,0.149,0.0033,0.031,0.6648,0.3386,"1 ½ pounds fresh asparagus, trimmed and cut into 1 inch pieces #¼ cup chicken broth #½ pound fresh mushrooms, sliced #8 ounces angel hair pasta #1 tablespoon olive oil #½ teaspoon crushed red pepper #½ cup grated Parmesan cheese "
11,Italian Pasta Salad,11711,"This wonderful dish combines all your favorite vegetables in one dish that can be adapted to your own tastes. If preparing a day ahead, refrigerate, then stir in 1/2 cup additional Italian dressing before serving. Also terrific with Ranch, Caesar, Red Wine Vinaigrette, Parmesan, and most other dressings! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F835545.jpg,6,338.3,25,4.3,41.0,4.2,4.6,16.3,4.1,0.0099,0.1023,0.0023,0.038,0.2425,0.8091,8 ounces rotini pasta #2 ½ cups frozen mixed vegetables #½ cup diced Cheddar cheese #⅓ cup pitted black olives (Optional)#1 cup Italian-style salad dressing 
12,Wendy's Quick Pasta and Lentils,11712,Hearty pasta and lentil dish. Sure to warm you down to your toes! Serve with Parmesan and crusty bread. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F313223.jpg,6,406.9,101,4.2,70.5,7.0,3.1,7.1,1.3,0.0015,0.1313,0.005,0.1014,0.6109,0.2821,"1 onion, chopped #3 cloves garlic, minced #2 tablespoons olive oil #1 (19 ounce) can lentil soup #1 cup crushed tomatoes #1 (10 ounce) package frozen chopped spinach #1 (16 ounce) package ditalini pasta # salt to taste # ground black pepper to taste #1 pinch crushed red pepper #2 tablespoons grated Parmesan cheese "
