,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Chocolate Pizza,12200,"It is very rich, and tastes very good!! Decorate with assorted candies. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2691340.jpg,6,550.1,13,4.3,55.9,3.2,43.5,37.8,14.6,0.062,0.0714,0.0024,0.060899999999999996,0.2129,0.1103,1 cup semisweet chocolate chips #½ cup shortening #½ cup all-purpose flour #½ cup white sugar #2 eggs #1 teaspoon baking powder #¾ cup semisweet chocolate chips #2 tablespoons shortening #2 tablespoons water 
1,Never Fail Pie Crust I,12201,It never fails. Good for custard pies. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F358635.jpg,16,259.7,51,4.1,17.9,0.6,0.1,19.8,4.9,0.0116,0.0054,0.0011,0.0056,0.0293,0.15030000000000002,3 cups all-purpose flour #1 ½ cups shortening #1 teaspoon salt #1 egg #1 tablespoon distilled white vinegar #5 ½ tablespoons water 
2,Strawberry Chantilly,12202,My sister-in-law gave me this recipe. It is really light and tasty after summer BBQ get-togethers. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F452797.jpg,12,299,61,4.4,32.4,1.1,22.6,18.4,9.7,0.0475,0.03,0.0008,0.016,0.1052,0.0731,1 cup all-purpose flour #¼ cup packed brown sugar #½ cup butter #½ cup chopped walnuts #2 egg whites #1 cup white sugar #2 cups fresh strawberries #1 cup heavy cream #1 teaspoon lemon juice 
3,EZ Peanut Butter Pie I,12203,A cool and creamy peanut butter treat! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7330188.jpg,8,530.1,49,4.6,47.2,1.7,33.6,35.5,16.4,0.0308,0.0359,0.0014,0.0386,0.1943,0.31060000000000004,"1 (8 ounce) package cream cheese, softened #1 cup white sugar #1 teaspoon vanilla extract #⅔ cup creamy peanut butter #1 (8 ounce) container frozen whipped topping, thawed #1 (9 inch) pie shell, baked "
4,Fresh Berry Tart with Chambord Sauce,12204,"A puff pastry shell supporting white chocolate custard, topped with mixed fresh berries and chopped almonds. Excellent chilled or served at room temperature. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1122190.jpg,8,579.2,2,4.0,79.3,7.4,53.1,23.6,7.7,0.18409999999999999,0.16240000000000002,0.0024,0.045700000000000005,0.3421,0.12990000000000002,"½ (17.5 ounce) package frozen puff pastry, thawed #1 egg #2 cups milk #1 vanilla bean (Optional)#6 egg yolks #6 tablespoons white sugar #¼ cup all-purpose flour #½ cup white chocolate chips #2 tablespoons creme de cacao #½ cup raspberry jam #1 tablespoon Chambord (raspberry liqueur) #¼ cup toasted and chopped almonds #2 cups fresh raspberries #2 cups fresh blueberries #2 cups fresh blackberries #1 (10 ounce) package frozen raspberries, thawed #3 tablespoons Chambord (raspberry liqueur) "
5,No-Oat Apple Crisp,12205,"A crispy crust on top, and sweet apples underneath. Can be served with milk poured over it. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5913071.jpg,12,183.6,139,4.2,42.5,2.9,30.5,1.6,0.8,0.018,0.086,0.0009,0.008199999999999999,0.1198,0.1358,"8 apples #1 cup all-purpose flour #1 cup white sugar #1 tablespoon baking powder #1 egg #1 ½ tablespoons ground cinnamon #¼ cup white sugar #1 tablespoon butter, melted "
6,Pumpkin Pie II,12206,A holiday favorite. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F30795.jpg,16,221.7,50,4.1,41.4,1.5,33.8,5.4,1.7,0.0373,0.0535,0.001,0.0136,0.13219999999999998,0.2307,2 cups milk #2 cups canned pumpkin #2 tablespoons all-purpose flour #2 teaspoons ground cinnamon #½ teaspoon ground nutmeg #¼ teaspoon ground cloves #3 eggs #½ teaspoon salt #2 ½ cups white sugar #1 recipe pastry for a 9 inch single crust pie 
7,Shoofly Pie I,12207,"Shoofly pie is a moist, dark pie with a crumble top, made with molasses. It is low in fat (the crust contains nearly all the fat), and does not have an overwhelming sweet taste. It can be topped with whipped cream. This is a Southern dish. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F31852.jpg,8,376.1,5,3.6,66.4,1.2,36.2,11.2,3.9,0.030899999999999997,0.1042,0.0035,0.1076,0.6587999999999999,0.3227,1 cup all-purpose flour #½ cup packed brown sugar #2 tablespoons butter #1 cup molasses #1 egg #¾ cup cold water #1 teaspoon baking soda #¼ cup boiling water #1 recipe pastry for a 9 inch single crust pie 
8,Rhubarb Custard Pie II,12208,My husband's favorite. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5424508.jpg,8,492,69,4.6,76.7,2.9,51.2,18.5,5.3,0.074,0.075,0.0019,0.017,0.2444,0.2752,1 recipe pastry for a 9 inch double crust pie #3 eggs #2 cups white sugar #¼ cup all-purpose flour #1 teaspoon vanilla extract #3 tablespoons milk #1 tablespoon butter #4 cups diced rhubarb 
9,Pumpkin Crisp,12209,"If you like pumpkin pie, you will love Pumpkin Crisp. I never make pumpkin pie anymore, this is better and easier. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1070609.jpg,18,309.2,118,4.3,41.2,1.7,28.9,15.3,7.8,0.061399999999999996,0.084,0.0012,0.0171,0.16040000000000001,0.3917,"1 (18.25 ounce) package yellow cake mix #1 egg #½ cup butter, melted #1 (29 ounce) can pumpkin puree #2 eggs #1 teaspoon ground nutmeg #1 teaspoon ground cinnamon #½ cup white sugar #⅔ cup evaporated milk #¾ cup white sugar #½ cup butter, softened "
