,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,English Pound Cake,17800,"A dense pound cake with three flavors--vanilla, orange and almond. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3275430.jpg,12,520.7,27,4.5,74.9,0.8,50.3,22.2,13.0,0.1421,0.0453,0.0019,0.0124,0.1004,0.2294,"3 cups sifted all-purpose flour #¼ teaspoon baking soda #¼ teaspoon salt #1 cup butter, room temperature #3 cups white sugar #6 eggs, room temperature #½ teaspoon vanilla extract #¼ teaspoon orange extract #¼ teaspoon almond extract #1 cup sour cream "
1,Ham and Pineapple Dinner,17801,A great take on a Hawaiian-style dinner. This one's great for that leftover ham. Cubed ham sauteed with onions and pineapple in a sweet sauce. Kids love it and it's great served over rice or noodles. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F835281.jpg,4,322.9,155,4.3,32.3,0.9,24.5,12.6,5.9,0.06509999999999999,0.040100000000000004,0.0019,0.0384,0.5396,1.2588,"2 tablespoons butter #2 ½ cups cooked and cubed ham #2 green onions, chopped #1 cup pineapple chunks, drained #1 ⅓ cups pineapple juice #4 teaspoons cider vinegar #2 tablespoons brown sugar #2 teaspoons prepared mustard #2 tablespoons cornstarch "
2,Grilled Stuffed Red Snapper,17802,You can either stuff the fish with the seafood filling or simplify this recipe for yourself by spooning the stuffing on top of each fish fillet. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6896151.jpg,6,258.4,25,4.6,10.6,0.8,1.0,8.4,4.2,0.107,0.0867,0.0017,0.0574,0.6254,0.3555,"3 tablespoons butter #¾ cup fresh bread crumbs #¼ cup chopped green onions #¼ cup celery, diced #1 clove garlic, minced #4 ounces cooked shrimp #4 ounces cooked crabmeat #1 tablespoon chopped fresh parsley #⅛ teaspoon salt #⅛ teaspoon ground black pepper #6 (4 ounce) fillets red snapper "
3,Oyster Sauce Chicken,17803,"Chicken thighs baked with a sweet, garlicky oyster sauce mixture. The easiest recipe to fix when expecting unexpected company! They'll love you forever! Best served over sticky white rice, if desired. Enjoy! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F793332.jpg,4,579.6,110,4.4,45.6,0.2,37.5,28.9,8.2,0.1579,0.0446,0.002,0.0409,0.4053,2.0566999999999998,8 chicken thighs # salt and pepper to taste #1 (10 fluid ounce) bottle oyster sauce #2 teaspoons minced garlic #¾ cup white sugar #¼ cup water 
4,Olive Oil Bread,17804,"A quick, easy bread that works well with Italian foods and pastas. Try forming the dough into a round ball or a long loaf for French bread. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1107336.jpg,15,110.5,75,3.9,16.4,0.7,0.3,3.8,0.5,0.0,0.0036,0.0011,0.0052,0.0344,0.15580000000000002,½ cup warm water (110 degrees F/45 degrees C) #2 ¼ teaspoons active dry yeast #1 teaspoon white sugar #1 teaspoon salt #4 tablespoons olive oil #2 ½ cups all-purpose flour 
5,Gina's Pound Cake,17805,"This is the best and the last pound cake recipe you will ever use. My Pastor looks for it at every church gathering, and the people at the City Mission look for it every time my parents visit. It is rich, moist and will lasts for up to two weeks if you keep it covered, with foil or in a cake tray. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3810802.jpg,14,467.8,71,4.5,63.9,0.7,43.1,21.1,12.5,0.13219999999999998,0.032600000000000004,0.0018,0.009800000000000001,0.0818,0.2769,"3 cups white sugar #1 cup butter #1 (8 ounce) package cream cheese, softened #6 eggs #3 cups all-purpose flour #¼ teaspoon baking soda #½ teaspoon salt #1 teaspoon vanilla extract #½ teaspoon lemon extract #½ teaspoon orange extract "
6,Slow Cooker Northern White Bean Bacon Chowder,17806,"This very savory chowder derives it's flavors from a variety of vegetables, Northern white beans, bacon and seasonings all pureed together in a chicken broth base. Best served with herb toast. I use reduced sodium chicken broth. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F772521.jpg,6,330.5,33,3.9,34.2,8.9,4.2,14.3,5.2,0.0257,0.1418,0.0029,0.07390000000000001,0.762,0.365,"1 ½ cups dried great Northern beans, rinsed #2 cups water #6 slices bacon #1 carrot, chopped #1 stalk celery, chopped #1 onion, chopped #1 potato - peeled and cubed #1 teaspoon Italian-style seasoning #⅛ teaspoon ground black pepper #3 (14.5 ounce) cans low-sodium chicken broth #1 cup milk "
7,Cottage Cheese Spinach Chicken,17807,"Cajun-seasoned chicken breast stuffed with a cottage cheese and spinach mixture, then baked in butter. Serve with tossed salad, if desired. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7958092.jpg,4,274.4,99,4.0,7.5,2.6,1.2,10.4,5.7,0.09209999999999999,0.1432,0.0023,0.0906,0.6597000000000001,1.1095,"1 (10 ounce) package frozen chopped spinach, thawed #½ yellow onion, chopped #1 cup cottage cheese #4 skinless, boneless chicken breast halves #2 tablespoons Cajun-style seasoning #2 tablespoons melted butter "
8,Sauerkraut Rye Bread,17808,This bread is very moist and tasty. Who doesn't love the mouth-watering aroma of sauerkraut? ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2838.jpg,12,63.4,59,4.6,11.5,1.9,3.4,1.6,0.9,0.0038,0.016300000000000002,0.0007,0.0157,0.10490000000000001,0.4328,1 cup sauerkraut - rinsed and drained #¾ cup warm water #1 ½ tablespoons molasses #1 ½ tablespoons butter #1 ½ tablespoons brown sugar #1 teaspoon caraway seed #1 ½ teaspoons salt #1 cup rye flour #2 cups bread flour #1 ½ teaspoons active dry yeast 
9,Yogurt Glaze without Powdered Sugar,17809,Fat free and easy yogurt glaze. It's surprisingly good. Use lemon juice or vanilla for flavoring. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets-ucg.meredithcorp.io%2Ffb1c2bceab8fc58d04e020b729d46ef6%2F1438277.jpg,24,15.1,9,3.9,2.9,0.0,2.8,0.0,0.0,0.0003,0.0319,0.0,0.0031,0.0416,0.0123,1 ½ cups plain nonfat yogurt #3 tablespoons brown sugar #1 teaspoon lemon juice 
