,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Rumbleberry Crisp,12600,Something to do with all those wonderful summer berries. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F113002.jpg,18,227.7,37,4.0,49.3,2.6,37.2,3.3,1.8,0.0068,0.0293,0.0008,0.019399999999999997,0.1187,0.0229,1 cup chopped rhubarb #1 cup fresh blackberries #1 cup raspberries #1 cup fresh blueberries #2 cups thinly sliced apples #2 cups white sugar #3 tablespoons cornstarch #1 teaspoon ground cinnamon #1 pinch ground nutmeg #2 cups rolled oats #1 cup packed brown sugar #½ cup all-purpose flour #¼ cup butter #½ teaspoon ground cinnamon 
1,Blueberry Cheesecake Pie,12601,Delicious cheesecake with fresh blueberry topping. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2641888.jpg,6,921.1,54,4.6,121.5,3.4,102.0,47.6,32.6,0.1336,0.0593,0.002,0.019399999999999997,0.2021,0.3629,"1 ½ cups graham cracker crumbs #6 tablespoons butter, melted #½ cup white sugar #1 (8 ounce) package cream cheese #½ cup white sugar #2 eggs #1 quart fresh blueberries #½ cup water #1 cup white sugar #3 tablespoons cornstarch #1 (16 ounce) package frozen whipped topping, thawed "
2,Four Fruit Pie,12602,A delicious family favorite pie! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F306873.jpg,8,421.7,24,4.2,62.3,4.3,39.0,19.1,6.7,0.0229,0.0361,0.0015,0.0233,0.193,0.1687,1 (9 inch) pie shell #3 apples #3 fresh peaches #1 pear #1 cup raspberries #¾ cup white sugar #1 teaspoon ground cinnamon #3 tablespoons all-purpose flour #⅓ cup packed brown sugar #¾ cup all-purpose flour #6 tablespoons butter #½ cup chopped pecans 
3,Easy Egg Tarts,12603,This recipe is super simple to prepare. The result is great! anyone can make it. I'm sure you will be surprised! It tastes fantastic! Yummmmm! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2619575.jpg,12,354.7,9,3.2,48.4,0.0,24.3,15.1,3.4,0.0775,0.0112,0.0017,0.0025,0.0655,0.178,25 (2 inch) unbaked tart shells #5 eggs #1 cup white sugar #1 ¼ cups water 
4,Fruit Pizza I,12604,"A cookie dough crust, cream cheese filling, and fruit topping. Tip: For a quick crust, use one package of ready made sugar cookie dough rolled out to fit a pizza pan. Use an assortment of fresh fruit such as bananas, peaches, blueberries, kiwi, pineapple, and strawberries. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9351711.jpg,10,323.6,559,4.7,37.9,0.4,25.2,17.7,10.9,0.0676,0.026,0.0011,0.0057,0.1041,0.26030000000000003,"½ cup butter, softened #¾ cup white sugar #1 egg #1 ¼ cups all-purpose flour #1 teaspoon cream of tartar #½ teaspoon baking soda #¼ teaspoon salt #1 (8 ounce) package cream cheese #½ cup white sugar #2 teaspoons vanilla extract "
5,Gardenia Pie,12605,Old Southern Summer Delight ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7963178.jpg,8,304.1,1,3.0,43.5,1.6,33.1,14.1,3.7,0.0503,0.0206,0.001,0.0182,0.14730000000000001,0.2069,"1 cup white sugar #¼ teaspoon salt #2 eggs #2 tablespoons distilled white vinegar #1 tablespoon unsalted butter, melted #½ cup chopped pecans #½ cup golden raisins #½ cup flaked coconut #1 (9 inch) pie shell "
6,Two Minute Chili Pie,12606,"This is a super quick meat pie for busy moms. It even lets you sneak some green beans into your kids. Cheddar may be substituted with Colby, Jack, or any other favorite hard cheese. ",0,10,240.2,3,3.8,20.6,4.6,2.5,14.3,6.3,0.0261,0.1318,0.0036,0.0442,0.3377,0.7454,"1 (9 inch) deep dish pie crust #2 (15 ounce) cans chili with beans #1 (15 ounce) can green beans, drained #1 cup shredded Cheddar cheese "
7,Chocolate Peanut Butter Pie III,12607,A quick pie that is guaranteed to delight your guests! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1952716.jpg,8,415.9,12,3.6,29.9,1.9,19.4,32.4,17.6,0.0308,0.0375,0.0015,0.0416,0.18469999999999998,0.2314,"1 (8 ounce) package cream cheese #1 (8 ounce) container frozen whipped topping, thawed #1 cup semisweet chocolate chips #¼ cup peanut butter #1 (9 inch) pie shell "
8,Apple Slump,12608,This was a wintertime dessert when I was growing up. Sometimes served with ice cream. It's still one of my favorites. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7016700.jpg,8,353.6,11,4.1,82.8,3.1,60.5,2.2,1.2,0.005,0.082,0.0014,0.0125,0.15280000000000002,0.18209999999999998,6 cups thinly sliced apples #1 cup white sugar #½ cup water #1 teaspoon ground cinnamon #1 ½ cups all-purpose flour #1 ½ teaspoons baking powder #¼ teaspoon salt #½ cup milk #1 cup white sugar #1 cup boiling water #½ teaspoon ground nutmeg #1 tablespoon all-purpose flour #1 tablespoon butter 
9,Green Tomato Mincemeat Fried Pies,12609,Mincemeat filling made from the early season OR late-season green tomatoes. This filling may be used with any fried pie recipe. ,0,24,382.6,3,3.2,74.4,3.3,57.7,10.5,2.3,0.0,0.056299999999999996,0.0016,0.0221,0.413,0.4557,"2 pounds green tomatoes #¾ cup distilled white vinegar #1 ½ teaspoons ground cinnamon #3 cups cold water, divided #3 pounds tart apples - peeled, cored and chopped #1 ½ pounds raisins #3 ¾ cups packed brown sugar #3 ½ teaspoons salt #1 teaspoon ground nutmeg #1 teaspoon lemon zest #1 teaspoon ground cloves #¼ cup lemon juice #½ cup butter flavored shortening #2 cups all-purpose flour #1 teaspoon salt #⅓ cup shortening #3 tablespoons ice water #3 cups shortening for frying "
10,Never Fail Pie Crust II,12610,This is a pie crust that is easy and never fails. You don't even have to roll this out just pat it into your pie pans. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1747542.jpg,16,358,229,4.5,24.7,0.8,0.9,27.4,6.8,0.0116,0.0064,0.0015,0.0073,0.037700000000000004,0.15030000000000002,4 cups all-purpose flour #2 cups butter flavored shortening #1 tablespoon white sugar #1 teaspoon salt #½ cup ice water #1 egg #1 tablespoon distilled white vinegar 
11,Nesselrode Pie I,12611,The one my mom used to make many years ago. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8975622.jpg,8,335,1,5.0,37.3,0.7,24.1,19.8,9.2,0.0426,0.08070000000000001,0.0008,0.013099999999999999,0.1264,0.3767,"1 (3.5 ounce) package instant vanilla pudding mix #1 ½ cups milk #½ teaspoon rum flavored extract #8 maraschino cherries, chopped #8 ounces heavy cream #1 (9 inch) prepared graham cracker crust #⅛ cup grated semisweet chocolate "
