,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Broccoli and Cheese Brunch Casserole,20700,Delicious for a brunch or weekend breakfast ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F55184.jpg,8,243.3,158,4.5,3.4,1.2,1.6,18.3,8.2,0.22490000000000002,0.21630000000000002,0.0017,0.0238,0.26589999999999997,0.6091,"8 ounces pork sausage #1 (10 ounce) package chopped frozen broccoli, thawed and drained #1 ½ cups shredded Cheddar cheese, divided #1 cup ricotta cheese #8 eggs, lightly beaten #¼ cup milk #1 teaspoon ground black pepper #½ teaspoon salt #1 roma (plum) tomato, thinly sliced "
1,Breakfast Casserole II,20701,"A great holiday breakfast casserole that may be made the night before, and baked while opening Christmas presents. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F328687.jpg,12,352.1,414,4.6,22.8,2.0,2.6,23.8,7.4,0.21459999999999999,0.1027,0.0016,0.0171,0.4288,0.9581000000000001,"1 (16 ounce) package ground pork breakfast sausage #12 eggs #1 (10.75 ounce) can condensed cream of mushroom soup #1 ¼ cups milk #1 (4.5 ounce) can sliced mushrooms, drained #1 (32 ounce) package frozen potato rounds #½ cup shredded Cheddar cheese "
2,Cheddar Bacon Dip,20702,This flavorful dip is always a huge hit at parties! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1998997.jpg,8,585.9,17,4.0,1.9,0.0,0.6,55.0,22.0,0.1026,0.4093,0.0007,0.023100000000000002,0.1819,0.9399,1 pound bacon #1 (16 ounce) package shredded sharp Cheddar cheese #½ cup mayonnaise #1 tablespoon dried minced onion #1 dash garlic salt 
3,Baked Brunch Omelet,20703,This is so easy to prepare and everyone raves about it. The best part is that you can put it together the night before and just pop it in the oven the next morning. Delicious! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9030665.jpg,12,375.4,176,4.5,12.6,0.5,3.3,25.6,14.4,0.1931,0.5053,0.0018,0.0308,0.2209,0.6916,"½ (1 pound) loaf white bread, cut into cubes #1 ½ pounds Cheddar cheese, shredded #1 cup cubed cooked ham #8 eggs #2 cups milk #1 pinch salt #1 dash hot pepper sauce, or to taste #¼ cup chopped green onion "
4,Romantic Chicken with Artichokes and Mushrooms,20704,"Easy, moist, flavorful and aromatic -- the white wine, artichokes and mushrooms make this chicken dish the to way to any man's heart! Delicious served with buttered noodles and fresh greens. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1660752.jpg,4,311.9,401,4.4,9.6,3.9,0.9,16.2,3.1,0.07479999999999999,0.0202,0.0013,0.0318,0.49710000000000004,0.42619999999999997,"4 breast half, bone and skin removed (blank)s skinless, boneless chicken breast halves # salt and pepper to taste #1 tablespoon olive oil #1 tablespoon butter #1 (14 ounce) can marinated quartered artichoke hearts, drained, liquid reserved #1 cup sliced fresh mushrooms #1 cup white wine #1 tablespoon capers "
5,Best Ever Layered Mexican Dip,20707,"This is the quickest, easiest, best tasting Mexican dip ever! It's great to serve at parties. I always make two! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F233903.jpg,32,70,44,4.5,2.8,0.5,0.3,5.3,3.0,0.012,0.0638,0.0002,0.0052,0.0569,0.1527,"1 (9 ounce) can bean dip #1 (6 ounce) container guacamole #12 ounces sour cream #1 (1 ounce) package taco seasoning mix #1 (8 ounce) package shredded Cheddar cheese #1 jalapeno pepper, seeded and diced #1 tomato, chopped "
6,Caramelized Onion and Blue Cheese Orzo,20708,"Rissoni, also known as semi di melone, or any other short soup pasta can be used for this dish. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F415245.jpg,4,872.8,63,4.3,97.3,5.5,10.2,42.4,20.3,0.0805,0.3395,0.0045,0.09570000000000001,0.5496,0.7175,"1 pound uncooked orzo pasta #2 tablespoons butter #3 tablespoons olive oil #4 onions, sliced #6 ½ ounces blue cheese, crumbled #3 ½ ounces mascarpone cheese #2 cups shredded spinach # salt and pepper to taste "
7,Cathi's Florentine Zucchini,20710,"A simple, delicious pasta that my friend Cathi created while living in Florence. Flavors you wouldn't think to combine mix wonderfully. Don't use large, woody zucchini, but nice, young tender ones. The fresher the ricotta, the better. How much you reduce the wine depends on your ricotta: if you have fresh, slightly runny ricotta you need to let the wine reduce a little more than half, maybe two thirds, or your end product will be runny. And use a pasta with nooks to hold the sauce. ",0,8,311.1,7,2.4,48.0,3.4,4.5,7.1,2.2,0.0088,0.1113,0.0023,0.0564,0.42719999999999997,0.043,"1 pound seashell pasta #2 tablespoons olive oil #1 onion, chopped #3 cloves garlic, chopped #4 zucchini, cut into 1/2-inch slices # salt and pepper to taste #⅔ cup white wine #½ pound ricotta cheese #¼ teaspoon ground cinnamon "
8,Cheese Squares with Jelly,20713,Cheese and fruit jelly combine deliciously in these crowd pleasing appetizer squares that are a family favorite and very easy to make. ,0,12,201.6,1,2.0,23.9,0.6,8.4,10.2,6.3,0.027899999999999998,0.089,0.001,0.0079,0.0606,0.31980000000000003,¼ pound processed cheese food #½ cup butter #¼ cup brown sugar #1 ¾ cups all-purpose flour #1 ½ teaspoons baking powder #½ teaspoon salt #4 tablespoons any flavor fruit jam 
9,Cheesecake Dip,20714,"A sweet, creamy dip with just the right amount of vanilla. It is delicious with fruit, cookies, cakes and pretzels. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3305134.jpg,16,51.9,21,4.0,4.0,0.0,3.9,3.7,2.9,0.0043,0.0079,0.0,0.001,0.0125,0.0247,"3 ounces Neufchatel cheese #2 tablespoons white sugar #3 tablespoons low-fat milk #2 cups frozen whipped topping, thawed #1 teaspoon vanilla extract "
10,Chicken Cheese Ball,20715,The easiest and tastiest cheese ball you have ever tried. It is made using cream cheese and canned chicken! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4588601.jpg,15,151.9,73,4.5,2.3,0.4,0.2,14.0,7.0,0.038700000000000005,0.028,0.0006,0.0077,0.0742,0.2667,"2 (8 ounce) packages cream cheese, softened #1 (1 ounce) package ranch dressing mix #1 (5 ounce) can chunk chicken, drained #½ cup chopped pecans "
11,Crispy Corn and Rice Treats,20716,"Sweeten crispy corn and rice cereal with a chocolate and peanut butter mixture, then coat it all with powdered sugar! It's a great Saturday night snack the whole family will love! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3485351.jpg,12,361.5,9,4.5,55.9,2.1,32.0,15.0,6.9,0.0136,0.014199999999999999,0.0024,0.0395,0.15669999999999998,0.31930000000000003,"1 (6 ounce) package semisweet chocolate chips #½ cup peanut butter #⅓ cup butter #1 (12 ounce) package crispy corn and rice cereal #2 cups confectioners' sugar, sifted "
12,Crab Stuffed Mushrooms II,20717,"The Dijon mustard adds a different twist to this delicious appetizer! Water chestnuts are optional, but add a nice texture to the smooth cream cheese and crab filling. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9410653.jpg,20,51.6,25,4.4,1.6,0.3,0.5,3.7,2.2,0.0183,0.0254,0.0003,0.0066,0.1189,0.1098,"1 pound large mushrooms #3 tablespoons butter #2 tablespoons finely chopped onion #1 (3 ounce) package cream cheese, softened #2 tablespoons prepared Dijon-style mustard #6 ½ ounces crabmeat #¼ cup chopped water chestnuts #2 tablespoons chopped pimento peppers #4 tablespoons grated Parmesan cheese "
13,Sherry Chicken Curry,20718,"Outside of an Oriental restaurant, this is one of the best! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3752804.jpg,4,606.7,64,4.2,34.3,5.0,5.9,38.3,16.0,0.060899999999999996,0.0719,0.005,0.11270000000000001,0.6508999999999999,0.8221,"2 tablespoons vegetable oil #4 skinless, boneless chicken breast halves - cut into chunks #½ cup cornstarch #3 cloves garlic, crushed #1 large onion, cut into chunks # salt and pepper to taste #½ cup cooking sherry #2 cubes beef bouillon #½ cup creamy peanut butter #3 tablespoons curry powder # water to cover #½ teaspoon ground ginger #1 cup coconut milk "
