,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Herman Reunion Cheese Ball,16600,"The requests for this family recipe never stop, so here it is for everybody to enjoy. These cheese balls freeze well for months and make wonderful holiday gifts. To give the balls as gifts: wrap each ball or log individually in festive holiday plastic wrap. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1082956.jpg,12,412.7,178,4.6,3.7,0.9,0.8,38.6,20.8,0.1013,0.3275,0.0013,0.0259,0.167,0.4156,"3 (8 ounce) packages cream cheese, softened #½ teaspoon minced garlic #1 tablespoon Worcestershire sauce #1 tablespoon hot pepper sauce #1 pound shredded Cheddar cheese #1 cup pecans, coarsely chopped #¼ cup chopped fresh parsley "
1,Spaghetti with Broccoli and Mushrooms,16601,This spaghetti dish is very easy to prepare and you can also substitute other types of pasta for a change. I have also used half broccoli and half spinach for a nice change. Crusty French bread and a garden salad make this a delicious meal. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F601695.jpg,5,633.2,32,4.1,77.9,7.9,5.4,26.0,15.4,0.0664,0.3265,0.004900000000000001,0.0875,0.568,2.0794,"1 pound uncooked spaghetti #2 (10 ounce) packages frozen chopped broccoli #2 (4.5 ounce) cans sliced mushrooms, drained #½ cup butter #1 tablespoon salt #2 teaspoons ground black pepper #1 cup grated Parmesan cheese #2 teaspoons lemon juice #1 teaspoon garlic powder #1 teaspoon dried basil "
2,Cordon Bleu Chicken Rolls,16602,This is the best Chicken Cordon Bleu recipe! Chicken stuffed with ham and Swiss cheese. I hope you enjoy it as much as I have. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9321513.jpg,6,489.5,332,4.7,14.0,0.6,1.3,25.1,13.2,0.1628,0.212,0.0045,0.0644,0.5807,1.0797999999999999,"8 skinless, boneless chicken breasts #8 slices cooked ham #4 slices Swiss cheese, cut into 1 inch pieces # salt and pepper to taste #1 teaspoon dried thyme #¼ cup melted butter #½ cup cornflakes cereal crumbs #1 (10.75 ounce) can condensed cream of chicken soup #½ cup sour cream #1 teaspoon lemon juice "
3,Creamy Cordon Bleu Bake,16603,This is a quick and simple way to make a family favorite. Ham and Swiss cheese over chicken. Serve over rice. You could also try adding some fresh mushrooms or other vegetables. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F917141.jpg,6,437.9,34,3.8,18.6,0.7,1.4,19.8,8.3,0.1265,0.2712,0.0027,0.057,0.5361,1.4770999999999999,"6 skinless, boneless chicken breasts #1 (10.75 ounce) can condensed cream of chicken soup #1 (10.75 ounce) can condensed cream of celery soup #½ pound cubed ham steak #1 cup crushed saltine crackers #6 slices Swiss cheese "
4,Red Kidney Beans (Rajma),16604,"Enjoy this Indian recipe for rajma (red kidney beans) with jeera (cumin) rice. You can spice this up according to your taste! If you have an Indian grocery store in your area, you could add a great taste to it by adding one spoon of 'garam masala' which is a special blend of mixed spices...But it's just as great without it! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F237145.jpg,2,482.4,35,4.4,59.1,20.3,9.9,22.9,1.7,0.0,0.17,0.005900000000000001,0.0487,0.7775,0.4805,"3 tablespoons canola oil #5 whole cloves #10 black peppercorns #1 (1 inch) piece cinnamon stick #1 bay leaf #1 whole cardamom pod (Optional)#2 onion, chopped #6 roma (plum) tomatoes, chopped #4 cloves garlic, minced #2 tablespoons minced fresh ginger root #1 teaspoon powdered red pepper or dried Cajun pepper (Optional)#1 (15 ounce) can kidney beans, drained # salt to taste # water #6 sprigs cilantro, minced "
5,Pork Tamale Pie,16605,"This is a nice casserole-type recipe that will feed your family, especially on a cold winter day. Serve with shredded cheese on top. We like Pepper-Jack cheese. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7957272.jpg,6,526.2,42,3.8,35.3,3.2,5.4,23.0,8.2,0.1738,0.0875,0.0048,0.0595,0.8361000000000001,0.8218,"3 pounds boneless pork loin roast # garlic powder to taste #1 cup cornmeal #½ cup milk #1 (15 ounce) can whole kernel corn #1 (14.5 ounce) can peeled and diced tomatoes #2 eggs, beaten #1 ½ teaspoons chili powder #1 ½ teaspoons cayenne pepper #1 teaspoon salt "
6,Quick Creamed Spinach,16606,"A spinach dish, creamed with a roux of butter, flour and water. It's very easy to make, but slightly time consuming on account using fresh spinach. It is well worth the effort though! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1074845.jpg,4,37.4,27,3.5,4.6,2.5,0.5,1.5,0.7,0.0027,0.114,0.0031,0.0901,0.6347,0.6791,1 pound fresh spinach #½ cup water #1 teaspoon salt #1 teaspoon butter or margarine #1 teaspoon all-purpose flour 
7,Celery Chicken a la Koch,16608,"A great quick little recipe that will have them coming back for seconds. The chicken can be substituted with equal amounts of sausage, hamburger, turkey, pork or tuna. ",0,7,873.9,4,3.5,72.9,4.5,19.4,43.1,16.0,0.1603,0.5207,0.004,0.1372,1.9385,1.874,3 cups cooked egg noodles #4 cups chopped chicken breast meat #4 (10.75 ounce) cans condensed cream of celery soup #3 (12 fluid ounce) cans evaporated milk #1 cup chopped celery #5 cups crushed potato chips 
8,Southern Moon Pies,16609,Now you can make this Southern favorite at home. Full of chocolate and marshmallow goodness! Vanilla extract may be substituted with coconut or mint extract. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F239801.jpg,24,193.1,86,4.6,26.7,0.9,16.4,9.0,5.6,0.031100000000000003,0.040600000000000004,0.0008,0.0143,0.0762,0.2099,"½ cup butter, softened #1 cup white sugar #1 egg #1 cup evaporated milk #1 teaspoon vanilla extract #2 cups all-purpose flour #½ teaspoon salt #½ cup unsweetened cocoa powder #1 ½ teaspoons baking soda #½ teaspoon baking powder #½ cup butter, softened #1 cup confectioners' sugar #½ teaspoon vanilla extract #1 cup marshmallow creme "
9,Swiss Vegetable Medley,16610,"Great dish when you are tired of the same old thing. I always get asked for the recipe if I bring it to a potluck. I usually use the frozen bag of mixed broccoli, cauliflower and carrots. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3448888.jpg,5,506.5,106,4.3,33.8,3.6,1.2,36.5,15.6,0.040100000000000004,0.2542,0.0016,0.0375,0.3132,0.79,"1 (16 ounce) package frozen mixed vegetables, thawed #1 (10.75 ounce) can condensed cream of mushroom soup #1 cup shredded Swiss cheese #1 cup sour cream #1 (6 ounce) can French-fried onions # ground pepper to taste "
