,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Christmas Casserole Cookies II,24300,This is an old recipe handed down from my mother. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1094987.jpg,60,39,9,4.7,4.2,0.6,3.4,2.4,1.1,0.0062,0.004200000000000001,0.0002,0.0057,0.0355,0.003,2 eggs #½ cup white sugar #1 cup chopped dates #1 cup flaked coconut #1 cup chopped walnuts #1 teaspoon vanilla extract #¼ teaspoon almond extract 
1,Christmas Chip Dip,24301,The simplest dip in festive colors for Christmas. Different but good! Give it a try! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F165934.jpg,16,117.8,15,4.1,2.2,0.2,1.0,11.3,6.5,0.0319,0.0247,0.0004,0.0039,0.0428,0.0864,2 cups softened cream cheese #1 (6.5 ounce) jar green or red pepper jelly #¼ cup chopped pecans 
2,Plum Pudding II,24302,"This is a steamed pudding of brown sugar, butter, milk, flour, dates, raisins, currants, and candied fruit peel. Serve it with custard, whipped cream or ice cream. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6164042.jpg,6,307.6,14,4.8,55.4,2.9,20.3,8.8,5.4,0.023600000000000003,0.1487,0.0015,0.019399999999999997,0.2745,0.5494,"¼ cup butter #⅓ cup brown sugar #1 cup milk #12 dates, pitted and chopped #½ cup raisins #¼ cup dried currants #¼ cup candied mixed fruit peel, chopped #1 orange, zested #1 teaspoon baking soda #1 cup self-rising flour #2 teaspoons ground cinnamon #1 pinch salt "
3,Oatmeal Cookie Mix In a Jar,24303,"Baking with this mix is all fun and no fuss. Give it in a big jar, with the recipe, baking sheets, parchment paper, a metal rack and oven mitts as a special gift, at Christmas, Easter, housewarming or any time. Especially effective when young students are just moving away from home for the first time. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F153669.jpg,120,113.9,3,4.5,14.8,1.0,7.9,5.9,2.0,0.0,0.013800000000000002,0.0006,0.011699999999999999,0.0624,0.048299999999999996,6 cups rolled oats #4 cups all-purpose flour #3 cups packed brown sugar #2 teaspoons ground cinnamon #2 teaspoons baking powder #1 teaspoon baking soda #1 ½ teaspoons salt #1 pound shortening #2 cups raisins #1 ½ cups shredded coconut #1 cup semisweet chocolate chips #1 cup chopped pecans 
4,Robin's Nests,24304,"Tasty cookies made with walnuts and fondant. The title suggests what cookies will look like when finished, little nests with eggs in them...cute! Got the recipe from my aunt, don't know where it originated before that! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1122120.jpg,36,159.6,21,4.4,17.9,0.5,10.4,9.3,4.0,0.0256,0.012,0.0006,0.010199999999999999,0.039799999999999995,0.047,"1 cup butter, softened #½ cup firmly packed brown sugar #2 eggs, separated #1 ½ teaspoons vanilla extract #2 ¼ cups all-purpose flour #1 ½ cups walnuts, finely chopped #2 tablespoons butter, softened #3 tablespoons light corn syrup #2 drops blue food coloring #1 drop green food coloring #1 teaspoon almond extract #2 cups confectioners' sugar "
5,Old-Fashioned Rice Pudding II,24305,"This is a simple, plain rice pudding that will remind you of your grandmothers'! It's white rice baked with sugar, scalded milk and butter. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F970106.jpg,4,248.4,40,4.2,36.9,0.2,23.9,7.0,4.4,0.0249,0.2909,0.0006,0.0324,0.3831,0.2602,"⅓ cup uncooked white rice, not rinsed #¼ teaspoon salt #¼ cup white sugar #1 quart milk, scalded #2 teaspoons butter "
6,Orange Gelatin,24306,"Tired of the flat flavor of store bought orange gelatin? You can make your own with this simple recipe of gelatin, orange and lemon juice and zest and sugar. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8234689.jpg,6,141,6,5.0,34.5,0.3,31.6,0.1,0.0,0.0,0.0121,0.0002,0.009800000000000001,0.1726,0.0044,4 ½ teaspoons unflavored gelatin #¼ cup cold water #1 cup boiling water #1 ¾ cups orange juice #2 teaspoons grated orange zest #1 teaspoon grated lemon zest #¾ cup white sugar #½ cup lemon juice #1 pinch salt 
7,Peanut Cluster Candy,24307,This recipe is quick and easy to prepare and makes a great candy for holiday parties or just for munchy snacks. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F144220.jpg,40,136,20,4.5,10.8,0.7,9.2,9.5,3.8,0.0035,0.0414,0.0002,0.0159,0.0777,0.0171,⅔ pound vanilla flavored confectioners' coating #1 (11 ounce) package white chocolate chips #1 (12 ounce) can peanuts #½ (6 ounce) package almond toffee bits (e.g. Heath Bits O' Brickle) 
8,Eggnog Cheesecake III,24308,This is a delicious cheesecake for eggnog lovers. The secret to a smooth cheesecake is to cream the cream cheese in a food processor for several minutes. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9437831.jpg,16,277,412,4.6,22.0,0.2,16.8,18.9,11.4,0.08220000000000001,0.054799999999999995,0.0009,0.0076,0.0878,0.18669999999999998,"1 cup graham cracker crumbs #2 tablespoons white sugar #3 tablespoons melted butter #3 (8 ounce) packages cream cheese, softened #1 cup white sugar #3 tablespoons all-purpose flour #¾ cup eggnog #2 eggs #2 tablespoons rum #1 pinch ground nutmeg "
9,Peanut Butter Shoestring Haystacks,24309,"These are easy, no-bake cookies of peanut butter, chocolate chips, butterscotch chips and shoestring potatoes. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1818875.jpg,48,160.3,12,3.8,13.1,1.2,9.0,11.1,4.3,0.0,0.006900000000000001,0.0005,0.0246,0.1621,0.07390000000000001,2 cups peanut butter #1 (12 ounce) package semisweet chocolate chips #1 (11 ounce) package butterscotch chips #1 teaspoon canola oil #3 cups shoestring potatoes 
10,Rich Delights,24310,"This recipe is delicious and crispy. Candied fruit, nuts, and sweetened condensed milk. Truly good for Christmas, etc. ",0,50,104.9,3,4.3,11.9,1.2,6.7,6.3,3.6,0.0034,0.0255,0.0003,0.0094,0.0772,0.0218,"2 ½ cups flaked coconut #1 ½ cups finely crushed coconut cookies #1 cup mixed candied fruit #8 dates, pitted and chopped #1 cup chopped pecans #1 (14 ounce) can sweetened condensed milk #1 teaspoon coconut extract #3 drops red food coloring "
11,Easy Cinnamon Fudge,24311,"This fudge is great for giving to people, and it is good for parties ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F195917.jpg,32,99.8,58,4.0,13.1,0.7,11.7,5.5,2.2,0.0078,0.0089,0.0003,0.0128,0.041,0.0217,3 cups confectioners' sugar #½ cup unsweetened cocoa powder #½ teaspoon ground cinnamon #½ cup butter #¼ cup milk #1 ½ teaspoons vanilla extract #1 cup chopped walnuts (Optional)
12,Dried Fruit Cheese Ball,24312,A different twist for a wonderful cheese ball. I got this recipe from a co-worker's wife. Thanks Maggie! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2891823.jpg,6,424.3,20,4.5,28.5,1.8,6.6,32.4,13.3,0.060700000000000004,0.18880000000000002,0.0019,0.041100000000000005,0.3765,0.232,"1 (8 ounce) package cream cheese, softened #2 tablespoons honey #½ (8 ounce) package mild Cheddar cheese, shredded #1 (6 ounce) package dried mixed fruit, chopped #1 cup chopped pecans "
13,Bearnaise Sauce I,24313,"Vinegar is microwaved with tarragon, shallots, egg yolks and butter for a quick and easy sauce you'll want to serve on all your favorite dishes. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4435801.jpg,10,106.4,6,2.3,1.1,0.1,0.2,11.0,6.5,0.10629999999999999,0.016399999999999998,0.0003,0.0025,0.0329,0.0692,"⅓ cup white vinegar #¼ cup minced shallots #2 teaspoons dried tarragon #4 egg yolks, beaten #½ cup butter "
14,Brown Rice,24314,"Easy enough for people who can't make rice at all, and everyone will love it! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8668314.jpg,4,425.3,176,4.4,66.2,1.7,3.5,13.5,7.8,0.0334,0.0627,0.0034,0.027800000000000002,0.18830000000000002,1.091,"1 ½ cups uncooked long-grain white rice #1 (14 ounce) can beef broth #1 (10.5 ounce) can condensed French onion soup #¼ cup butter, melted #1 tablespoon Worcestershire sauce #1 tablespoon dried basil leaves "
