,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Spinach and Mushroom Salad,14400,This salad has a warm and slightly tangy bacon dressing. It's one of my family's favorite ways to enjoy a spinach salad. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1782.jpg,4,126.4,95,4.5,7.5,2.8,3.2,6.8,2.1,0.1029,0.12840000000000001,0.0038,0.0986,0.8135,0.6253,"4 slices bacon #2 eggs #2 teaspoons white sugar #2 tablespoons cider vinegar #2 tablespoons water #½ teaspoon salt #1 pound spinach #¼ pound fresh mushrooms, sliced "
1,"Red, White and Blue Slaw Salad",14401,Once you taste this you will never go back to the 'old' way of making coleslaw! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F665935.jpg,6,308.3,111,4.7,15.1,2.0,10.3,23.0,6.7,0.0419,0.0907,0.0007,0.0198,0.3065,0.9018999999999999,"12 slices bacon #6 cups shredded cabbage #1 cup cole slaw dressing #½ cup blue cheese, crumbled #1 cup cherry tomatoes, halved "
2,Cranberry Salad I,14402,This is my absolute favorite holiday recipe. Even people that don't like cranberries can't get enough of this! It's even great frozen. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F742333.jpg,9,493.1,68,4.7,62.0,5.1,47.3,28.5,13.0,0.0725,0.0584,0.0007,0.032,0.2302,0.0396,"2 (12 ounce) packages fresh cranberries #1 cup white sugar #1 (20 ounce) can crushed pineapple, drained #1 cup chopped pecans #1 pint heavy whipping cream #7 ounces miniature marshmallows "
3,Mediterranean Greek Salad,14403,"This is a great salad to take to a barbeque. All ingredients are approximate, so add more or less of any ingredient depending on your own taste. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8187761.jpg,8,130.6,154,4.6,9.3,2.1,4.5,8.8,4.6,0.025,0.1768,0.0013,0.027600000000000003,0.37089999999999995,0.4864,"3 cucumbers, seeded and sliced #1 ½ cups crumbled feta cheese #1 cup black olives, pitted and sliced #3 cups diced roma tomatoes #⅓ cup diced oil packed sun-dried tomatoes, drained, oil reserved #½ red onion, sliced "
4,Pasta Fruit Salad II,14404,This is a very tasty yet unique fruit salad. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F427517.jpg,7,421.3,15,3.6,79.8,2.6,38.8,9.7,7.7,0.004200000000000001,0.0877,0.0016,0.0351,0.31460000000000005,0.24080000000000001,"½ (12 ounce) package macaroni #1 (3.5 ounce) package instant vanilla pudding mix #1 ½ cups milk #1 (11 ounce) can mandarin oranges, drained #1 (20 ounce) can crushed pineapple, drained #1 (15.25 ounce) can fruit cocktail, drained #½ (10 ounce) jar maraschino cherries, drained #1 (8 ounce) container frozen whipped topping, thawed "
5,Chicken Salad I,14405,This chicken salad recipe could almost be a full meal. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9318693.jpg,8,531.1,3,3.6,52.8,6.9,13.7,25.3,4.7,0.0757,0.0458,0.0029,0.07840000000000001,1.1465,0.79,"6 potatoes #1 ½ pounds skinless, boneless, roasted chicken #1 (15 ounce) can peas, drained #1 (15 ounce) can whole kernel corn, drained #1 (16 ounce) jar creamy salad dressing #3 large tomatoes, sliced # salt and pepper to taste "
6,Fresh Tomato Salad,14406,"This salad has fresh tomato, cucumber, onion, green pepper and herbs. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F651226.jpg,7,38.8,86,4.4,8.6,2.2,4.4,0.4,0.1,0.0,0.0363,0.0009,0.0233,0.38739999999999997,0.0104,"5 tomatoes, diced #1 onion, chopped #1 cucumber, sliced #1 green bell pepper, chopped #½ cup chopped fresh basil #½ cup chopped parsley #2 tablespoons crushed garlic # salt and pepper to taste #2 tablespoons white wine vinegar "
7,Bud's Potato Salad,14407,"This is my Dad's potato salad recipe. I have never seen it made this way, and whenever I take a bowl of it somewhere it always leaves empty. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8986082.jpg,20,377.3,131,4.5,51.5,5.2,12.5,17.8,2.7,0.008400000000000001,0.0378,0.0021000000000000003,0.055,0.9791,0.1408,"10 pounds potatoes #1 cup water #1 cup white wine vinegar #1 cup white sugar #2 onions, diced # salt and pepper to taste #1 tablespoon celery seed #2 cups mayonnaise "
8,Mixed Vegetable Salad I,14408,This salad is a mixture of fresh veggies in an Italian-style oil and vinegar marinade. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F394664.jpg,8,157,4,3.9,7.9,2.3,4.0,13.8,1.9,0.0,0.0114,0.0004,0.002,0.013,0.1499,"½ cup distilled white vinegar #½ cup olive oil #2 teaspoons Italian seasoning #½ teaspoon dried oregano #½ teaspoon dried rosemary #½ teaspoon salt and pepper #½ clove garlic, minced #½ teaspoon dried basil #½ teaspoon dried marjoram # mixed fresh vegetables "
9,Potato Salad Dressing II,14409,This adds zip to your spud salad. A nice change from the usual mayonnaise dressing. Makes enough for 4 pounds of potatoes. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F974760.jpg,16,74.1,3,3.7,11.2,0.0,10.4,2.9,0.6,0.0264,0.0044,0.0002,0.0013,0.0105,0.0735,"½ cup creamy salad dressing #½ teaspoon mustard powder #2 tablespoons all-purpose flour #1 teaspoon butter #2 eggs, beaten #¾ cup white sugar #¼ cup water #¼ cup white wine vinegar "
