,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Coffee Roast,16900,"An absolute favorite of my meat-and-veggies-only man. This brings him home every time!! I love this recipe. Fuss-free preparation, but it takes some thinking ahead for cooking time. Tender beef simmered in roasted coffee. Absolutely delicious. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F968441.jpg,6,702.7,61,3.9,8.0,1.6,1.8,46.5,19.7,0.21180000000000002,0.046700000000000005,0.0076,0.0775,1.1765,0.5006,"2 tablespoons butter #4 pounds chuck roast #1 tablespoon butter # salt to taste #1 onion, chopped #6 cups brewed coffee #2 cups canned mushrooms #3 tablespoons cornstarch "
1,Ronaldo's Beef Carnitas,16901,"I use this recipe all the time. It is the best! The meat just falls apart, and it's delicious served in flour tortillas with guacamole and salsa. This also freezes well. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F390496.jpg,12,217.5,343,4.5,1.4,0.6,0.4,13.8,5.6,0.07,0.0156,0.0028,0.019399999999999997,0.22119999999999998,0.17,"4 pounds chuck roast #1 (4 ounce) can green chile peppers, chopped #2 tablespoons chili powder #½ teaspoon dried oregano #½ teaspoon ground cumin #2 cloves garlic, minced # salt to taste "
2,The Supreme Shepherd's Pie,16902,"This is a great way to breathe new life into your leftovers! Just add onions to your leftover roast beef, gravy, and mashed potatoes. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2946551.jpg,4,365.3,54,4.5,43.8,4.2,5.5,12.4,4.8,0.0523,0.0756,0.0025,0.054299999999999994,0.8606,0.8629,"1 pound leftover roast beef, cubed #2 onions, thinly sliced #½ cup homemade beef gravy #4 cups mashed cooked potatoes "
3,Turkey Sausage Pie,16903,"Turkey sausage mingles with green peppers, onions, and tomato sauce inside a double pizza crust. ",0,4,616.7,6,3.9,73.9,3.4,11.8,19.8,3.8,0.0856,0.026,0.005900000000000001,0.0391,0.603,2.2383,"2 (10 ounce) cans refrigerated pizza dough #1 tablespoon olive oil #1 pound turkey sausage links, without casings #1 onion, diced #1 green bell pepper, diced #1 (8 ounce) can tomato sauce "
4,Vegetarian Split Pea Soup,16904,Pressure cooker version of split pea soup for vegetarians. Smoky flavor added using chipotle peppers. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6423987.jpg,6,283.1,42,4.6,50.7,11.7,9.3,3.5,0.5,0.0,0.0654,0.0032,0.0631,0.5589,0.3419,"¾ cup uncooked orzo pasta #1 cup chopped onion #1 cup chopped celery #2 cloves garlic, minced #1 ½ cups chopped carrots #1 tablespoon olive oil #1 quart vegetable broth #1 cup dried split peas #1 teaspoon dried thyme #½ teaspoon dried chipotle chile pepper # salt and pepper to taste "
5,Beef Bourguignon II,16905,"Hearty, tender beef in a sumptuous red wine sauce. This is an easy and tasty dish. Definitely not the normal casserole. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F282766.jpg,4,583.1,460,4.7,21.9,4.1,6.7,31.0,14.9,0.1248,0.11170000000000001,0.0044,0.0569,0.7295,1.3327,"¼ cup all-purpose flour #1 teaspoon salt #½ teaspoon ground black pepper #2 pounds cubed stew meat #4 tablespoons butter #1 onion, chopped #2 carrots, chopped #1 clove garlic, minced #2 cups red wine #1 bay leaf #3 tablespoons chopped fresh parsley #½ teaspoon dried thyme #1 (6 ounce) can sliced mushrooms #1 (16 ounce) can canned onions "
6,Corn Cornbread,16906,"Excellent with breakfast, lunch or dinner. For breakfast, I serve it with fried eggs, butter, warm syrup, and jam sauce ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9432060.jpg,15,123.4,14,3.6,12.8,1.1,2.0,7.5,4.2,0.039700000000000006,0.0531,0.0008,0.013800000000000002,0.092,0.22419999999999998,"1 (15 ounce) can whole kernel corn, drained #1 cup sour cream #2 eggs, beaten #¼ cup butter, melted #1 cup self-rising cornmeal #1 tablespoon white sugar #2 tablespoons applesauce "
7,St. Louis Toasted Ravioli,16907,"The St. Louis style of preparing ravioli is unique and delicious. The ravioli is breaded, fried and served with marinara sauce and a sprinkling of Parmesan cheese. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9379309.jpg,6,374,346,4.6,39.3,4.3,8.8,19.2,4.6,0.0565,0.1387,0.0026,0.027800000000000002,0.32939999999999997,0.8859,"2 tablespoons whole milk #1 egg #¾ cup Italian seasoned bread crumbs #½ teaspoon salt (Optional)#½ (25 ounce) package frozen cheese ravioli, thawed #3 cups vegetable oil for frying #1 tablespoon grated Parmesan cheese #1 (16 ounce) jar spaghetti sauce "
8,Thai Style BBQ Chicken,16908,This chicken is simple to make and the sauce is even more flavorful if allowed to marinate on the chicken overnight. Try serving this with a spicy fried rice. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F110571.jpg,6,26.5,36,4.1,6.0,0.2,3.5,0.0,0.0,0.0,0.0179,0.0008,0.0075,0.1293,0.7135,"3 cloves garlic, minced #2 tablespoons minced fresh ginger root #1 lime, zested and juiced #¼ teaspoon crushed red pepper flakes #½ cup water #¼ cup soy sauce #¼ cup Worcestershire sauce #1 tablespoon white sugar #6 skinless, boneless chicken breast halves "
9,Stuffed Mushrooms III,16909,Mushroom caps stuffed with a mixture of Italian cheeses and pesto. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F291288.jpg,4,261.3,72,4.2,3.7,0.9,1.1,20.7,8.4,0.0381,0.4255,0.001,0.0233,0.2311,0.5397000000000001,8 large fresh mushrooms #1 tablespoon olive oil #2 cups ricotta cheese #¾ cup grated Parmesan cheese #¾ cup shredded mozzarella cheese #4 tablespoons pesto 
10,Poached Salmon I,16910,"This salmon is poached with marvelous ingredients like onions, carrots, celery, and wine. Don't pass this one by! Hollandaise sauce is the perfect accompaniment for this dish. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3923506.jpg,6,423.5,20,4.3,2.2,0.4,1.0,25.8,6.9,0.12179999999999999,0.0367,0.0007,0.0578,0.7493,0.147,2 tablespoons butter #⅓ cup chopped onion #⅓ cup chopped carrots #⅓ cup chopped celery #4 cups water #½ cup dry white wine # salt and pepper to taste #3 pounds salmon steak 
11,Grilled Beer Chicken,16911,"This is a chicken recipe from ranch hand trail cooks. The 'garlic on the coals' trick will probably bring your neighbors over, so beware, and cook plenty!! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F231670.jpg,4,987.9,58,4.4,9.5,0.4,1.0,74.3,29.3,0.31639999999999996,0.0523,0.0032,0.0765,0.7215,0.4638,"1 (3 pound) chicken, split in half lengthwise # garlic powder to taste # ground black pepper to taste #1 pinch seasoned salt #1 (12 fluid ounce) can or bottle beer #½ cup butter #2 tablespoons garlic powder #1 tablespoon seasoned pepper "
12,Chicken Kisses,16912,This recipe makes one chicken kiss per person. So you need to do this for as many people you are serving. Sometimes I add pineapple slices and carrots. Be careful when opening these packages as steam escapes and can burn! Make sure you are using a heavy duty foil. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F601867.jpg,1,378.8,52,4.4,57.5,6.9,13.6,1.9,0.5,0.0684,0.0603,0.003,0.09720000000000001,1.4482000000000002,0.44260000000000005,"1 skinless, boneless chicken breast half - cut into bite-size pieces #½ onion, chopped #1 potato, peeled and cubed #½ green bell pepper, chopped #2 tablespoons barbecue sauce "
