,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,German Chocolate Pie,12100,This is a pie with the flavor of a German Chocolate Cake. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4463037.jpg,8,480.6,58,4.7,51.2,2.8,37.5,29.5,14.7,0.1023,0.1231,0.0014,0.0437,0.26839999999999997,0.2387,"⅓ cup white sugar #3 tablespoons cornstarch #1 ½ cups milk #1 (4 ounce) bar German sweet chocolate, chopped #1 tablespoon butter #2 egg yolks, beaten #1 teaspoon vanilla extract #1 (9 inch) pie crust, baked #1 egg #1 (5 ounce) can evaporated milk #½ cup white sugar #¼ cup butter #1 ⅓ cups flaked coconut #½ cup chopped pecans "
1,Grandma's Butterscotch Pie,12101,This is one of my favorite holiday pies. Serve with whipped cream. Yum! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8304643.jpg,8,258.6,101,4.2,41.5,0.2,30.3,8.9,3.7,0.0599,0.1035,0.0007,0.0125,0.15130000000000002,0.2926,"1 cup packed light brown sugar #4 tablespoons cornstarch #½ teaspoon salt #2 cups milk #2 egg yolks, beaten #1 tablespoon butter #1 teaspoon vanilla extract #1 (9 inch) pie crust, baked "
2,Cookies and Cream,12102,"A chocolate chocolate experience that's creamy and delicious. To cut this pie easily, use knife dipped in water. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8163127.jpg,8,328.6,31,4.4,40.8,1.2,26.0,17.9,8.5,0.0003,0.013800000000000002,0.0014,0.022699999999999998,0.1029,0.438,"1 (3.9 ounce) package instant chocolate pudding mix #1 (8 ounce) container frozen whipped topping, thawed #1 cup crushed chocolate sandwich cookies #1 (9 inch) prepared chocolate cookie crumb crust "
3,Pumpkin Pie I,12103,"This pie is different from the recipes you find on the can. It is creamier and sweeter, but still has a great pumpkin taste. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F28725.jpg,16,216.5,19,4.1,32.6,2.0,24.5,8.1,3.4,0.0469,0.1013,0.0013,0.022,0.2298,0.2292,3 eggs #¾ cup white sugar #1 teaspoon ground cinnamon #½ teaspoon ground nutmeg #¼ teaspoon ground cloves #1 (14 ounce) can sweetened condensed milk #⅔ cup half-and-half #1 (29 ounce) can pumpkin puree #1 recipe pastry for a 9 inch single crust pie 
4,Lemon Cloud Pie I,12104,"A light, refreshing, and easy to make pie. It's one of my summer favorites. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8145385.jpg,8,246.1,30,4.5,36.6,0.2,26.0,10.1,4.4,0.0582,0.0205,0.0007,0.005900000000000001,0.0575,0.15209999999999999,"1 (9 inch) pie crust, baked #¾ cup white sugar #3 tablespoons cornstarch #1 cup water #1 teaspoon lemon zest #¼ cup lemon juice #1 (3 ounce) package cream cheese #2 eggs #¼ cup white sugar "
5,Peppermint Fudge Pie,12105,"Light and refreshing, this pie is great for a hot summer day and oh so easy to make. ",0,8,428.4,3,3.4,49.6,0.6,29.9,25.5,15.1,0.0728,0.0469,0.0008,0.0141,0.0876,0.2297,"24 chocolate wafer cookies, crushed #½ cup butter #4 cups miniature marshmallows #½ cup milk #1 cup heavy whipping cream #½ cup crushed peppermint hard candies "
6,Apple Crunch Pie I,12106,"This pie has a delicious sweet crumb topping with a tart, but sweet, apple filling. Eat straight or ala' mode. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6174548.jpg,8,490.5,101,4.7,79.6,3.3,51.8,19.2,9.7,0.0305,0.0346,0.0018,0.015099999999999999,0.2049,0.2344,"1 (9 inch) unbaked deep dish pie crust #1 cup all-purpose flour #½ cup packed brown sugar #½ cup white sugar #1 teaspoon ground cinnamon #½ cup butter #7 Granny Smith apples - peeled, cored and sliced #1 tablespoon lemon juice #½ cup white sugar #3 tablespoons all-purpose flour #1 teaspoon ground cinnamon #⅛ teaspoon ground nutmeg "
7,Peach Cobbler I,12107,This is a yummy cobbler that is a favorite with our family of eight. You may use up to 5 cups of peaches. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4535186.jpg,10,233.8,247,4.4,36.1,0.5,26.2,9.6,6.0,0.0254,0.0546,0.0007,0.005900000000000001,0.052899999999999996,0.17959999999999998,"½ cup butter, melted #4 cups fresh peaches - peeled, pitted, and sliced #2 tablespoons white sugar #1 cup white sugar #¼ teaspoon salt #1 teaspoon baking powder #1 cup all-purpose flour #1 teaspoon ground cinnamon #½ cup milk "
8,Marshmallow Chocolate Chip Pie,12108,This is a creamy marshmallow pie with bits of chocolate. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F450563.jpg,8,387.3,19,4.5,45.6,0.9,25.5,22.3,12.6,0.061700000000000005,0.0381,0.0012,0.0121,0.0752,0.25989999999999996,"16 graham crackers, crushed #⅓ cup butter #30 large marshmallows #1 cup heavy whipping cream #¼ cup hot milk #½ (1 ounce) square semisweet chocolate, grated "
9,Buttermilk Pie with Molasses,12109,This is a good pie for BBQ's or picnics. Someone's always asking me what is in this pie. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F878789.jpg,8,474.7,17,4.1,67.9,0.9,54.5,21.1,9.9,0.1015,0.062299999999999994,0.0014,0.0216,0.1672,0.259,½ cup butter #2 cups white sugar #3 tablespoons all-purpose flour #3 eggs #1 cup buttermilk #1 teaspoon vanilla extract #1 recipe pastry for a 9 inch single crust pie #2 tablespoons molasses 
10,Coconut Cream Pie I,12110,"Being a nurse, I have little time to put into fancy recipes. This coconut cream pie is so easy and quick. It is so good, it is sinful. Use any pie crust you like. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1066271.jpg,8,358.2,307,4.6,42.7,1.8,26.8,19.8,12.3,0.0037,0.0611,0.0009,0.016,0.1409,0.43939999999999996,"1 (9 inch) pie shell, baked #1 (5 ounce) package instant vanilla pudding mix #1 ½ cups milk #1 ½ cups flaked coconut #1 (8 ounce) container frozen whipped topping, thawed "
11,Best Ever Pie Crust,12111,"This simple pie crust recipe with shortening produces a very flaky crust that works beautifully with any filling! You can double or halve the recipe without any problems. This easy, 4-ingredient dough makes enough for two 9-inch pie crusts, or for one double-crust pie. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2Fdfc0c82641543926ccce0673dc463087%2F1645673792best-ever-pie-crust.jpg,16,170.1,867,3.0,11.9,0.4,0.0,13.0,3.2,0.0,0.0027,0.0007,0.0035,0.016800000000000002,0.1459,"2 cups all-purpose flour #1 teaspoon salt #1 cup shortening, cut into small pieces and frozen for 30 minutes #½ cup ice-cold water, or as needed "
12,Pie Crust I,12112,This recipe can be halved to make one crust. Note: use 3 - 4 tablespoons of cold water when making only one crust. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1119.jpg,16,132.4,119,4.6,11.9,0.4,0.0,8.7,2.2,0.0,0.0026,0.0007,0.0035,0.016800000000000002,0.1458,2 cups all-purpose flour #1 teaspoon salt #⅔ cup shortening #6 tablespoons cold water 
13,French Peach Pie,12113,This is an easy impressive pie. It is also very good with fresh fruit. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6681283.jpg,8,267.5,34,4.2,31.7,1.1,16.1,14.5,6.1,0.015099999999999999,0.076,0.0008,0.0135,0.1718,0.32839999999999997,"1 (9 inch) pie shell, baked #1 (15 ounce) can sliced peaches, juice reserved #1 (3.5 ounce) package instant vanilla pudding mix #1 cup milk #1 cup sour cream #¼ teaspoon almond extract #1 tablespoon cornstarch #1 teaspoon lemon juice "
14,Shepherd's Pie I,12114,This is a savory meat pie. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F207063.jpg,8,314.8,57,4.1,17.6,2.9,0.8,20.3,8.2,0.0574,0.1479,0.0026,0.0351,0.6227,0.268,"1 pound lean ground beef #1 onion, chopped #1 (28 ounce) can peeled and crushed tomatoes #2 tablespoons vegetable oil # salt to taste #2 cups instant mashed potato flakes #1 cup shredded Cheddar cheese "
15,Chile Rellenos Pie,12115,"Chile Rellenos without all the mess, but all the flavor. Good for company! Excellent for a buffet table! Variations include adding small chopped cooked shrimp or chopped cooked crab to the filling for an excellent brunch dish. Monterey jack cheese may be used instead of Mexican-style cheese. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F91360.jpg,6,289,28,4.0,18.2,1.9,2.9,19.2,7.8,0.1423,0.0495,0.0017,0.0171,0.1994,0.5448999999999999,"4 eggs #½ cup milk #¼ cup chopped fresh cilantro #1 red bell pepper, diced #1 pinch salt #1 pinch ground black pepper #2 dashes jalapeno sauce #1 cup shredded Cheddar-Monterey Jack cheese blend #1 (4 ounce) can diced green chiles #1 tomatillo, diced #1 recipe pastry for a 9 inch single crust pie "
16,Pecan Delight,12116,This is wonderful! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F914.jpg,8,376.6,6,4.7,41.9,1.5,35.8,22.9,10.5,0.0,0.036,0.0008,0.0188,0.0848,0.1419,"3 egg whites #1 cup white sugar #½ teaspoon vanilla extract #½ teaspoon baking powder #20 buttery round crackers, crushed fine #1 cup chopped pecans #1 (12 ounce) container frozen whipped topping, thawed "
17,Cherry Cream Cheese Pie,12117,"This is one of my favorite and easiest recipes. It is always a hit at parties, bake sales, and pot-lucks. I have modified the original to decrease the fat and calories. It is still delicious. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9288470.jpg,8,492.2,100,4.5,68.7,0.9,38.5,21.5,10.4,0.0475,0.1768,0.0013,0.0257,0.3329,0.3292,"1 (9 inch) prepared graham cracker crust #1 (21 ounce) can light cherry pie filling #1 (8 ounce) package cream cheese, softened #1 (14 ounce) can sweetened condensed milk #⅓ cup lemon juice #1 teaspoon vanilla extract "
18,Raisin Pie I,12119,"This is a spicy raisin pie with a meringue topping, a yummy winter treat! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1902367.jpg,8,348.8,1,5.0,49.5,1.5,36.1,16.2,5.3,0.0639,0.062200000000000005,0.001,0.0247,0.26239999999999997,0.1881,"¾ cup white sugar #1 tablespoon cornstarch #¼ teaspoon salt #1 teaspoon ground cinnamon #½ teaspoon ground nutmeg #¼ teaspoon ground cloves #1 cup sour cream #1 tablespoon lemon juice #1 cup raisins #2 egg yolks, beaten #½ cup chopped walnuts #1 prepared 8 inch pastry shell, baked and cooled #2 egg whites #¼ teaspoon cream of tartar #¼ cup white sugar "
19,Blackberry and Blueberry Pie,12120,This is a delicious berry pie that combines both blueberries and blackberries. You can use fresh or frozen berries. Marionberries may be substituted for blackberries. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F0252fb1d06e849da50ebbd5d881e119b%2F16496405071F8257EC-775D-40D6-93CE-BCC5399F48EB.jpeg,8,435.5,179,4.7,59.9,4.2,27.3,20.7,6.2,0.0076,0.0207,0.0021000000000000003,0.0181,0.1429,0.3132,"⅔ cup shortening, chilled #2 cups all-purpose flour #1 teaspoon salt #5 tablespoons cold water #¾ cup white sugar #⅓ cup all-purpose flour #½ teaspoon ground cinnamon #4 cups fresh blueberries #1 ½ cups fresh blackberries #1 tablespoon lemon juice #2 tablespoons butter "
20,Chocolate Mousse Pie,12121,"If you like chocolate mousse, you'll love this pie! For an extra-decadent treat, try using a chocolate wafer crust in this recipe. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F306713.jpg,8,451.9,40,4.5,37.7,2.1,23.1,32.7,16.6,0.13090000000000002,0.0507,0.0019,0.0407,0.18359999999999999,0.1688,"1 (9 inch) pie shell, baked #1 cup semisweet chocolate chips #¼ cup white sugar #4 tablespoons water #1 teaspoon unflavored gelatin #1 tablespoon instant coffee powder #3 eggs #1 teaspoon vanilla extract #½ cup heavy whipping cream #2 tablespoons white sugar #2 tablespoons unsweetened cocoa powder #2 tablespoons confectioners' sugar #1 cup heavy whipping cream #½ teaspoon almond extract #½ teaspoon vanilla extract "
21,Easy Chocolate Pecan Pie,12122,"This is my own invention--combining chocolate with a pecan pie seemed like such a good idea. I decided to try it, and the result was delicious. In place of instant coffee, try using espresso. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1755888.jpg,8,639.5,30,4.8,75.2,3.4,40.8,38.6,15.3,0.1105,0.046,0.002,0.047799999999999995,0.1901,0.30369999999999997,1 (9 inch) unbaked pie crust #⅓ cup butter #⅔ cup white sugar #3 eggs #¼ teaspoon salt #1 cup light corn syrup #1 teaspoon instant coffee powder (Optional)#1 cup chopped pecans #1 cup semisweet chocolate chips #½ cup heavy cream #¼ teaspoon vanilla extract #1 tablespoon confectioners' sugar 
22,"Apple, Cranberry, and Pear Crisp",12123,"This is a variation of the traditional Apple Crisp that I dreamed up one day when I didn't have enough apples, and there were pears in the fruit bowl, and leftover toasted walnuts from something else. We love it. Cranberries can be substituted with raisins or dried cherries. Comice pears taste best with this recipe. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1117671.jpg,8,302.7,260,4.7,45.9,3.4,30.4,13.7,7.5,0.0305,0.0275,0.0009,0.0193,0.153,0.0871,"2 Rome Beauty apples - peeled, cored, and cubed #2 Comice pears - peeled, cored, and cubed #½ cup dried cranberries #1 tablespoon all-purpose flour #2 tablespoons honey #1 ½ tablespoons lemon juice #½ cup all-purpose flour #½ cup packed brown sugar #½ cup quick cooking oats #¼ cup ground walnuts #½ cup butter "
23,Italian Rice Pie I,12124,"This recipe was acquired by myself from a friend in 1986. It is originally from Naples, Italy. Italian Rice Pie is a tradition for my family on Easter. When I was young, the week prior to Easter was one full of activity in the kitchen. My mother and her sisters would prepare all the food in advance which was then laid out on the table Saturday morning. The local parish priest would come and bless the food for all to enjoy on Easter Sunday after mass! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F63962.jpg,8,646.2,47,4.6,59.3,0.5,46.0,36.7,21.1,0.326,0.387,0.0019,0.037700000000000004,0.3344,0.244,"9 eggs #1 ½ cups white sugar #2 pounds ricotta cheese #1 teaspoon vanilla extract #2 cups heavy whipping cream #1 cup cooked white rice #1 (15 ounce) can crushed pineapple, drained "
24,Vanilla Bavarian Cream Pie,12125,This pie is a delicate taste treat delight! Also good served with sliced strawberries. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F954626.jpg,8,420.8,7,4.5,30.8,0.3,19.7,30.7,17.2,0.1371,0.1194,0.0007,0.0158,0.1735,0.1739,"1 ½ (.25 ounce) packages unflavored gelatin #8 tablespoons cold water #9 tablespoons white sugar #2 ¼ tablespoons cornstarch #2 eggs #1 ½ cups milk #¾ cup vanilla ice cream #1 teaspoon vanilla extract #2 cups heavy whipping cream #1 (9 inch) pie crust, baked "
25,Easy Pavlova,12126,"In this elegant dessert, a crisp white meringue layer is filled with whipped cream and fresh fruit. To keep your meringue from being flat and grainy, try beating egg whites until stiff but not dry. Overbeaten egg whites lose volume and deflate when folded into other ingredients. Also, when beating in sugar, beat in about 1 tablespoon at a time, beating well between each addition. Then beat until meringue is thick, white and glossy. Be absolutely sure not a particle of grease or egg yolk gets into the whites. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9410917.jpg,8,373.3,358,4.8,42.1,1.7,36.6,22.3,13.7,0.0815,0.0597,0.0002,0.0158,0.252,0.0522,"4 large egg whites #1 ¼ cups white sugar #1 teaspoon vanilla extract #1 teaspoon lemon juice #2 teaspoons cornstarch #1 pint heavy cream #6 medium fruit, without skins kiwi, peeled and sliced "
