,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Scalloped Cabbage,21100,"This is a cabbage casserole that is just delicious. Great in place of a starch at a meal. Also good with ham, pork or any barbecued meat. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F321466.jpg,6,203.3,63,4.0,21.2,3.4,8.5,9.8,4.4,0.1391,0.1695,0.0016,0.0367,0.4638,0.6233,"2 tablespoons butter #1 medium head cabbage, cored and sliced thin #1 large onion, chopped #1 ½ cups milk #4 eggs, lightly beaten #1 cup crushed saltine crackers #1 teaspoon salt #½ teaspoon ground black pepper "
1,Banana Pancake Muffins,21101,These dairy free muffins are great alone or with maple syrup. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8163.jpg,4,791.3,19,4.1,119.1,3.8,42.2,29.2,7.1,0.0465,0.146,0.0055,0.052700000000000004,0.36069999999999997,0.36069999999999997,"½ cup shortening #1 cup brown sugar #1 egg #1 banana, diced #3 cups all-purpose flour #1 ½ teaspoons baking powder #½ teaspoon baking soda #1 ¼ cups soy milk "
2,Scalloped Pineapple,21102,I couldn't believe it when I saw your request Billie. This is a recipe my mom used to make many years ago. She usually served it with ham or roasted chicken. It was great. Hope this is what you were looking for. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F63961.jpg,8,454.2,13,4.0,61.7,1.1,52.6,23.7,14.7,0.061,0.044899999999999995,0.0009,0.0147,0.1115,0.2833,"½ pound butter, melted #1 ⅔ cups white sugar #1 (20 ounce) can crushed pineapple with juice # salt and pepper to taste #1 pinch ground cinnamon, or to taste #1 pinch ground nutmeg #4 cups bread cubes "
3,Cracked Wheat Bread I,21103,This is a nice light loaf. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4262873.jpg,12,49.8,26,4.6,7.3,0.8,2.9,1.9,0.3,0.0002,0.020399999999999998,0.0003,0.0101,0.0581,0.2707,"1 ¼ cups water #2 tablespoons margarine, softened #2 tablespoons dry milk powder #2 tablespoons brown sugar #1 ¼ teaspoons salt #3 cups bread flour #⅓ cup whole wheat flour #¼ cup cracked wheat #1 ¼ teaspoons active dry yeast "
4,Butter Pecan Ice Cream,21105,Creamy homemade ice cream! Excellent summertime treat! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F287166.jpg,16,139.2,146,4.5,15.1,0.2,13.6,8.3,4.1,0.0437,0.045200000000000004,0.0003,0.0076,0.0717,0.0299,"⅓ cup chopped pecans #1 tablespoon butter #1 cup brown sugar #2 eggs, beaten #1 ½ cups half-and-half cream #½ cup heavy cream #1 teaspoon vanilla extract "
5,Ekmek Turkish Bread,21106,"Ekmek is a light and slightly sour flatbread that tastes wonderful with Havarti cheese. It uses a starter which ferments for 4 days. I recommend using a pizza stone to bake the loaves on. If you've no pizza stone, cookie sheets will work also. The recipe seems complicated, but it's a lot easier than it appears. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4535471.jpg,12,6.3,12,4.4,1.0,0.4,0.3,0.1,0.0,0.0,0.0029,0.0003,0.0022,0.034,0.39,"1 ½ cups bread flour, divided #¾ cup water, divided #5 teaspoons active dry yeast #1 teaspoon white sugar #2 cups warm water (110 degrees F/45 degrees C) #6 cups bread flour #2 teaspoons salt "
6,Fresh Apple Cake III,21107,"This is a wonderful apple cake. The apples, nuts, and caramel frosting blend together to make a mouth watering, can't wait for seconds cake! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F140715.jpg,10,820.8,41,4.6,98.6,2.5,67.6,45.3,7.7,0.060700000000000004,0.0907,0.0025,0.032600000000000004,0.227,0.5099,"3 cups all-purpose flour #1 teaspoon baking soda #1 teaspoon salt #1 ¼ cups vegetable oil #2 cups white sugar #3 eggs, beaten #2 teaspoons vanilla extract #3 cups apple - peeled, cored and diced #¾ cup chopped walnuts (Optional)#½ cup margarine #1 cup light brown sugar #⅔ cup evaporated milk # chopped walnuts (Optional)"
7,Oatmeal Whole Wheat Quick Bread,21108,"There's no yeast in this bread, so it's good for special diets. You may also use soy milk instead of regular milk if you wish. It's pretty dense, but great when fresh from the oven. Especially with butter and honey on cold mornings! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9168851.jpg,12,88,292,4.4,15.1,1.9,3.2,2.2,0.5,0.0016,0.06409999999999999,0.0008,0.0256,0.0969,0.1662,1 cup rolled oats #1 cup whole wheat flour #2 teaspoons baking powder #½ teaspoon salt #1 ½ tablespoons honey #1 tablespoon vegetable oil #1 cup milk 
8,White Bread II,21109,"A loaf of very light white bread that's baked in the bread machine. I also add 1 teaspoon bread improver, I never do without it. You'll find a great difference in the texture of the bread. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1014766.jpg,12,157.5,34,4.3,27.7,0.9,2.8,2.9,0.4,0.0002,0.021,0.0016,0.0103,0.0648,0.2013,1 cup water #1 teaspoon salt #2 tablespoons vegetable oil #2 tablespoons white sugar #2 tablespoons milk powder #3 cups bread flour #1 ¼ teaspoons active dry yeast 
9,Greek Pasta,21110,"Flavorful Greek style pasta with garlic, feta cheese, mushrooms and black olives. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F944293.jpg,4,759.1,33,4.1,102.4,7.3,6.4,31.0,8.0,0.025,0.2137,0.0065,0.0849,0.8516,0.8664,"1 pound linguine pasta #3 tomatoes #⅓ cup olive oil #3 cloves garlic, minced #1 pound mushrooms, sliced #1 teaspoon dried oregano #¾ cup crumbled feta cheese #1 (2 ounce) can sliced black olives, drained "
10,Vegan Taco Chili,21111,"A chili using no meat, eggs or dairy products. Tastes great in a bread bowl and is easy to make! This soup should never be made the same way twice! Add red, green or yellow bell peppers in the first step, experiment with the beans, or add whatever your heart desires. For a non-veggie dish, add 1 lb ground beef and some sour cream. This soup should never be made the same way twice! Add red, green or yellow bell peppers in the first step, experiment with the beans, or add whatever your heart desires. For a non-veggie dish, add 1 lb ground beef and some sour cream. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3939858.jpg,10,190,16,4.3,35.1,10.9,6.5,2.4,0.3,0.0,0.0643,0.0036,0.033600000000000005,0.6661,0.9471,"1 tablespoon olive oil #1 pound sliced fresh mushrooms #2 cloves garlic, minced #1 small onion, finely chopped #2 stalks celery, chopped #1 (29 ounce) can tomato sauce #1 (6 ounce) can tomato paste #3 (15 ounce) cans kidney beans #1 (11 ounce) can Mexican-style corn "
11,Cranberry Glazed Pork Ribs,21112,Ruby red cranberry sauce becomes a tangy glaze in this easy summertime recipe! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F186089.jpg,6,220.3,12,4.1,14.9,0.9,9.1,12.6,4.6,0.0456,0.0183,0.0006,0.011800000000000001,0.1737,0.0964,1 (8 ounce) can whole cranberry sauce #1 cinnamon stick #1 tablespoon prepared Dijon-style mustard #1 teaspoon grated orange zest #1 ½ pounds country style pork ribs 
12,Baked Cheese Sticks,21113,"These are great served hot with salsa or pizza sauce. They take a little effort but are worth it!! The coating is made with finely crushed cornflakes cereal, lightly spiced. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3218100.jpg,6,187.4,35,3.6,21.5,0.7,2.5,6.1,3.8,0.023899999999999998,0.2968,0.0058,0.0134,0.0735,0.6868,4 cups cornflakes cereal #½ teaspoon dried oregano #1 teaspoon garlic salt #¼ cup all-purpose flour #2 egg whites #2 tablespoons water #1 (8 ounce) package mozzarella cheese 
13,Vegan Split Pea Soup II,21114,"At the restaurant, this easy soup sold out in no time! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F965103.jpg,6,155.9,87,4.4,25.1,0.7,2.2,2.3,0.3,0.0,0.0105,0.0014,0.004,0.0721,0.4006,"1 tablespoon extra virgin olive oil #1 carrot, chopped #1 stalk celery, chopped #1 small onion, chopped #1 teaspoon curry powder #1 cup yellow split peas #4 cups water #1 teaspoon salt "
14,Quick Goat Cheese,21116,Makes about a pound of cheese. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2913633.jpg,16,264.7,14,4.1,13.1,0.0,0.0,17.1,11.3,0.06620000000000001,0.4729,0.0002,0.0441,0.3356,0.10779999999999999,"4 quarts goat's milk # dried minced onion, to taste #1 pinch salt (Optional)#⅓ cup distilled white vinegar "
15,Vegetarian Faux Chicken Patties,21117,"These patties are easy and can be served in place of fish patties or chicken for flavor. Vegetarian fried chicken combined with celery, onion, green pepper, eggs and stuffing, formed into patties and fried. Use your favorite herbs and spices to jazz it up. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F398660.jpg,7,120.8,7,3.9,12.3,0.8,2.0,5.4,1.3,0.10640000000000001,0.0348,0.0012,0.011300000000000001,0.121,0.2843,"1 (12.5 ounce) can vegetarian fried chicken (e.g., FriChik) #1 celery #½ small onion #¼ large green bell pepper #4 eggs, beaten #½ cup dry bread stuffing mix # salt and pepper to taste #1 tablespoon olive oil "
16,Chicken Stock Gumbo,21118,"This gumbo is a feast of food. Use your imagination and add any leftover cooked turkey or chicken pieces along with the stock, if you like. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F683314.jpg,12,493.8,22,4.8,30.7,2.2,5.9,35.0,10.3,0.0508,0.1033,0.0037,0.0355,0.4797,1.4757,"1 pound bacon #1 cup all-purpose flour #½ cup vegetable oil #8 stalks celery, chopped #1 red bell pepper, chopped #2 cloves garlic, chopped #½ cup chopped fresh parsley #1 onion, chopped #1 pound smoked sausage of your choice, sliced #2 quarts chicken stock #2 quarts water #1 (14.5 ounce) can peeled and diced tomatoes with juice #1 (10 ounce) package frozen okra, thawed and sliced #½ cup Worcestershire sauce #1 tablespoon hot pepper sauce, or to taste #2 bay leaves #1 pinch cayenne pepper, or to taste #1 cup uncooked white rice #1 teaspoon brown sugar #1 tablespoon lemon juice "
17,Vegetable Stuffing Casserole,21119,This is an awesome casserole! It can be made with things just lying around your kitchen. The preparation is easy and the cook time is short. It is a great way to combine other side dishes to make the ultimate side dish. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7248701.jpg,8,428.1,12,3.5,53.9,5.8,4.5,19.9,7.0,0.020300000000000002,0.0885,0.0027,0.0365,0.32430000000000003,1.6915,2 (15 ounce) cans mixed vegetables #2 (10.75 ounce) cans condensed cream of celery soup #1 (6 ounce) can French-fried onions #1 (12 ounce) package dry bread stuffing mix #3 tablespoons melted butter 
18,Shrimp and Feta Cheese Pasta,21120,This is a recipe I just kind of fooled around with and made up. When I first tasted it I was proud! I felt like I was eating a meal from a gourmet Italian restaurant! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1972368.jpg,5,603.1,416,4.4,75.2,4.2,4.5,19.5,7.1,0.1682,0.2384,0.0058,0.083,0.4655,0.7633,"3 tablespoons olive oil #1 pound shrimp, peeled and deveined #5 cloves garlic, minced #1 tablespoon white wine #1 pound linguine pasta #2 tomatoes, chopped #1 teaspoon dried oregano #½ teaspoon dried basil #1 (6 ounce) package crumbled feta cheese "
19,Stuffed Tomatoes,21121,"Spicy, tasty warm treat! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F257825.jpg,2,548.1,72,4.1,36.7,5.1,9.8,32.8,14.8,0.0782,0.3775,0.0036,0.0734,0.9354,1.8648,"2 large ripe tomatoes #1 (10 ounce) can diced tomatoes with green chile peppers, partially drained #½ cup dry bread crumbs #⅔ cup shredded Cheddar cheese #¼ pound smoked sausage, cut into 1 inch pieces "
20,Kicked Up Mac and Cheese,21122,This ain't your grandma's mac and cheese. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8240597.jpg,8,351.9,146,4.3,19.6,1.0,5.0,23.3,13.8,0.0687,0.416,0.0011,0.026199999999999998,0.2076,0.6902,"1 ½ cups rotelle pasta #4 tablespoons butter, divided #¼ cup all-purpose flour #3 cups whole milk #1 teaspoon dry mustard #¾ teaspoon salt #½ teaspoon ground white pepper #3 teaspoons hot pepper sauce #1 cup shredded pepperjack cheese #1 ½ cups shredded sharp Cheddar cheese #½ cup grated Parmesan cheese #⅓ cup dry bread crumbs #2 teaspoons chili powder "
