,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Green Sauce Enchiladas,15500,"These are the best chicken enchiladas you will ever have! I created this recipe one day by accident, and it's now a family favorite. Try it, you won't be disappointed! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3497338.jpg,8,647.1,71,4.2,64.1,7.2,2.9,29.4,15.9,0.1009,0.5267000000000001,0.0032,0.1013,0.486,0.49960000000000004,"1 tablespoon butter #1 cup white rice #1 (14.5 ounce) can chicken broth #3 boneless chicken breast halves, boiled and cubed #1 pound Monterey Jack cheese #1 (11 ounce) can sweet corn, drained #1 (24 ounce) jar green enchilada sauce #24 (6 inch) corn tortillas "
1,Roasted Asparagus and Garlic,15501,"Roasted garlic and asparagus prepared in a neat packet. Preparation time: 10 minutes. (Note: you can omit the wine and decrease the garlic and oil if desired.) This recipe is from The WEBB Cooks, articles and recipes by Robyn Webb, courtesy of the American Diabetes Association. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F404454.jpg,6,72.1,112,3.9,5.1,1.7,1.4,4.6,0.7,0.0,0.037399999999999996,0.0016,0.013,0.1709,0.0032,12 cloves garlic #2 tablespoons olive oil #¼ cup white wine #3 cups diagonally sliced asparagus #6 sprigs fresh thyme 
2,Spaghetti Chicken Casserole,15502,"For some reason or other, this seems to be a favorite of the men in my family. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2278518.jpg,6,466.2,101,4.4,34.0,1.7,3.0,18.6,9.5,0.099,0.3013,0.003,0.0562,0.3821,0.6182000000000001,"3 cups cooked, cubed chicken meat #8 ounces spaghetti, broken into pieces #¼ cup chopped pimento peppers #¼ cup chopped green bell pepper #½ cup chopped onion #1 (10.75 ounce) can condensed cream of mushroom soup #¼ cup white wine #2 cups shredded Cheddar cheese # salt and pepper to taste "
3,Grandma Gudgel's Black Bottom Cupcakes,15503,My husband's Grandmother used to make these cupcakes every year for Thanksgiving and Christmas. They became a family favorite. I was asked this year to make these in honor of her memory. They are very delicious with a nice cream cheese surprise in the center! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1126376.jpg,24,172,106,4.4,22.4,1.0,15.2,8.7,3.9,0.018,0.0114,0.0006,0.0070999999999999995,0.0594,0.1442,1 (8 ounce) package cream cheese #1 egg #⅓ cup white sugar #⅛ teaspoon salt #1 cup semisweet chocolate chips #1 ½ cups all-purpose flour #1 cup white sugar #¼ cup cocoa #1 teaspoon baking soda #½ teaspoon salt #1 cup water #⅓ cup vegetable oil #1 tablespoon distilled white vinegar #1 teaspoon vanilla extract 
4,Cinnamon Sugar Biscotti,15504,This is an Italian version of cinnamon toast. Everyone is sure to enjoy these! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4619960.jpg,20,120.3,205,4.6,18.5,0.5,8.6,4.3,2.4,0.038,0.023100000000000002,0.0007,0.0037,0.0238,0.0857,"2 cups all-purpose flour #1 ½ teaspoons ground cinnamon #1 teaspoon baking powder #¼ teaspoon salt #.666 cup white sugar #6 tablespoons butter #1 egg #1 egg yolk #1 teaspoon vanilla extract #1 egg, beaten #3 tablespoons white sugar #1 teaspoon ground cinnamon "
5,Rich Tiramisu,15505,A rich but yummy dessert. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F885538.jpg,5,597.2,18,3.8,58.2,0.8,10.7,32.6,16.1,0.32089999999999996,0.1341,0.0031,0.0143,0.1615,0.1748,"1 cup strong brewed coffee #¼ cup milk #¼ cup white sugar, divided #3 tablespoons rum, divided #36 ladyfingers #2 egg yolks #9 ounces mascarpone cheese #2 egg whites #⅛ teaspoon unsweetened cocoa powder "
6,Southern California Cioppino,15506,"This popular dish originated around Monterey Bay, California. This version, created in San Diego, has a southwest flavor. Serve with large bibs, crab shell crackers, extra bowls for the shells, and finger bowls if you wish. Nice served in large, shallow bowls alongside crusty sourdough bread, a green salad, and chilled white wine. You can vary the seafood according to the catch of the day, yours or your market's. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F416424.jpg,8,475.6,34,4.7,37.0,6.6,6.1,11.0,1.4,0.1815,0.2442,0.009800000000000001,0.15159999999999998,2.0679000000000003,0.9425,"¼ cup olive oil #1 onion, chopped #4 stalks celery, chopped, with leaves #4 carrots, sliced #4 potatoes, peeled and cubed #1 tablespoon minced garlic #¼ cup chopped parsley #2 tablespoons chopped fresh cilantro #1 (28 ounce) can crushed tomatoes #2 cups tomato juice #2 (8 ounce) jars clam juice #½ cup white wine #2 teaspoons dried basil #1 ½ teaspoons dried oregano #1 tablespoon dried thyme #¾ teaspoon chili powder #⅛ teaspoon cayenne pepper # salt and pepper to taste #1 pound halibut steaks, cubed #1 pound medium shrimp - peeled and deveined #1 pound mussels, cleaned and debearded #2 pounds clams in shell, scrubbed #1 pound cooked crabmeat #1 pound bay or sea scallops, rinsed and drained "
7,Italian Pizzelles,15507,Italian Crisp Wafer cookies made with a patterned iron. This recipe has chocolate and ground nuts. These are also good when topped with your favorite chocolate icing. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1012809.jpg,18,161,8,4.4,24.3,1.0,11.3,6.0,2.7,0.04,0.0567,0.0012,0.0143,0.058,0.1178,"½ cup ground walnuts #2 ¼ cups all-purpose flour #¼ cup unsweetened cocoa powder #1 tablespoon baking powder #3 eggs #1 cup white sugar #⅓ cup butter, melted #2 teaspoons vanilla extract "
8,Krumkake II,15508,A yummy cardamom flavored batter to use with a krumkake iron. These can be served plain or filled with flavored whip cream. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4641707.jpg,18,106.2,14,4.4,15.3,0.2,8.4,4.3,2.5,0.0343,0.011,0.0005,0.0034,0.025,0.011699999999999999,2 eggs #1 ¼ cups sifted all-purpose flour #¾ cup heavy whipping cream #¾ cup white sugar #½ teaspoon ground cardamom 
9,Proper English Cottage Pie,15509,"Proper English Cottage Pie is a delicious, very traditional mince pie (beef) topped with mashed potato. Serve with garden peas. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9326086.jpg,6,512.5,321,4.3,34.8,4.9,5.7,30.9,15.8,0.1002,0.24409999999999998,0.0034,0.0674,1.0846,0.49060000000000004,"1 pound lean ground beef #1 onion, diced #3 carrots, diced #2 tablespoons all-purpose flour #½ teaspoon ground cinnamon #1 tablespoon Italian seasoning #2 tablespoons chopped fresh parsley #1 ½ cups beef broth #1 tablespoon tomato paste # salt and pepper to taste #4 potatoes, peeled and diced #¼ cup butter, softened #1 cup milk # salt and pepper to taste #¼ pound shredded Cheddar cheese "
