,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Tomato Florentine Soup II,17900,"This is a very hearty, delicious soup. Spinach and other vegetables are simmered in a complex tomato base. Served with salad or sandwich, it makes a complete meal. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F970598.jpg,5,100.3,14,3.8,21.8,3.4,11.5,0.9,0.2,0.0003,0.0426,0.0022,0.038,0.7427,0.95,"2 cups chicken stock #1 (8 ounce) can tomato sauce #1 cup tomato juice #1 (6 ounce) can tomato paste #1 tablespoon white sugar #2 stalks celery, chopped #½ cup chopped carrots #½ cup chopped spinach #½ cup diced zucchini #¼ pound cooked pasta #1 pinch ground nutmeg # salt and pepper to taste "
1,One - Two - Three - Four Cake IV,17901,"A very moist yellow cake that can be frosted with your favorite frosting. Makes 6 thin layers, or you can just make three layers. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4503705.jpg,12,416.6,21,4.2,58.6,0.8,34.4,18.0,10.7,0.1047,0.1262,0.0019,0.011800000000000001,0.09090000000000001,0.32880000000000004,1 cup butter #2 cups white sugar #3 cups all-purpose flour #3 teaspoons baking powder #½ teaspoon salt #4 eggs #1 cup milk #1 ½ teaspoons vanilla extract 
2,Oven Stew II,17902,"This is an easy oven stew that can be doubled or tripled with success. It contains beef, potatoes and other mixed vegetables, all cooked in one pan. Also wonderful the next day. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2759812.jpg,5,708.4,20,4.5,45.4,7.1,8.6,41.1,15.0,0.1216,0.0955,0.0065,0.0896,1.4906,1.3227,"¼ cup all-purpose flour #2 pounds cubed stew meat #2 tablespoons vegetable oil #1 (14.5 ounce) can stewed tomatoes #5 carrots, chopped #3 potatoes - peeled and cubed #½ (10 ounce) package frozen peas #1 ½ cups water #1 (1 ounce) package dry onion soup mix #1 teaspoon salt #¼ teaspoon ground black pepper "
3,Silver Dollars,17903,"When wrapped in tin foil these 'Silver Dollars' make a meal in itself and clean up is a snap. Hamburger patties are sandwiched by two leaves of cabbage and grilled in a foil packet. You can add cauliflower, broccoli, cheese or anything your imagination can think of. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2693551.jpg,4,373.5,11,4.2,16.6,2.6,3.3,23.7,9.5,0.0851,0.051,0.003,0.0445,0.7275,0.2496,"8 leaves cabbage #1 pound lean ground beef #1 onion, sliced into rings #2 carrots, chopped #1 potato, peeled and diced #1 to taste salt and pepper "
4,Kabobs,17904,"Grilled steak and chicken that doesn't dry out on the grill, but stays moist and flavorful. These kabobs are simple to make, and delicious to eat. Skewered meat with peppers, onions, and mushrooms in a honey teriyaki sauce. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1027652.jpg,10,303.8,193,4.6,21.2,1.2,18.5,13.3,4.6,0.07390000000000001,0.0249,0.0021000000000000003,0.0432,0.4782,0.6225,"½ cup teriyaki sauce #½ cup honey #½ teaspoon garlic powder #½ pinch ground ginger #2 red bell peppers, cut into 2 inch pieces #1 large sweet onion, peeled and cut into wedges #1 ½ cups whole fresh mushrooms #1 pound beef sirloin, cut into 1 inch cubes #1 ½ pounds skinless, boneless chicken breast halves - cut into cubes # skewers "
5,Shortcrust Pastry Eccles Cakes,17905,Little individual pastries bursting with currants and spice. Serve with tea or coffee. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2692835.jpg,12,279.7,5,3.6,41.5,0.7,24.6,11.0,3.1,0.0050999999999999995,0.009300000000000001,0.0003,0.0045,0.0868,0.1992,"1 pound shortdough pastry #⅓ cup white sugar #2 tablespoons butter #¾ cup currants #1 ounce candied mixed citrus peel #½ teaspoon ground nutmeg #½ teaspoon ground allspice #1 egg white, beaten #⅛ cup white sugar "
6,Quiche Seville,17906,This is a very easy quiche. I serve it for breakfast when I have guests with muffins and fresh fruit. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4453587.jpg,8,548.9,19,4.2,18.7,1.2,1.0,45.1,17.0,0.197,0.1669,0.002,0.0229,0.2332,0.7567999999999999,"1 recipe pastry for a 9 inch single crust pie #1 cup sour cream #10 thick slices bacon #1 cup shredded Monterey Jack cheese #2.8 ounces French-fried dried onions #6 eggs, beaten #½ teaspoon Worcestershire sauce # ground black pepper to taste "
7,Ezekiel Bread II,17907,This bread is also known as Bible Bread or Fasting Bread. This version does not use beans; instead it contains cooked lentils and several whole grain flours. You may have to visit a health foods store to find some of these ingredients. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1005757.jpg,48,161.7,10,4.1,29.3,5.5,0.9,2.8,0.4,0.0,0.0214,0.0018,0.0603,0.2592,0.1485,"1 cup lentils #2 (.25 ounce) packages active dry yeast #5 cups warm water (110 degrees F/45 degrees C), divided #5 tablespoons olive oil #1 tablespoon salt #1 tablespoon honey #8 cups whole wheat flour #4 cups barley flour #2 cups soy flour #½ cup millet flour #¼ cup rye flour "
8,Boiled Custard,17908,My mom and I always enjoyed preparing this recipe together during the holidays. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4421268.jpg,12,240.1,17,3.5,41.1,0.0,41.1,5.3,2.7,0.0905,0.2017,0.0004,0.020399999999999998,0.2726,0.0959,"5 eggs, beaten #2 cups white sugar #2 quarts milk #1 pinch salt "
9,Pig Picking Cake III,17909,"This is my daughters favorite. It is an easy mandarin orange cake with pineapple, nuts, pudding and whipped topping. Whip one up and it's pig-out time! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2732252.jpg,12,450.1,42,4.8,64.8,1.8,46.5,20.9,9.5,0.0009,0.07940000000000001,0.0013,0.0295,0.1687,0.4103,"1 (18.25 ounce) package yellow cake mix #2 (11 ounce) cans mandarin oranges, drained #1 cup chopped walnuts #1 (3.4 ounce) package instant vanilla pudding mix #1 (15 ounce) can crushed pineapple #1 (16 ounce) container frozen whipped topping, thawed "
