,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Herbed Cream Cheese Omelet,14100,"Somehow, when cream cheese is mixed with herbs and melted in an omelet, it acquires a wonderful taste that you wouldn't associate with cream cheese. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F204247.jpg,4,319.6,46,4.1,1.7,0.2,0.9,28.5,14.8,0.42610000000000003,0.08209999999999999,0.0023,0.0154,0.2003,0.2879,"4 ounces cream cheese, softened #½ cup fresh cilantro leaves # salt and pepper to taste #3 tablespoons butter #8 eggs "
1,Easy Roasted Peppers,14101,"This is a really basic way to roast peppers for use in any recipe. Choose any color peppers you like, or use a variety of colors for a beautiful presentation. After they are roasted you can add an oil and balsamic dressing, or fry in olive oil and garlic to serve with crusty bread. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4182191.jpg,4,55.3,61,4.6,10.8,3.6,7.2,0.5,0.0,0.0,0.0125,0.0008,0.0214,0.37660000000000005,0.0070999999999999995,6 red bell peppers 
2,Egg in a Boat,14102,"Over-easy eggs, and toast all in one! I like to use the hole cut out of the center for dipping into the egg yolk! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9169705.jpg,1,188.9,259,4.7,13.0,0.6,1.5,11.6,5.4,0.2013,0.066,0.0019,0.0119,0.0937,0.2811,½ tablespoon butter #1 slice white bread #1 egg 
3,Potato Bread Rolls,14103,"A delicious way to use leftover mashed potatoes The recipe can be doubled, halved, or varied in other ways to suit the quantity of leftovers or your personal preference. These can be served with ketchup or any other dipping sauce. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4068744.jpg,4,236.8,4,4.3,23.0,1.7,2.3,14.9,2.1,0.001,0.0541,0.0012,0.017,0.2065,0.3315,4 tablespoons vegetable oil #¼ cup chopped onion #¼ teaspoon ground turmeric #¼ teaspoon chili powder #1 cup mashed potatoes #1 tablespoon chopped fresh cilantro #2 tablespoons water #4 slices white bread 
4,Tofu Veggie Salad,14104,"This is an odd combination of ingredients, but ends up being a cool, refreshing, and healthy salad. I learned the recipe from my sister, who never used measurements, so measure according to your taste, and use whatever veggies you like. ",0,8,146.5,3,2.6,13.6,4.6,2.8,5.9,0.9,0.0,0.427,0.0028,0.0551,0.3856,0.5237,"1 pound firm tofu, crumbled #2 carrots, grated #1 cucumber, cleaned and diced #6 green onions, chopped #2 cups fresh peas #1 (2 ounce) can chopped black olives #¼ cup teriyaki sauce #2 tablespoons Dijon-style prepared mustard "
5,Green Beans with Bread Crumbs,14105,My mom gave me this recipe. It's been in the family for years. Hope you enjoy it as much as we do - it's a sure way to get my kids to eat green beans. You can easily double this recipe. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3806530.jpg,4,210,381,4.3,13.6,4.2,1.9,15.8,3.0,0.0055,0.12490000000000001,0.0018,0.0315,0.2516,0.2102,"1 pound fresh green beans, washed and trimmed #½ cup water #¼ cup Italian-style seasoned bread crumbs #¼ cup olive oil # salt and pepper to taste #¼ teaspoon garlic powder #¼ teaspoon dried oregano #¼ teaspoon dried basil #¼ cup grated Parmesan cheese "
6,Fluffy Potato Casserole,14106,This is a very tasty potato dish. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F630234.jpg,2,943.2,91,4.4,66.4,4.2,6.1,66.3,32.7,0.31339999999999996,0.1805,0.0032,0.0571,0.9123,1.6887,"2 cups mashed potatoes #1 (8 ounce) package cream cheese, softened #1 onion, chopped #2 eggs, beaten #1 tablespoon all-purpose flour #¼ teaspoon salt #⅛ teaspoon ground black pepper #½ (6 ounce) can French fried onions "
7,Kentucky Bourbon Sweet Potatoes,14107,"This recipe was been in the family for years, I don't know where it came from. The only thing I changed was amount of bourbon. If you prefer to use canned sweet potatoes, it takes three (18 ounce) cans. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F922498.jpg,8,528.9,67,4.3,93.6,10.2,39.3,11.7,7.3,0.0305,0.10579999999999999,0.0021000000000000003,0.0854,1.1521,0.2692,"6 large sweet potatoes, peeled and sliced #1 cup white sugar #½ cup butter #½ cup bourbon #½ teaspoon vanilla extract "
8,Moroccan Lentil Salad,14108,"A quick, colorful and spicy protein-rich salad or side dish ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F116841.jpg,5,190.4,71,4.4,27.6,9.8,5.1,6.3,0.9,0.0,0.048600000000000004,0.0028,0.052700000000000004,0.5993999999999999,0.094,"½ cup dry lentils #1 ½ cups water #½ (15 ounce) can garbanzo beans, drained #2 tomatoes, chopped #4 green onions, chopped #2 minced hot green chile peppers #1 green bell pepper, chopped #½ yellow bell pepper, chopped #1 red bell pepper, chopped #1 lime, juiced #2 tablespoons olive oil #¼ cup chopped fresh cilantro # salt to taste "
9,Indian Cauliflower,14109,A spicy cauliflower served whole on a platter - looks like a red and yellow flower. Garam Masala can be found in Indian grocery stores and some traditional grocery stores. I like to serve peas and carrots lightly cooked in butter on the side of this dish. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4515420.jpg,5,167.9,70,4.1,15.1,6.2,7.1,11.6,1.6,0.0,0.0638,0.0013,0.0399,0.7476,0.0621,"1 large head cauliflower #4 tablespoons vegetable oil #½ teaspoon ground turmeric #1 small onion, minced #2 tomatoes, pureed #1 teaspoon garlic powder #3 teaspoons garam masala (Optional)# salt to taste #½ head lettuce "
10,Ken's Minestrone Soup,14110,"My husband and I love the minestrone soup at restaurants, so he came home and started experimenting. This is the delicious soup that he came up with. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7632423.jpg,7,225,69,4.5,37.1,10.1,9.8,4.4,0.6,0.0,0.13369999999999999,0.0040999999999999995,0.039299999999999995,0.4213,0.7927000000000001,"2 tablespoons olive oil #1 tablespoon minced garlic #1 onion, thinly sliced #2 large carrots, diced #1 (29 ounce) can Italian-style stewed tomatoes #1 (15 ounce) can cannellini beans #1 (15 ounce) can kidney beans #1 (15 ounce) can green beans, drained #1 small zucchini, sliced #¼ teaspoon dried parsley #1 pinch dried basil #1 pinch dried oregano #1 pinch Italian seasoning #2 bay leaves #2 tablespoons vegetarian chicken flavor seasoning #1 pinch cayenne pepper "
11,Cauliflower and White Cheddar Cheese Soup,14111,"A creamy cauliflower and cheddar soup. Instead of the cauliflower you can also use broccoli, corn kernels or even pumpkin. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2825130.jpg,5,410.6,31,4.1,25.6,3.9,16.2,22.0,14.1,0.0691,0.6427999999999999,0.0008,0.054,1.0455999999999999,1.4175,"2 small heads cauliflower # salt to taste #2 tablespoons unsalted butter #1 onion, chopped #1 clove garlic, minced #4 cups vegetable broth #1 pinch ground nutmeg #1 ½ cups milk #2 cups shredded white Cheddar cheese # freshly ground black pepper "
12,Scalloped Potatoes I,14112,This recipe is so easy and quick. And quite tasty too! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F145810.jpg,6,293.2,198,4.3,48.4,6.0,3.0,7.4,4.7,0.0214,0.156,0.0023,0.0621,1.1244,0.44730000000000003,"1 (10.75 ounce) can condensed Cheddar cheese soup #½ cup chopped onion # freshly ground black pepper #4 large baking potatoes, scrubbed #½ cup shredded Cheddar cheese "
13,Tofu Turkey I,14113,A vegan alternative especially good for Thanksgiving dinner! Serve with a vegetarian gravy and all the fixings. Enjoy! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6178276.jpg,10,469.5,54,4.2,22.4,2.8,5.2,32.4,4.3,0.0,0.4363,0.005900000000000001,0.1335,0.4914,1.2949000000000002,"5 (16 ounce) packages extra-firm tofu #2 tablespoons sesame oil #1 red onion, finely diced #1 ⅓ cups diced celery #1 cup chopped mushrooms #2 cloves garlic, minced #⅛ cup dried sage #2 teaspoons dried thyme # salt and pepper to taste #1 ½ teaspoons dried rosemary #¼ cup tamari #3 cups prepared herb stuffing #½ cup sesame oil #¼ cup tamari #2 tablespoons miso paste #5 tablespoons orange juice #1 teaspoon honey mustard #½ teaspoon orange zest #3 sprigs fresh rosemary "
14,Haystacks,14114,"This is a simple one dish meal that's been in my family for years - corn chips, vegetables, beans and cheese all piled up to make a delicious haystack! Kids love it! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F573493.jpg,6,634.3,41,4.6,74.7,14.7,7.4,32.2,9.2,0.0282,0.3963,0.0058,0.1379,0.749,1.6978,"2 cups kidney beans, cooked #1 teaspoon salt #2 tablespoons chili powder #1 teaspoon ground black pepper #1 (14.5 ounce) package corn tortilla chips #1 head iceberg lettuce - rinsed, dried, and shredded #2 large tomatoes, chopped #1 green bell pepper, chopped #1 onion, chopped #1 (10 ounce) can chopped black olives #1 carrot, shredded #1 cup shredded Cheddar cheese #½ cup sour cream #1 cup salsa "
15,Homemade Hashbrowns,14115,This recipe is a really nice way to use up leftover mashed potatoes. If you like you could fry the hashbrowns up and then freeze them in airtight bags. You can pop them in the toaster to reheat them! An easy breakfast! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1066409.jpg,4,176,47,3.6,21.2,2.1,2.8,8.6,1.6,0.048600000000000004,0.039,0.0006,0.023399999999999997,0.37160000000000004,0.6266,"2 cups mashed potatoes #1 egg, beaten #1 onion, finely diced #½ teaspoon salt #¼ teaspoon ground black pepper #2 tablespoons olive oil "
16,Katy's Scalloped Corn,14116,"This simple recipe came about by necessity. I needed a dish to take to a church supper, didn't have a car available, so I used things I always have on hand. The Big PLUS: This dish can be baked and 'held' awhile before serving!! Very moist and Delicious!! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F895609.jpg,6,261.2,15,3.9,30.8,3.1,6.1,14.3,5.6,0.0511,0.0928,0.0013,0.0312,0.3044,0.5447000000000001,"1 onion, chopped #1 green bell pepper, chopped #2 stalks celery, sliced #2 tablespoons butter #2 tablespoons vegetable oil #1 (14.75 ounce) can creamed corn #1 (15 ounce) can whole kernel corn, drained #1 egg, lightly beaten #½ cup shredded Cheddar cheese #⅓ cup crushed buttery round crackers "
17,Fancy Potatoes,14117,Whipped potatoes with cheeses! Delicious! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3359300.jpg,6,731.3,121,4.5,57.8,6.8,2.8,46.8,29.4,0.1385,0.4128,0.0036,0.09,1.4758,0.5486,5 large potatoes #1 cup sour cream #2 (8 ounce) packages cream cheese #1 pinch garlic salt #2 cups shredded Cheddar cheese 
18,Minestrone Soup,14118,"This soup is very filling and healthy. If possible use fresh vegetables and herbs from the garden. If you like, you can replace the kidney beans with cannelini beans. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F449163.jpg,9,399.1,82,4.1,80.9,17.8,13.4,2.4,0.4,0.0,0.1646,0.0074,0.1347,1.4578,0.38180000000000003,"4 cups vegetable stock #2 (14.5 ounce) cans stewed tomatoes #1 large potato, cubed #1 onion, chopped #2 stalks celery, chopped #2 carrots, chopped #1 large head cabbage, finely chopped #2 tablespoons Italian seasoning #1 (15 ounce) can kidney beans #3 cups fresh corn kernels #1 large zucchini, sliced #1 cup uncooked orzo pasta # salt and pepper to taste "
19,Potato Cake,14119,Potato cakes are great for breakfast. Mashed potato cakes with a cheese surprise in the middle. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4551174.jpg,2,602.7,163,4.4,61.6,4.0,3.7,28.5,16.9,0.1718,0.4777,0.0029,0.0638,0.7507,1.2263,"2 cups mashed potatoes #1 egg, beaten #½ cup all-purpose flour # salt to taste #1 pinch garlic salt #1 tablespoon butter #1 cup shredded Cheddar cheese "
20,Scalloped Potatoes II,14120,"Potatoes layered with butter, milk and seasonings. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7961725.jpg,8,312.6,489,4.6,42.0,4.0,6.9,12.8,7.8,0.0351,0.16219999999999998,0.0018,0.0535,0.9032,0.1205,"3 pounds potatoes, thinly sliced # salt and pepper to taste #9 tablespoons all-purpose flour, divided #6 tablespoons butter, diced #1 quart whole milk, or as needed "
