,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Pecan French Toast,23400,"An easy breakfast to serve when you have overnight guests! Serve with syrup, butter and fresh fruit. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F868.jpg,4,536.9,50,4.7,49.3,3.3,18.4,32.7,12.9,0.2283,0.1185,0.0031,0.046,0.3107,0.5193,"4 eggs #⅔ cup orange juice #⅓ cup milk #¼ cup white sugar #¼ teaspoon nutmeg #¼ teaspoon vanilla extract #½ (1 pound) loaf Italian bread, cut into 1 inch slices #⅓ cup butter, melted #½ cup chopped pecans #2 tablespoons grated orange zest "
1,Antipasto,23401,This recipe makes a huge amount. I can it and give it away as Christmas gifts. We usually make this as a group project to cut down on prep time and cost. The ingredient amounts may be altered proportionally as needed. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F865800.jpg,56,100.7,19,4.5,5.1,1.1,1.9,8.5,1.3,0.001,0.0166,0.0005,0.0086,0.13369999999999999,0.1671,"4 cups chopped cauliflower #4 cups pearl onions #2 cups chopped red bell peppers #2 cups chopped green bell peppers #2 cups chopped celery #2 cucumbers - peeled, seeded and chopped #2 cups carrots, chopped #2 cups vegetable oil #2 cups distilled white vinegar #1 (6 ounce) can tomato paste #1 tablespoon pickling spice, wrapped in cheesecloth #1 cup black olives #1 cup pitted green olives #4 cups canned mushrooms #1 ½ (5 ounce) cans tuna, drained and flaked "
2,London Broil Sauce,23402,"This sauce is so good, my friends and family request it for special occasions. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F63136.jpg,4,238.8,23,4.0,21.3,0.5,13.0,17.1,3.1,0.0057,0.024,0.0006,0.0074,0.1411,2.1959,1 (10.25 ounce) can beef gravy #1 (8 ounce) bottle Italian-style salad dressing #½ cup ketchup #1 (1 ounce) package dry onion soup mix 
3,Tomato-Cream Sauce for Pasta,23404,"This cream sauce for pasta made with Italian-style diced tomatoes is absolutely delicious. It's rich, creamy, and so easy to make! Serve this foolproof sauce over your favorite pasta. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9440454.jpg,5,182,1238,4.5,6.7,1.2,3.7,16.6,7.7,0.038700000000000005,0.0636,0.0022,0.0046,0.1797,0.2703,"2 tablespoons olive oil #1 medium onion, diced #1 clove garlic, minced #1 (14.5 ounce) can Italian-style diced tomatoes, undrained #1 tablespoon dried basil leaves #¾ teaspoon white sugar #¼ teaspoon dried oregano #¼ teaspoon salt #⅛ teaspoon ground black pepper #½ cup heavy cream #1 tablespoon butter "
4,Monica's Never Fail Rolls,23405,"These light and delicious rolls are easy to make, economical, and require no kneading. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F128744.jpg,36,144.1,10,3.0,18.8,0.6,4.2,6.5,1.5,0.0011,0.0255,0.0009,0.006,0.0461,0.1771,"2 cups milk, divided #10 tablespoons shortening #1 (.25 ounce) package active dry yeast #¼ cup warm water (110 degrees F/45 degrees C) #10 tablespoons white sugar #4 cups all-purpose flour #1 teaspoon baking powder #1 teaspoon baking soda #1 ½ teaspoons salt #1 ½ cups all-purpose flour #½ cup margarine, melted "
5,Whipped Cream Cake II,23406,Cake flour and whipped cream make this cake extremely light and tender. Fill with your favorite frosting or serve with fresh fruit. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2344172.jpg,10,333,75,4.5,47.6,0.4,26.9,14.4,8.6,0.0861,0.08220000000000001,0.0021000000000000003,0.008,0.0678,0.2343,1 ¾ cups cake flour #2 ½ teaspoons baking powder #½ teaspoon salt #1 ½ cups heavy cream #1 ⅓ cups white sugar #2 eggs #1 teaspoon vanilla extract 
6,Mini Parmesan Scones,23407,"This was my first scone recipe and I have loved it ever since my mom taught me how to make it. It has a light cheese flavor which added to for you cheese lovers! It kind of reminds me of fast food biscuits, but with cheese and without the genetic engineering. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F99615.jpg,12,110.3,45,4.0,16.1,0.6,0.6,3.3,2.0,0.0088,0.1201,0.001,0.0065,0.0466,0.624,2 tablespoons butter #2 cups self-rising flour #1 ½ teaspoons salt #½ cup freshly grated Parmesan cheese #½ cup milk #½ cup water #¼ teaspoon ground cayenne pepper 
7,Pumpkin Cheesecake in a Gingersnap Crust,23408,Pumpkin cheesecake with ginger snap crust - an old classic recipe. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F557961.jpg,8,793,245,4.6,62.0,3.6,48.2,56.7,29.4,0.2287,0.1581,0.0034,0.0352,0.32080000000000003,0.366,"1 ½ cups gingersnap cookie crumbs #¾ cup ground hazelnuts #3 tablespoons brown sugar #6 tablespoons unsalted butter, melted #3 (8 ounce) packages cream cheese, softened #1 cup brown sugar #1 ½ cups canned solid pack pumpkin #½ cup heavy cream #⅓ cup maple syrup #1 tablespoon vanilla extract #¾ teaspoon ground cinnamon #½ teaspoon ground allspice #4 eggs "
8,Cornbread II,23409,"This cornbread is so delicious and moist, you'll find yourself making more! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F320811.jpg,6,262.3,36,3.9,35.0,1.3,6.5,11.1,2.3,0.0343,0.1896,0.0019,0.0173,0.1564,0.4673,1 egg #1 cup milk #¼ cup vegetable oil #1 cup all-purpose flour #2 tablespoons white sugar #4 teaspoons baking powder #½ teaspoon salt #½ cup cornmeal #½ cup instant mashed potato flakes 
9,Italian Roast Beef II,23411,This is an absolutely simple but delicious dish. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5043070.jpg,8,562.3,7,2.9,6.1,0.0,4.6,46.2,14.8,0.12079999999999999,0.0229,0.0039,0.030899999999999997,0.49539999999999995,1.0304,"3 pounds beef chuck roast #1 (16 ounce) bottle Italian-style salad dressing #3 cloves garlic, minced # ground black pepper to taste "
