,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Gyroll,18771,"Well-seasoned lamb meat, along with feta cheese, zucchini and black olives, gets sealed into pizza dough and baked until golden. This mess-less version of a gyro sandwich substitutes pizza dough for the much harder-to-make pita bread. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F32812.jpg,4,693.9,113,4.3,66.6,5.1,10.7,32.9,12.5,0.09540000000000001,0.3344,0.0081,0.0429,0.3937,2.952,"1 tablespoon olive oil #1 pound ground lamb #6 cloves garlic, crushed #1 large onion, sliced #1 tablespoon dried oregano #⅔ teaspoon ground cumin #2 teaspoons salt #2 teaspoons freshly ground black pepper #1 dash hot pepper sauce #⅔ cup chopped fresh parsley #1 pound pizza crust dough #6 ounces feta cheese #½ zucchini, diced #8 ounces chopped black olives #½ teaspoon garlic powder "
1,Slow Cooked Squirrel,18773,"This stew recipe is for those of us who are hunters and are more of the country ilk. It is easy that you can go to work while it simmers in your pot and when you return home, dinner is ready. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F142133.jpg,6,313.9,16,4.2,59.1,8.9,8.5,2.2,0.4,0.0423,0.0719,0.0039,0.0733,1.2081,0.5003,"2 squirrels - skinned, gutted, and cut into pieces #4 large potatoes, quartered #1 pound carrots, chopped #1 green bell pepper, chopped #4 onions, sliced #2 cups water #¼ medium head cabbage #1 teaspoon salt #1 teaspoon ground black pepper "
2,Cracked Black Venison,18774,"Tasty and spicy, this is a simple venison steak dish that is easy to make. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6032578.jpg,4,150.8,10,4.3,0.7,0.3,0.0,5.6,2.9,0.09340000000000001,0.0103,0.014199999999999999,0.0355,0.2774,0.9245,2 (1/2 pound) venison steaks #2 teaspoons cracked black pepper #2 teaspoons coarse salt #1 tablespoon unsalted butter 
3,Aussie Chicken,18775,"This recipe is very similar to a chicken dish served at a local well-known restaurant. A friend of mine was kind enough to share it. It includes chicken breasts topped with mushrooms, bacon and cheese cooked in a honey-mustard sauce. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F89bf9cec0bfc3b628271e88d7073de8f%2F164384324263351B7E-2434-4ECD-AB6D-73D2F17BCCC7.jpeg,4,812.8,2161,4.5,57.1,1.5,41.3,46.1,20.1,0.15280000000000002,0.0525,0.002,0.0482,0.43739999999999996,1.8068,"4 skinless, boneless chicken breast halves - pounded to 1/2 inch thickness #2 teaspoons seasoning salt #6 slices bacon, cut in half #½ cup prepared yellow mustard #½ cup honey #¼ cup light corn syrup #¼ cup mayonnaise #1 tablespoon dried onion flakes #1 tablespoon vegetable oil #1 cup sliced fresh mushrooms #2 cups shredded Colby-Monterey Jack cheese #2 tablespoons chopped fresh parsley "
4,Slow Cooker Carne Adovada,18776,"I learned to make this spicy red chile dish by experimenting in my kitchen after enjoying it at a friend's place. It takes a while to make, but it is well worth it. Serve hot with tortillas, cheese, lettuce, tomatoes, salsa and sour cream. This also works well with a pork roast. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1020738.jpg,8,495.2,19,3.8,7.1,4.1,0.9,36.8,14.8,0.1075,0.0482,0.0046,0.0523,0.6852999999999999,0.2064,"¾ cup New Mexico red chile powder #1 teaspoon cornstarch #2 tablespoons fresh lemon juice #3 cups water #4 pounds beef roast, cut into cubes "
5,Roast Duck with Apple Dressing,18777,"When you're in the mood for something rich and flavorful, try this wild duck rubbed with light seasoning and stuffed with apples, celery and onion. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2655594.jpg,4,477.3,34,4.4,38.6,5.1,14.3,22.3,7.6,0.1231,0.1167,0.0040999999999999995,0.0469,0.6249,1.0689000000000002,"1 (4 pound) whole duck # salt and pepper to taste #1 teaspoon poultry seasoning #½ tablespoon butter #3 tablespoons chopped onion #5 stalks celery, chopped #3 cups peeled, cored and chopped apple #3 cups cornbread crumbs #1 tablespoon olive oil "
6,Chicken and Asparagus Fettuccine,18778,This is so rich and filling that one serving goes a long way. Crusty bread and a salad is all this creamy dish needs to make a complete and hearty meal. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9083559.jpg,6,567.1,86,4.4,46.6,2.9,3.0,30.9,18.3,0.11370000000000001,0.25639999999999996,0.0032,0.057,0.4199,0.365,12 ounces dry fettuccini pasta #2 cups 1 inch pieces fresh asparagus #½ cup butter #2 cups half-and-half cream #¼ teaspoon garlic powder #¼ teaspoon ground black pepper #1 pinch cayenne pepper #¾ cup grated Parmesan cheese #½ pound cooked chicken breasts - cut into bite size pieces 
7,Chili Dog Casserole I,18779,"My cousin Donna made up this recipe several years ago and it's one my children love. It's like eating a chili dog, but with a fork. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3478557.jpg,7,607.9,351,4.3,33.7,3.8,5.4,41.4,18.6,0.09440000000000001,0.3485,0.0057,0.0637,0.43160000000000004,1.5709000000000002,8 hot dog buns #8 hot dogs #1 (15 ounce) can chili #¼ cup chopped onion #1 tablespoon prepared mustard #2 cups shredded Cheddar cheese 
8,Easy Pheasant Casserole,18780,"Fairly simple to make and incredibly delicious, this pheasant casserole is a sure pleaser. Cubes of cooked pheasant meat are combined with mixed vegetables, smothered in gravy, and then topped with stuffing. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F285058.jpg,6,403.6,21,4.2,35.1,4.0,2.3,18.5,7.6,0.07840000000000001,0.0589,0.0027,0.044899999999999995,0.4167,0.7914,"1 (6 ounce) package dry bread stuffing mix #4 tablespoons butter, melted #1 ½ cups hot water #1 (10.5 ounce) can chicken gravy #1 pound cooked pheasant, cubed #1 (16 ounce) package frozen mixed vegetables #¼ teaspoon dried thyme "
9,Pizza Casserole,18781,"This recipe takes all the good things we love on pizza and combines them with egg noodles to form a great, one-dish casserole to feed your family. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9414806.jpg,7,386.5,1532,4.4,17.7,2.9,5.1,25.3,9.4,0.0785,0.15669999999999998,0.0021000000000000003,0.027100000000000003,0.2828,0.9027000000000001,"2 cups uncooked egg noodles #½ pound lean ground beef #1 onion, chopped #2 cloves garlic, minced #1 green bell pepper, chopped #1 cup sliced pepperoni sausage #16 ounces pizza sauce #4 tablespoons milk #1 cup shredded mozzarella cheese "
