,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Zucchini Soup II,13400,"A creamy vegetable soup with a wonderful flavor. For variety you may add shrimp or chopped imitation crab. As an added note, this recipe is how I met my husband online a year ago. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1278099.jpg,6,305.7,134,4.7,15.7,1.8,7.5,23.7,6.8,0.0143,0.1472,0.0011,0.033100000000000004,0.49910000000000004,0.958,3 ½ cups diced zucchini #½ cup chopped celery #1 cup diced carrots #½ cup diced onion #½ cup margarine #1 tablespoon all-purpose flour #1 ¾ cups milk #1 (10.75 ounce) can condensed cream of mushroom soup #1 ¼ cups water #2 cubes chicken bouillon #½ cup dry white wine (Optional)#½ cup sour cream 
1,Shrimp Chowder,13401,"Creamy and yummy, and very easy to make. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F565367.jpg,4,399.6,147,4.5,16.4,1.7,4.4,27.1,14.0,0.18130000000000002,0.1756,0.0024,0.027399999999999997,0.6177999999999999,0.7221000000000001,"½ cup sliced celery #⅓ cup finely diced onion #2 tablespoons margarine #1 (8 ounce) package cream cheese, diced #1 cup milk #1 ½ cups cubed potatoes #½ pound frozen cooked shrimp, thawed and drained #2 tablespoons dry white wine #½ teaspoon salt "
2,Zucchini Tomato Soup I,13402,I got this recipe from a neighbor and my family really liked it. I have shared the recipe with many! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3107456.jpg,9,482.8,21,4.4,34.8,5.0,8.5,28.4,11.2,0.0858,0.069,0.0037,0.0719,1.0527,0.6818,"8 cups chopped tomatoes #4 cups water #2 (1.25 ounce) packages beef with onion soup mix #1 onion, chopped #1 green bell pepper, chopped #6 zucchinis, cubed #2 teaspoons dried oregano #¼ tablespoon garlic powder # salt to taste #2 pounds ground beef #2 cups macaroni "
3,Condensed Soup Mix,13403,It is great to make your own condensed soup mix since it makes your soups taste better. It also contains 1/3 less calories and sodium than store bought condensed soup. You can make this any flavor you desire. Just add a different flavor of bouillon granules. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F83093.jpg,9,154.3,22,4.5,25.6,0.3,14.9,0.7,0.3,0.007,0.3444,0.0004,0.0313,0.4985,1.1012,2 cups nonfat dry milk powder #¾ cup cornstarch #2 tablespoons dried minced onion #½ teaspoon ground black pepper #¼ cup chicken bouillon powder #1 teaspoon dried basil (Optional)#¼ teaspoon dried thyme 
4,World's Best Potato Soup,13404,"Cheesy, hearty potato soup that's better than the restaurants. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8452986.jpg,9,642.1,321,4.6,41.2,4.5,2.9,38.9,17.2,0.10529999999999999,0.2911,0.0029,0.0788,1.2614,2.3522,"8 unpeeled potatoes, cubed #1 onion, chopped #2 stalks celery, diced #6 cubes chicken bouillon #1 pint half-and-half cream #1 pound bacon - cooked and crumbled #1 (10.75 ounce) can condensed cream of mushroom soup #2 cups shredded Cheddar cheese "
5,She Crab Soup I,13405,"Try this fabulous crab soup. I am sure you will love it. Serve in soup bowls which have been heated and garnish with sour cream, parsley sprigs or a sprinkle of paprika. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5449176.jpg,6,292.2,3,4.6,17.6,0.4,12.1,12.5,5.1,0.1381,0.325,0.0007,0.0653,0.706,0.5013,"1 onion, chopped #1 ½ tablespoons margarine #2 teaspoons all-purpose flour #1 ½ teaspoons margarine #1 quart whole milk #1 pound crabmeat, flaked #4 ounces crab roe #⅛ teaspoon ground white pepper #⅛ teaspoon ground mace #2 cups milk #½ cup dry sherry "
6,Cold Cherry Soup,13406,"Try this one in the summer. If you like cherries, you will like this. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4537204.jpg,3,241.5,14,4.0,22.9,1.7,15.9,16.2,10.0,0.0337,0.10729999999999999,0.0021000000000000003,0.0184,0.2697,0.0525,1 (16 ounce) can pitted sour red pie cherries #1 ½ teaspoons cornstarch #½ cup cold water #1 tablespoon white sugar #2 tablespoons lemon juice #1 cup sour cream 
7,Slimmers Pumpkin Soup,13407,This soup is great for healthful eating. Be sure to use sugar pumpkins or other squash like acorn or butternut. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7241811.jpg,4,157.2,17,3.5,22.7,1.8,8.9,5.4,2.2,0.0099,0.18530000000000002,0.0015,0.0412,0.8373999999999999,0.3732,½ cup diced sweet onion #1 tablespoon margarine #5 cups peeled and diced pumpkin #¾ cup diced potatoes #2 cups water #1 cube chicken bouillon #1 pinch ground ginger #1 pinch ground nutmeg # salt and pepper to taste #2 cups milk 
8,Oven Stew I,13408,This is a great recipe on a cool day. I often serve it by itself or over rice or egg noodles. Hope you enjoy it. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F970855.jpg,6,586.6,8,4.0,47.7,7.3,8.6,29.6,11.9,0.1013,0.0722,0.004900000000000001,0.0879,1.6325,0.32289999999999996,"2 pounds cubed beef stew meat #1 onion, chopped #8 carrots, chopped #5 potatoes, chopped #¾ cup tomato sauce #⅓ cup water #3 tablespoons tapioca #1 teaspoon white sugar # salt and pepper to taste "
9,Strawberry Soup IV,13409,"This is a very nice soup to eat during hot summer days. The flavor of the wine in this soup is important, so be sure to use a good one. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F420026.jpg,4,168.4,8,4.8,30.7,1.7,26.2,0.4,0.0,0.0,0.025,0.0006,0.023100000000000002,0.2869,0.0045,1 cup dry white wine #⅓ cup white sugar #2 cups chopped strawberries #1 cup orange juice 
10,Green and Red Tomato and Corn Soup,13410,This unique light soup utilizes end of summer veggies. I love it with a few slices of a hearty whole-wheat sourdough bread spread with fresh goat cheese. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5051954.jpg,5,181.9,42,4.4,27.2,5.4,13.2,7.2,0.9,0.0,0.0636,0.002,0.0424,0.6045,0.6708,"2 tablespoons olive oil #1 onion, chopped #1 clove garlic, minced #1 ½ teaspoons ground cumin #4 green tomatoes, chopped #4 tomatoes, chopped #1 ½ cups fresh corn kernels #7 cups vegetable broth # salt and pepper to taste "
11,Creamy Tomato And Cream Cheese Soup,13411,Baking the tomatoes adds depth to the flavor of this soup. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F161328.jpg,11,126.7,36,4.5,11.8,2.3,7.5,5.6,2.3,0.0085,0.0316,0.0019,0.0083,0.2556,0.4629,"2 (29 ounce) cans diced tomatoes #2 stalks celery, chopped #2 cloves garlic, minced #1 red bell pepper, chopped #2 tablespoons margarine #½ pound mushrooms, chopped #1 onion, finely diced #2 tablespoons all-purpose flour #1 teaspoon white sugar #8 cups beef stock #½ teaspoon dried basil #½ teaspoon dried rosemary #½ teaspoon dried thyme #1 (3 ounce) package cream cheese # salt and pepper to taste #3 tablespoons chopped fresh parsley "
12,Creamy Vidalia Onion Soup,13412,This is a robust and creamy onion soup. The addition of egg yolks adds a lovely creamy texture. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1347.jpg,4,363.9,50,4.6,28.0,4.3,13.1,24.5,10.5,0.1993,0.1714,0.0015,0.0366,0.5992999999999999,0.8209,"4 Vidalia onions, thinly sliced #3 tablespoons margarine #1 tablespoon all-purpose flour #½ teaspoon salt #2 cups chicken broth #1 cup milk #½ cup heavy whipping cream #3 egg yolks, beaten #1 ½ teaspoons paprika # ground black pepper to taste #⅛ tablespoon hot pepper sauce #2 tablespoons chopped fresh parsley "
13,Sherry and Brie Soup,13413,"Creamy and delicious, this vegetable soup will quickly become a favorite! ",0,7,264.1,11,4.2,9.2,0.4,0.6,20.0,12.5,0.069,0.101,0.0007,0.0135,0.1253,0.39030000000000004,"6 cups chicken stock #⅛ cup butter #½ cup all-purpose flour #12 ounces Brie cheese - rind removed, room temperature #¼ cup dry sherry #¼ cup julienned carrots #¼ cup julienned celery #⅛ cup fresh sliced mushrooms #¼ cup heavy cream # salt and pepper to taste "
14,Lithuanian Pork Spareribs and Sauerkraut Soup,13414,"This soup has a rich, smoky flavor. The recipe makes a gracious plenty, and the fall season is just cool enough to where you can really sit down and enjoy this soup! ",0,10,761.9,4,3.6,24.3,10.2,11.9,56.2,19.6,0.163,0.1672,0.0068,0.0858,1.2609000000000001,2.5413,"1 pound cubed beef stew meat #1 pound pork spareribs #1 pound pork chops #1 pound smoked pork butt #1 cup water #4 pounds sauerkraut #1 cup water #4 pounds finely chopped cabbage #¼ pound bacon #½ cup chopped onion #2 tablespoons all-purpose flour #1 pound kielbasa sausage, sliced thin #1 (29 ounce) can diced tomatoes # salt and pepper to taste "
15,Potato Soup VI,13415,"This is a base soup. You can eat it as is, or customize it by adding bacon, celery, onions, carrots, or whatever you like. Nondairy creamer is my choice, but you can use light cream or canned milk. Do not use red potatoes to make this soup. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1947193.jpg,20,240.1,4,4.6,45.1,5.0,7.2,5.0,1.0,0.0,0.0316,0.0018,0.0522,1.0473,0.0515,10 pounds peeled and cubed potatoes #4 cups non-dairy creamer # salt and pepper to taste 
16,Cheeseburger Soup II,13416,This is a creamy and soothing soup. Potatoes and cheese make it smooth and substantial. This soup and a salad makes a delicious easy meal. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F11103.jpg,5,712.1,77,4.3,34.7,3.1,9.7,54.4,23.2,0.1171,0.4148,0.0040999999999999995,0.0501,1.196,1.4385999999999999,"1 pound ground beef #1 onion, chopped #2 carrots, shredded #1 stalk celery, diced #1 teaspoon dried basil #2 tablespoons dried parsley #4 tablespoons margarine #3 cups chicken broth #3 cups hash brown potatoes #¼ cup all-purpose flour #8 ounces processed cheese food #1 ½ cups milk # salt and pepper to taste #¼ cup sour cream "
17,Classic She Crab Soup,13418,A full-bodied creamy crab soup that can be served with lemon for added tartness. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F24148.jpg,6,566.5,46,4.3,13.3,1.0,4.8,42.7,22.0,0.37439999999999996,0.262,0.0016,0.0751,0.7694,1.4153,"3 tablespoons margarine #1 green onion, minced #1 stalk celery, chopped #2 tablespoons all-purpose flour #2 cups fish stock #2 cups milk #2 cups heavy whipping cream #1 ½ pounds crabmeat, flaked #¼ cup sherry #1 ½ teaspoons salt #¼ teaspoon ground black pepper #2 cups hard-cooked eggs (Optional)#½ teaspoon paprika #6 slices lemon (Optional)"
