,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Seven Layer Magic Bars,11100,Easy and delicious bar cookie recipe--my husband's favorite! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7167619.jpg,12,597.4,34,4.1,64.8,3.4,56.2,35.5,21.3,0.0314,0.1129,0.0016,0.0675,0.3905,0.2882,½ cup butter #1 cup graham cracker crumbs #2 cups semisweet chocolate chips #2 cups butterscotch chips #1 cup flaked coconut #1 cup salted peanuts #1 (14 ounce) can sweetened condensed milk 
1,Marshmallow Crispie Bars,11101,"Easy, easy, easy. As a variation, you can add candy coated chocolates, chocolate chips, or nuts. ",,12,113.5,165,4.7,21.6,0.1,10.4,3.0,1.9,0.0076,0.0019,0.0031,0.0026,0.0125,0.105,3 tablespoons butter #1 teaspoon vanilla extract #4 cups miniature marshmallows #4 cups crisp rice cereal 
2,Gingerbread Cookie Frosting,11102,This is the recipe my mother uses to frost gingerbread cookies at Christmas. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5975896.jpg,4,125.9,44,3.3,30.6,0.0,30.1,0.5,0.3,0.0015,0.0176,0.0,0.0016,0.0224,0.0065,1 cup confectioners' sugar #¼ cup milk #10 drops food coloring 
3,Buckeyes II,11103,Creamy peanut butter with a semisweet chocolate shell. ENJOY! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4304643.jpg,18,222.1,38,4.5,23.0,2.0,18.7,14.5,5.2,0.0,0.0128,0.0009,0.0442,0.16440000000000002,0.082,1 cup creamy peanut butter #½ cup finely ground graham cracker crumbs #1 cup confectioners' sugar #2 cups semisweet chocolate chips #2 tablespoons shortening 
4,Fudge Quickies,11104,This is a choc-nutty no-bake cookie. They are also good with raisins. Good luck! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F655368.jpg,48,185.6,14,4.5,27.7,1.4,22.0,8.5,4.4,0.0106,0.023100000000000002,0.0007,0.0235,0.0874,0.0375,2 cups white sugar #2 cups packed brown sugar #1 cup butter #1 cup milk #2 cups semisweet chocolate chips #4 cups quick cooking oats #1 cup chopped walnuts #1 cup flaked coconut 
5,Icebox Cookies II,11105,"An easy icebox cookie recipe of my mothers. This recipe is credited to a Mrs. E.S. Cryan of Oakland, CA. ",0,30,292.6,1,1.0,30.8,1.1,14.1,17.9,4.0,0.0124,0.0162,0.0012,0.0106,0.1041,0.2023,2 ⅛ cups shortening #1 cup white sugar #5 cups all-purpose flour #1 tablespoon cream of tartar #1 tablespoon ground cinnamon #1 tablespoon vanilla extract #1 cup packed brown sugar #2 eggs #1 teaspoon salt #1 tablespoon baking soda #1 cup chopped pecans 
6,Refrigerator Cookies IV,11106,Rolled refrigerator cookies. ,0,36,122.6,3,2.8,13.3,0.4,5.9,7.1,1.6,0.0103,0.0070999999999999995,0.0006,0.0053,0.0255,0.0871,1 cup shortening #½ cup white sugar #½ cup packed brown sugar #2 eggs #1 ½ teaspoons vanilla extract #2 ¾ cups all-purpose flour #½ teaspoon baking soda #1 teaspoon salt #½ cup chopped walnuts (Optional)
7,Easy Cookies,11107,"Sooo easy! This cookie is very malleable, and can be tailored to your families tastes. Try peanut butter, oatmeal, raisins, or chocolate chips as additions. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3458430.jpg,48,83.8,39,4.3,10.1,0.0,6.4,4.8,2.9,0.018699999999999998,0.0169,0.0002,0.0001,0.007,0.0969,1 (18.25 ounce) package vanilla flavored cake mix #2 egg yolks #1 cup butter #1 teaspoon vanilla extract #⅓ cup granulated sugar for decoration 
8,Christmas Cookies I,11108,"My husband grew up with this Christmas cookie. These cookies freeze well, and will keep a long time. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F422.jpg,144,176.7,3,2.8,32.2,1.0,17.5,4.8,1.9,0.0121,0.0352,0.0014,0.032600000000000004,0.2206,0.0732,4 cups molasses #2 cups butter #1 teaspoon salt #2 teaspoons ground cloves #2 teaspoons ground allspice #2 teaspoons anise oil #3 cups dried currants #2 cups sour milk #6 cups white sugar #4 eggs #2 teaspoons ground cinnamon #4 cups walnut halves #2 teaspoons ground nutmeg #3 cups raisins #1 (8 ounce) package candied citron peel #1 tablespoon baking soda #16 cups all-purpose flour 
9,Empire Cookies,11109,Jam filled shortbread cookies have been a longtime favorite on Scottish and English tea tables. Now popular in Canada! Store in a covered tin. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1040090.jpg,12,266.3,76,4.6,45.7,0.6,28.5,8.3,5.0,0.0358,0.0304,0.0012,0.0054,0.032799999999999996,0.1037,"½ cup butter #½ cup white sugar #1 egg #1 teaspoon vanilla extract #2 cups all-purpose flour #1 teaspoon baking powder #½ cup raspberry jam #1 cup confectioners' sugar #¼ teaspoon almond extract #1 tablespoon hot water #¼ cup candied cherries, chopped "
10,Gallets,11110,This recipe was given to me last Christmas by a neighbor. It comes highly recommend. ,0,84,50.6,1,2.8,6.4,0.1,3.6,2.4,0.4,0.013300000000000001,0.0025,0.0002,0.0012,0.0088,0.0050999999999999995,6 eggs #¾ cup vegetable oil #1 ½ cups white sugar #2 ½ cups all-purpose flour #2 tablespoons orange extract 
11,Oatmeal Fruit Cookie Mix In A Jar,11111,Oatmeal Fruit Cookie Mix in a jar. The layers of different ingredients make a very attractive and once baked very tasty gift. If you can't locate dried cherries you can substitute dried cranberries or chopped dried apricots. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F319601.jpg,12,197.3,6,4.4,40.7,3.1,21.1,2.4,1.3,0.0,0.022600000000000002,0.0015,0.0338,0.1719,0.1667,½ cup packed brown sugar #¼ cup white sugar #¾ cup wheat germ #1 cup quick cooking oats #½ cup dried cherries #½ cup golden raisins #⅔ cup flaked coconut #1 cup all-purpose flour #½ teaspoon baking soda #½ teaspoon salt 
