,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Turkey Wild Rice Soup,24400,"You can use long grain white rice for all or part of the wild rice, but reduce simmering time to 20 to 30 minutes. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F550306.jpg,9,409,183,4.6,17.0,0.8,0.8,29.8,10.0,0.055600000000000004,0.0805,0.0017,0.027399999999999997,0.4174,1.1374000000000002,"3 (10.5 ounce) cans condensed chicken broth #2 cups water #½ cup finely chopped green onions #½ cup uncooked wild rice #8 slices bacon #½ cup margarine #¾ cup all-purpose flour #½ teaspoon salt #¼ teaspoon poultry seasoning #⅛ teaspoon ground black pepper #2 cups half-and-half cream #1 ½ cups cooked, diced turkey meat #2 tablespoons dry sherry "
1,Hungarian Lecso,24401,"This is a traditional Hungarian vegetable and meat dish that has been 'Americanized' into a thick stew. My grandmother used to make this for me. This is the easiest recipe to make, even if you're not a good cook! It has quick preparation time and it is liked by everyone who tries it! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7885916.jpg,8,401.8,27,4.0,36.5,5.1,8.6,21.2,7.9,0.0424,0.065,0.0027,0.0513,1.0517,1.0888,"6 large unpeeled new potatoes, cubed #1 tablespoon butter #2 cloves garlic, minced #1 large onion, chopped #1 green bell pepper, chopped #1 pound smoked sausage, sliced #1 (8 ounce) can stewed tomatoes #1 (12 ounce) jar tomato, onion and garlic spaghetti sauce #1 tablespoon paprika #1 cup water "
2,Knefla Soup II,24402,This is a German recipe from my grandmother. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F431924.jpg,8,385.9,9,4.5,27.0,1.4,5.4,26.4,12.5,0.0906,0.1401,0.0012,0.0296,0.4027,0.29669999999999996,"1 cup all-purpose flour #1 egg #½ cup water #1 pinch salt #1 large potato, diced #1 onion, diced #½ pound bacon, chopped #3 cups milk #1 cup heavy cream # salt and pepper to taste "
3,Sicilian Sausage Soup,24403,A hearty minestrone type of soup. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5025099.jpg,6,226.8,83,4.7,23.6,4.4,3.0,10.5,3.9,0.0207,0.1505,0.0028,0.0474,0.652,0.6197,"1 teaspoon olive oil #½ pound Italian sausage #1 large onion, diced #⅛ teaspoon fennel seeds #3 carrots, peeled and sliced #2 stalks celery, sliced #1 (28 ounce) can crushed tomatoes #¼ cup chopped fresh parsley #2 tablespoons chopped fresh basil #4 cups chicken broth #½ cup ditalini pasta # salt and pepper to taste #½ cup freshly grated Parmesan cheese "
4,Stracciatella I,24404,This is a quick and easy recipe! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4979394.jpg,4,59.9,13,4.3,5.6,0.3,0.4,2.4,1.1,0.0504,0.0494,0.0006,0.0077,0.0416,0.0631,"2 (14.5 ounce) cans chicken broth #½ cup water #¼ cup ditalini pasta #2 tablespoons grated Romano cheese #1 tablespoon snipped fresh parsley #1 pinch ground nutmeg #1 egg, beaten "
5,Sorrel Soup,24405,"Rich, strong-flavored soup. We call this weed soup as sorrel grew like weeds. Adjust quantities of sorrel, stock, cream (or evaporated milk) to taste. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3423440.jpg,6,112.1,25,4.3,9.5,0.5,1.5,7.8,4.6,0.0272,0.0842,0.0007,0.017,0.07709999999999999,0.2393,"3 cups vegetable broth #2 tablespoons uncooked white rice #1 bunch sorrel, stemmed and rinsed #½ cup heavy cream # salt and pepper to taste "
6,Swink's Chili,24406,"I always get rave reviews about this recipe when I serve it to friends and family. I know everyone always says their chili is ""the best"", but this one truly is. Don't just take my word for it -- try it! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F112664.jpg,6,521.9,34,4.2,47.9,9.4,17.2,23.1,8.4,0.09179999999999999,0.0889,0.0062,0.0643,1.2417,1.9264000000000001,"2 pounds ground beef #1 onion, chopped #1 (1.25 ounce) package chili seasoning mix #2 cups water #1 (6 ounce) can tomato paste #1 (16 ounce) can chili beans, undrained #1 (16 ounce) can baked beans #1 (10.75 ounce) can condensed tomato soup #1 (10 ounce) can diced tomatoes with green chile peppers "
7,Pho,24407,"This is a shortened and easier version of the delicious Vietnamese soup called Pho Bac. Garnish with pepper, green chiles, hoisin sauce, chili sauce and lime wedges. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4717438.jpg,3,1100.1,10,3.7,54.7,3.6,4.0,46.8,18.0,0.267,0.1384,0.0119,0.1341,1.5866,1.9385,"4 pounds bone-in beef shank #1 onion #5 slices fresh ginger root #1 pod star anise, whole #1 teaspoon salt #2 ½ tablespoons fish sauce #1 (8 ounce) package dried rice noodles #½ pound cooked beef sirloin, thinly sliced #3 green onions, chopped #1 ½ cups fresh bean sprouts #6 sprigs cilantro "
8,Cheesiest Tomato Soup,24408,"Excellent tomato soup served with warm rolls, biscuits, and fresh salads. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1052345.jpg,8,222.7,44,4.2,12.6,2.9,7.5,14.4,9.0,0.0445,0.3812,0.0031,0.0428,0.636,0.7118,2 (28 ounce) cans whole peeled tomatoes #5 cups chicken broth #3 cups shredded sharp Cheddar cheese #1 (6 ounce) can tomato paste #1 teaspoon dried parsley #1 teaspoon dried basil leaves #½ teaspoon dried tarragon #1 pinch dried thyme # salt and pepper to taste 
9,Jambalaya II,24409,"Given to me by my Cajun aunt. The absolute best I have ever tasted. Like true Cajun recipes, the spices do not have measurements, add to taste. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4291859.jpg,8,555.9,190,4.6,35.3,3.3,9.2,28.7,9.4,0.1008,0.0935,0.0058,0.0533,0.8438,1.2535999999999998,"1 (2 to 3 pound) whole chicken, cut into pieces #1 pound smoked sausage, sliced #3 green bell peppers, diced #2 onions, diced #5 cloves garlic, minced #2 (14.5 ounce) cans peeled and diced tomatoes #1 tablespoon chili powder #½ teaspoon hot pepper sauce #½ teaspoon ground cayenne pepper #1 teaspoon Worcestershire sauce #5 bay leaves #1 (6 ounce) can tomato paste #1 cup uncooked white rice "
