,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Grandma's Heavenly Onions,21300,Delicious and unusual. Grandma really knows how to cook! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1290268.jpg,10,247.1,20,4.6,19.6,1.6,4.1,14.8,8.4,0.0368,0.2265,0.0011,0.0233,0.1692,0.49439999999999995,"1 tablespoon butter #4 large sweet onions, sliced #½ pound Swiss cheese, shredded #10 slices Italian bread #¼ cup butter, softened #½ cup milk #1 (10.75 ounce) can condensed cream of mushroom soup #3 teaspoons soy sauce # salt and pepper to taste "
1,Elegant Oyster Soup,21301,"Delicious. Takes a little extra time, but it's worth the effort. Serve hot with green salad and crusty French bread ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9201.jpg,6,401.5,79,4.7,15.9,3.4,1.8,35.3,22.0,0.1167,0.0592,0.0038,0.012,0.2299,0.8699,"2 tablespoons butter #½ cup carrot, finely chopped #½ cup onion, finely chopped #½ cup celery, finely chopped #½ cup button mushrooms, chopped #½ cup butter #¼ cup all-purpose flour #1 quart chicken broth #1 (14 ounce) can artichoke hearts, drained #1 bay leaf #¾ teaspoon salt #½ teaspoon cayenne pepper #¼ teaspoon dried thyme #¼ teaspoon dried oregano #¼ teaspoon dried sage #1 cup heavy cream #12 shucked oysters and juice "
2,Slow Cooker Mediterranean Stew,21302,A nice hearty stew that is wicked easy. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4540144.jpg,10,121.9,110,3.7,30.5,7.8,7.7,0.5,0.1,0.0,0.1196,0.0019,0.08159999999999999,0.8197000000000001,0.15680000000000002,"1 butternut squash - peeled, seeded, and cubed #2 cups cubed eggplant, with peel #2 cups cubed zucchini #1 (10 ounce) package frozen okra, thawed #1 (8 ounce) can tomato sauce #1 cup chopped onion #1 ripe tomato, chopped #1 carrot, sliced thin #½ cup vegetable broth #⅓ cup raisins #1 clove garlic, chopped #½ teaspoon ground cumin #½ teaspoon ground turmeric #¼ teaspoon crushed red pepper #¼ teaspoon ground cinnamon #¼ teaspoon paprika "
3,Halushki,21303,"This is a traditional Polish recipe handed down from my grandma. Its quick, simple, inexpensive, tasty and makes enough to feed an army. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1096910.jpg,8,333.5,56,4.0,44.8,4.6,5.1,9.2,3.3,0.0729,0.09570000000000001,0.0027,0.0595,0.5037,0.0446,"1 ½ pounds pork chops # garlic powder to taste # salt and pepper to taste #1 onion, chopped #1 large head cabbage, cut into squares #1 pound large egg noodles #1 tablespoon butter "
4,Dad's Potato Pancakes,21304,"This is a delicious recipe which my late father left to me. Everyone raves about this recipe, and it is sooooo...easy. Wonderful side dish with pork chops. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8570758.jpg,15,197.1,72,4.5,39.0,1.6,2.2,2.4,0.5,0.037200000000000004,0.11370000000000001,0.0013,0.0268,0.44780000000000003,0.6517000000000001,"5 pounds potatoes, peeled #1 onion #3 eggs, beaten #2 ½ cups dry pancake mix #2 teaspoons salt #1 teaspoon ground black pepper #1 tablespoon vegetable oil "
5,Macaroni Au Gratin,21305,Yummy homemade mac and cheese!! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6765506.jpg,4,576.2,43,4.3,52.7,2.6,6.8,28.3,17.4,0.0846,0.5646,0.0024,0.0557,0.307,1.0262,"1 (8 ounce) package elbow macaroni #2 tablespoons butter #½ pound Cheddar cheese, sliced # paprika to taste #2 cups milk #2 tablespoons all-purpose flour #1 teaspoon salt #⅛ teaspoon ground black pepper "
6,Fish in Foil,21306,"Baked fish in foil is a ""no-smell"" fish recipe, and the only one I make for my family (I hate fish, they love it!). Take foil packets to the table for service, and keep the packets around for wrapping and discarding bones and skin. Then when dinner's done, haul those babies to the outside trash. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3569458.jpg,2,213.2,305,4.2,7.5,3.0,0.2,10.9,1.8,0.067,0.1172,0.0016,0.0471,0.6625,1.8496,"2 rainbow trout fillets #1 tablespoon olive oil #2 teaspoons garlic salt #1 teaspoon ground black pepper #2 sheets heavy-duty aluminum foil #1 fresh jalapeno pepper, sliced #1 lemon, sliced "
7,Chocolate Bar Fondue,21307,"A rich chocolate fondue with a little coffee kick. Serve with fruit, or pieces of leftover cake on skewers. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3429605.jpg,48,122,346,4.9,11.4,0.6,9.7,7.8,4.5,0.0128,0.0394,0.0004,0.0124,0.0761,0.0171,"32 ounces milk chocolate, grated #1 ¼ cups heavy cream #1 tablespoon instant coffee powder #1 teaspoon vanilla extract #1 teaspoon white sugar #⅓ cup hot water "
8,Butternut Soup,21309,"A creamy butternut squash soup to make in the microwave. Adapt the recipe to suit your taste, with nutmeg, cloves and a hint of cinnamon. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F576282.jpg,6,212,52,4.4,31.2,7.9,8.8,10.0,5.9,0.032299999999999995,0.13019999999999998,0.0017,0.0718,0.7208,0.3385,"2 pounds butternut squash, cubed #2 onions, chopped #1 tablespoon butter #4 cups vegetable broth #½ cup heavy cream # salt and pepper to taste #1 dash ground nutmeg #1 dash ground cloves #1 dash ground cinnamon "
9,Aunt Betty's Banana Pudding,21310,This is a rich banana pudding recipe that my great aunt Betty created. It is very delicious. Great for cookouts or when company comes over. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4503561.jpg,10,461.4,163,4.6,74.2,2.2,47.9,16.0,10.1,0.0253,0.1763,0.0007,0.0367,0.4885,0.3983,"2 (3.4 ounce) packages instant vanilla pudding mix #1 cup milk #1 (14 ounce) can sweetened condensed milk #1 (8 ounce) container sour cream #1 (8 ounce) container frozen whipped topping, thawed #6 bananas, sliced #½ (12 ounce) package vanilla wafers "
