,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Basil Vinaigrette,19601,"This dressing is great with artichoke and asparagus salad, and it's one of the easiest recipes I have! Using a good quality olive oil makes a big difference in this dressing. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2387082.jpg,16,366.9,22,4.3,1.4,0.1,0.6,40.7,5.7,0.0006,0.017,0.0004,0.0025,0.0205,0.011800000000000001,1 cup fresh basil leaves #¼ cup roasted garlic #2 tablespoons grated Parmesan cheese #¼ cup balsamic vinegar #3 cups olive oil # salt and pepper to taste 
1,Awesome Ham Pasta Salad,19602,"I never seem to make enough of this salad. When people see the recipe, they look at me as if I am a little odd...but when they eat it they can't seem to stop! This recipe is great for kids and adults alike. The garlic is optional. Also, to lighten up the salad, substitute light mayonnaise, light sour cream, and turkey ham. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F892819.jpg,6,696.6,244,4.6,44.9,3.3,11.3,48.2,12.1,0.0648,0.07540000000000001,0.0024,0.0485,0.5943999999999999,1.7467000000000001,"8 ounces ziti pasta #1 pound cooked ham, cubed #1 large red bell pepper, cut into 1 inch pieces #1 large green bell pepper, cut into 1 inch pieces #1 large red onion, coarsely chopped #15 small sweet pickles, chopped, juice reserved #1 cup cherry tomatoes, halved #1 cup mayonnaise #½ cup sour cream #2 ½ teaspoons beef bouillon granules #1 tablespoon white vinegar #½ teaspoon salt #¼ teaspoon ground black pepper #2 cloves garlic, minced "
2,Fruit-Nut Gelatin Salad,19603,"I have made this many times. An old-fashioned molded gelatin salad with the unusual and tasty combination of orange gelatin, pineapple, cream cheese, pimento, celery, walnuts, etc. This particular recipe doesn't call for marshmallows, but you could always add some if you like. ",0,6,435.3,10,4.8,34.2,3.0,28.3,32.5,13.5,0.0699,0.08009999999999999,0.0016,0.0526,0.35719999999999996,0.1298,"2 ½ cups crushed pineapple, with juice #1 (3 ounce) package orange flavored Jell-O® #1 (3 ounce) package cream cheese, softened #1 cup chopped pimento #1 cup heavy cream, whipped #1 cup diced celery #1 cup chopped walnuts "
3,Black Beans con Jalapeno,19605,"This flavorful, Mexican-style dish can be used as a salsa or a salad. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F885941.jpg,12,173.9,21,4.7,33.7,10.2,6.7,1.1,0.2,0.0,0.047799999999999995,0.0029,0.0729,0.4148,1.2906,"1 (15 ounce) can white hominy, drained #1 (15 ounce) can black beans, rinsed and drained #1 cup diced white onion #1 cup diced green bell pepper #1 cup diced red bell pepper #1 cup diced green onions with tops #¼ cup seeded and chopped jalapeno pepper #1 (24 ounce) jar picante sauce #2 tablespoons ground cumin #1 tablespoon salt #2 tablespoons white sugar #½ cup finely chopped cilantro "
4,Deeeelicious Vidalia Dressing,19606,"Yummy dressing made with fresh Vidalia onions. If you can't find Vidalia onions, another sweet onion will do. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets-ucg.meredithcorp.io%2F704f1d511c70b6c53499cc11f7f98f9a%2F770278.jpg,24,138.1,29,4.1,3.4,0.1,3.0,14.1,1.0,0.0,0.0021000000000000003,0.0,0.0007,0.009699999999999999,0.291,"1 ½ cups canola oil #1 cup distilled white vinegar #1 large sweet onion, peeled and quartered #1 clove garlic #⅓ cup white sugar #1 teaspoon ground mustard #1 tablespoon salt "
5,Thai Beef Salad,19607,"A colorful, tangy salad that brings out the best in Thai cuisine and spices. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8606552.jpg,6,210.8,107,4.6,27.4,1.9,19.2,5.0,2.0,0.0252,0.061,0.0023,0.054700000000000006,0.5569,1.0506,"2 green onions, chopped #1 lemon grass, cut into 1 inch pieces #1 cup chopped fresh cilantro #1 cup chopped fresh mint leaves #1 cup lime juice #⅓ cup fish sauce #1 tablespoon sweet chili sauce #½ cup white sugar #1 ½ pounds (1 inch thick) steak fillet #1 head leaf lettuce - rinsed, dried and torn into bite-size pieces #½ English cucumber, diced #1 pint cherry tomatoes "
6,Venia's Tuna Salad,19608,"This is a great salad, especially for the summer. My boyfriend loves it! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F446354.jpg,4,474.4,22,4.1,11.1,3.0,6.1,44.3,6.7,0.0303,0.0509,0.0015,0.028399999999999998,0.4604,0.6403,"1 cup mayonnaise #½ teaspoon salt #1 large head iceberg lettuce - rinsed, dried, and chopped #1 onion, chopped #1 tomato, chopped #1 (5 ounce) can tuna, drained and flaked "
7,Waldorf Salad III,19609,"This creamy Waldorf Salad boasts the addition of golden raisins, fluffy whipped cream and tangy lemon and orange juices to the usual apples, celery and mayonnaise. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1061144.jpg,9,507.5,21,4.0,35.4,3.0,27.2,42.0,7.7,0.0287,0.0421,0.0006,0.0155,0.3315,0.31930000000000003,"3 Granny Smith apples, cored #3 Red Delicious apples, cored #2 cups mayonnaise #¼ cup white sugar #3 tablespoons lemon juice #3 tablespoons orange juice #2 cups whipped cream #6 stalks celery, finely diced #1 cup golden raisins "
8,Best Ever Saucy Beef Kabobs,19610,This is a five-star recipe that combines the great taste of grilled beef kabobs with a delicious tomato sauce baste. I always double the sauce to top the beef and veggies over rice. A mouth-watering meal. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F517906.jpg,8,330.2,67,4.3,12.3,1.7,6.9,22.4,11.5,0.09090000000000001,0.0332,0.0031,0.0405,0.6965,0.7197,"2 cups tomato juice #½ cup butter #¼ cup finely chopped onion #⅓ cup ketchup #1 teaspoon dry mustard #1 teaspoon salt #½ teaspoon paprika #½ teaspoon ground black pepper #1 clove garlic, minced #1 tablespoon Worcestershire sauce #1 dash hot sauce #2 pounds beef sirloin, cut into 1 inch cubes #½ pound fresh mushrooms, stems removed #1 pint cherry tomatoes #1 large onion, quartered #1 large green bell pepper, cut into 1 inch pieces # skewers "
9,Bar-B-Que Sauce,19611,This is an easy to make Bar-B-Que sauce using ingredients most people have at home. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8966276.jpg,8,32.9,435,4.7,8.2,0.1,7.2,0.1,0.0,0.0,0.0111,0.0004,0.0044,0.102,0.2834,½ cup ketchup #2 tablespoons brown sugar #2 tablespoons Worcestershire sauce #1 tablespoon cider vinegar #1 dash hot pepper sauce #1 teaspoon garlic powder #¼ teaspoon mustard powder #¼ teaspoon salt 
10,Beef Marinade I,19613,I use this delicious beef marinade with chuck roast and shish kabobs before grilling. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F38064.jpg,12,271,119,4.4,4.3,0.8,1.0,28.3,3.6,0.0,0.0237,0.0011,0.012199999999999999,0.10990000000000001,1.3267,1 ½ cups vegetable oil #¾ cup soy sauce #½ cup white wine vinegar #⅓ cup lemon juice #¼ cup Worcestershire sauce #2 tablespoons ground dry mustard #2 ¼ teaspoons salt #1 tablespoon ground black pepper #1 ½ tablespoons chopped fresh parsley #2 tablespoons ground cloves 
11,Best Carolina BBQ Meat Sauce,19615,"I can't take all the credit for this stuff. I have had to search, and snoop and experiment to get it right. (Thanks Big Daddy's!) But I've had barbeque in some of the best little places in the Carolina's, and this stuff rules there! Fantastic on pork! Or try brushing some on chicken as it finishes off the grill! Use fresh ground peppers for the best flavor. This will keep in fridge for a couple of weeks. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F65636.jpg,12,91.6,129,4.7,12.2,1.4,9.4,3.9,1.4,0.0050999999999999995,0.032,0.0008,0.0197,0.0938,0.3963,"1 ½ cups prepared yellow mustard #½ cup packed brown sugar #¾ cup cider vinegar #¾ cup beer #1 tablespoon chili powder #1 teaspoon freshly ground black pepper #1 teaspoon freshly ground white pepper #½ teaspoon cayenne pepper #1 ½ teaspoons Worcestershire sauce #2 tablespoons butter, room temperature #1 ½ teaspoons liquid smoke flavoring #1 teaspoon Louisiana-style hot sauce, or to taste "
12,Carol's Spicy BBQ Sauce,19618,This is a recipe for spicy barbeque sauce. I let meat set overnight in the sauce. It makes a great marinade sauce. Its really spicy so if you don't like it so spicy leave out the pepper flakes. This also helps as a meat tenderizer. Enjoy! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5280738.jpg,4,16.1,3,4.0,3.6,0.3,0.6,0.1,0.0,0.0,0.0145,0.0004,0.0039,0.09029999999999999,0.2779,1 tablespoon hot pepper sauce #1 tablespoon Worcestershire sauce #2 tablespoons steak sauce #¼ teaspoon meat tenderizer #¼ teaspoon onion powder #¼ teaspoon crushed red pepper flakes #2 tablespoons minced garlic 
13,Chicken on a Stick,19619,"Easy recipe for marinated chicken breast cooked on skewers on the grill. These are so simple, and your family will love them! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5225416.jpg,4,218.1,33,4.1,3.1,0.0,2.4,9.8,1.7,0.0684,0.0152,0.001,0.0339,0.315,0.6866,"4 skinless, boneless chicken breast halves #1 teaspoon meat tenderizer #½ cup Italian-style salad dressing "
