,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Spinach Lasagna II,11900,"A tasty recipe that will make others believe that you spent hours in the kitchen, but only you'll know that you didn't! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F52062.jpg,8,346.2,161,4.6,32.7,3.2,5.4,13.8,7.8,0.0911,0.5392,0.0029,0.0719,0.6299,1.1589,"1 (1.5 ounce) package spaghetti sauce mix #1 (6 ounce) can tomato paste #1 (8 ounce) can tomato sauce #1 ¾ cups water #2 eggs #1 pint ricotta cheese #½ teaspoon salt #1 (10 ounce) package frozen chopped spinach, thawed and drained #½ cup Parmesan cheese #8 ounces sliced mozzarella cheese #8 lasagna noodles "
1,To Die For Fettuccini Alfredo,11901,"A wonderfully rich and filling alfredo, not for those watching their waistlines. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3830163.jpg,8,928.3,116,4.0,46.9,2.0,2.2,77.2,47.6,0.2753,0.288,0.0018,0.0456,0.255,0.2902,1 pound dry fettuccine pasta #3 pints heavy whipping cream #1 cup grated Romano cheese #4 tablespoons butter #1 pinch ground nutmeg # ground black pepper to taste 
2,Bella's Mac and Cheese,11902,"A creamy, smooth macaroni and cheese dinner in less than 30 minutes. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F111759.jpg,10,388.2,30,3.5,34.5,1.4,1.3,21.5,12.7,0.0616,0.24969999999999998,0.0015,0.027800000000000002,0.1263,0.4208,1 (16 ounce) package macaroni #1 cup American cheese #1 (8 ounce) package extra sharp Cheddar cheese #½ cup butter 
3,Broccoli with Rigatoni,11903,A light and quick meal! To complete the meal serve with a side salad and garlic bread. Perfect! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F54316.jpg,5,608.1,177,4.2,74.2,5.8,5.2,29.4,6.7,0.014,0.1085,0.0038,0.0686,0.4953,0.1911,"8 tablespoons olive oil #2 tablespoons butter #4 cloves garlic, minced #1 pound fresh broccoli florets #1 cup vegetable broth #1 cup chopped fresh basil #1 pound rigatoni pasta #2 tablespoons grated Parmesan cheese "
4,Creamy Chicken on Linguine,11904,"Sliced chicken with a creamy onion sauce layered on linguine. Good reheated the next day, too! Serve with garlic toast or bruschetta! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9360166.jpg,8,523,356,4.4,45.4,2.3,3.8,24.8,13.4,0.1149,0.1928,0.0024,0.053,0.3358,0.38339999999999996,"1 tablespoon olive oil #2 tablespoons butter #1 clove garlic, minced #6 skinless, boneless chicken breast halves #1 (16 ounce) package linguini pasta #1 onion, chopped #1 cube chicken bouillon, crumbled #½ cup water #1 ¼ cups heavy cream #¾ cup milk #4 green onions, sliced diagonally into 1/2 inch pieces #1 cup grated Parmesan cheese "
5,Baked Spaghetti I,11905,"Make this tasty dish ahead of time, and cook it when needed. Allow a little extra cooking time if you make this ahead and refrigerate. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F41166.jpg,8,490.2,586,4.4,39.8,2.9,4.8,24.8,11.8,0.07440000000000001,0.2605,0.0037,0.0496,0.3815,0.7005,"12 ounces spaghetti #1 cup chopped onions #1 cup chopped green bell peppers #1 pound lean ground beef #1 (16 ounce) can diced tomatoes #1 (4.5 ounce) can mushrooms, drained #1 teaspoon dried oregano #2 cups shredded mild Cheddar cheese #1 (10.75 ounce) can condensed cream of mushroom soup #¼ cup water #¼ cup grated Parmesan cheese "
6,Baked Pasta,11906,My children request this recipe often! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2286450.jpg,8,490.4,126,4.3,49.0,3.2,6.9,21.3,9.6,0.1325,0.1846,0.0044,0.0348,0.5458999999999999,1.0207,"1 (16 ounce) package dry pasta #1 pound lean ground beef #3 cloves garlic, minced #2 (15 ounce) cans tomato sauce #12 ounces brown gravy #½ cup half-and-half #½ cup grated Parmesan cheese #1 teaspoon dried oregano #1 teaspoon dried basil #1 cup shredded mozzarella cheese "
7,Cowboy Lasagna,11907,Lasagna with a twist! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7192413.jpg,6,790.5,7,3.5,53.8,7.2,12.3,43.7,17.6,0.1392,0.37739999999999996,0.0063,0.08990000000000001,0.9125,1.0204,"2 pounds lean ground beef #1 (6 ounce) can chopped black olives #1 (4.5 ounce) can mushrooms, drained #1 onion, chopped #1 (16 ounce) jar spaghetti sauce #9 lasagne noodles, cooked and drained #1 ¼ cups frozen corn kernels #1 ¼ cups frozen green peas #8 ounces shredded mozzarella cheese #1 pinch ground black pepper #1 pinch dried oregano #1 pinch Italian seasoning "
8,Chicken and Pasta Primavera,11908,"A tasty recipe that the kids like too! You can substitute shredded, boiled chicken for the canned chicken. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F39517.jpg,4,305.2,77,4.2,23.7,2.6,6.0,13.0,4.2,0.0521,0.163,0.0029,0.0386,0.491,0.9811,"1 (10.75 ounce) can condensed cream of mushroom soup #¾ cup milk #¼ cup grated Parmesan cheese #⅛ teaspoon ground black pepper #2 cups broccoli florets #⅛ teaspoon garlic powder #2 carrots, sliced thin #1 ½ cups farfalle pasta #2 (5 ounce) cans chicken chunks, drained "
9,Pasta With Spinach Sauce,11909,"A wonderful sauce if you want to get your kids to eat spinach! Kids love this recipe, and the short cooking time guarantees a quick fix for lunch. Preparation time: As fast as your pasta water takes to cook! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4543377.jpg,4,468.2,53,3.9,59.2,6.9,4.8,16.5,5.7,0.038700000000000005,0.35869999999999996,0.0054,0.15330000000000002,0.8665,1.2238,"1 tablespoon olive oil #1 onion, chopped #2 tablespoons minced garlic #2 (10 ounce) packages frozen chopped spinach, thawed #3 tablespoons sour cream #1 (10.75 ounce) can condensed cream of celery soup #½ cup grated Parmesan cheese #1 cup chopped ham #8 ounces spaghetti "
