,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Apple Betty,15800,Everyone always raves about this pie. You don't have to make pie crust! You can control the sweetness by the amount of streusel topping you use. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8814389.jpg,8,278,315,4.7,43.5,1.9,32.2,11.8,7.4,0.0305,0.0116,0.0007,0.0070999999999999995,0.0998,0.08270000000000001,4 cups thinly sliced apples #¼ cup orange juice #¾ cup all-purpose flour #1 cup white sugar #½ teaspoon ground cinnamon #¼ teaspoon ground nutmeg #1 pinch salt #½ cup butter 
1,Sunflower Chicken Salad,15801,"Easy chicken salad that kids love, with grapes and sunflower seeds! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2022%2F04%2F26%2FSunflower-Chicken-Salad-Tammy-Lynn-2000.jpg,4,480.6,36,4.4,5.1,0.3,3.9,38.6,12.0,0.0992,0.26489999999999997,0.001,0.027399999999999997,0.21819999999999998,0.42019999999999996,"2 cups cubed cooked chicken breast meat #1 cup cubed Cheddar cheese #¼ cup sunflower seeds #¼ cup thinly sliced celery #½ cup seedless green grapes, halved #½ cup mayonnaise # salt and pepper to taste "
2,Ramen Cabbage Salad,15802,This salad is fast and easy to prepare but does not hold well and is best if eaten immediately! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F628385.jpg,5,266.2,141,4.5,16.2,3.2,11.5,22.6,3.0,0.0,0.051,0.0006,0.0157,0.2159,0.0818,"½ large head cabbage, coarsely chopped #1 (3 ounce) package ramen noodles, crushed #½ cup sunflower seeds #½ cup vegetable oil #3 tablespoons white sugar #3 tablespoons distilled white vinegar "
3,Peanut Butter Pie XV,15803,This pie has a light peanut butter taste and is visually pleasing. It is very easy to put together. You can make it the day before you need it because it keeps so well. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5403713.jpg,8,762.9,6,4.8,58.3,1.4,41.9,53.5,32.3,0.12229999999999999,0.0701,0.0012,0.0347,0.1824,0.3319,1 (9 inch) prepared graham cracker crust #1 cup heavy whipping cream #1 (10 ounce) package peanut butter chips #2 ounces smooth peanut butter #2 teaspoons vanilla extract #2 cups heavy whipping cream #¼ cup white sugar #½ cup chocolate syrup 
4,Sharp Cheese Ball,15804,"This tasty cheese ball is ideal as either an appetizer or delightful afternoon snack. Serve with a variety of crackers, bread, and fruit. Optionally, you may roll the cheese ball in shredded chipped beef if you want a little variety. ",0,10,254.6,2,4.0,5.0,0.7,0.4,21.9,12.0,0.051,0.2585,0.0007,0.0295,0.1732,0.9023,"2 (5 ounce) containers sharp processed cheese food #5 ounces blue cheese at room temperature #8 ounces cream cheese, softened #3 tablespoons red wine vinegar #1 teaspoon garlic salt #½ cup chopped nuts "
5,Lemonade Pie IV,15805,Lemonade flavored cheese cake. . . almost. Easy and wonderful! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1034814.jpg,8,544.3,53,4.6,67.0,0.5,57.7,28.6,16.5,0.0475,0.1715,0.0013,0.0218,0.26589999999999997,0.32389999999999997,"1 (9 inch) prepared graham cracker crust #¾ cup frozen lemonade concentrate, thawed #1 (8 ounce) package cream cheese, softened #1 (14 ounce) can sweetened condensed milk #1 (8 ounce) container frozen whipped topping, thawed "
6,Chemical Apple Pie (No Apple Apple Pie),15806,"This is a recipe for apple pie made without apples. It has all the characteristics of an apple pie with apples. If you didn't know better, you'd think that there really were apples in it. This is an old chemistry lab experiment to teach the limits of human senses. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F455607.jpg,8,456.4,70,3.9,64.9,1.9,38.2,20.9,6.1,0.0076,0.0144,0.0017,0.006,0.12359999999999999,0.3547,1 recipe pastry for a 9 inch double crust pie #2 cups water #1 ½ cups white sugar #1 ½ teaspoons cream of tartar #25 buttery round crackers #½ teaspoon ground cinnamon #2 tablespoons butter 
7,Tomato Pie I,15807,"Tastes like a BLT sandwich, only better. The basil is what makes it so delicious. You will not regret this one. Use any favorite cheese for this recipe. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F08%2F11%2F15807-Tomato-Pie-WD-3x2-1.jpg,6,468.4,241,4.4,21.9,2.2,5.0,35.3,14.0,0.056799999999999996,0.3082,0.0018,0.0385,0.4723,0.7782,"1 (9 inch) deep dish pie crust #4 large tomatoes, peeled and sliced #½ cup chopped fresh basil #3 green onions, thinly sliced #½ pound bacon - cooked, drained, and chopped #½ teaspoon garlic powder #1 teaspoon dried oregano #½ teaspoon crushed red pepper #2 cups shredded Cheddar cheese #¼ cup mayonnaise "
8,World's Best Key Lime Pie,15808,"Very easy, very good, light Key lime taste that still makes you pucker. Took me a while to perfect this one. No baking, no fuss - takes me 10 or 15 minutes to make. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F37587.jpg,8,495,109,4.5,61.5,0.5,51.9,26.3,16.5,0.0167,0.1514,0.0009,0.0208,0.2384,0.25639999999999996,"1 (10 inch) prepared graham cracker pie crust #1 (14 ounce) can sweetened condensed milk #½ cup key lime juice #1 (16 ounce) package frozen whipped topping, thawed "
9,Deep Dish Cherry Pie,15809,This delicious pie is slightly tart and some of the crust turns pink and gooey and delicious. Serve with a spoon! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F397165.jpg,8,298,10,1.2,44.3,1.6,30.3,13.3,5.5,0.015300000000000001,0.0128,0.0016,0.0076,0.0855,0.1638,1 pastry for a double crust 9-inch pie #1 (20 ounce) can pitted sour red pie cherries #1 cup water #1 cup white sugar #3 tablespoons cornstarch #¼ cup butter 
